,Time,pp,pp_nr5,Accelerator,Brake,Steering,Speed,IN_Lat,IN_Long
1,0,0.00813785854166667,0.00695695746223709,22.3203465544554,3.94145666712871,-13.6431404980198,16.7029702970297,1836.07463566337,-5781.18121972277
2,1,0.00808929542857143,0.00708570806816043,24.221082201005,1.51227745719698,4.03220277998995,16.6130653266332,1836.07598445226,-5781.17971438191
3,2,0.00999970125,0.00756297480403024,22.9348405174129,13.0988444301045,27.5196459950249,17.1791044776119,1836.07774480597,-5781.17770343284
4,3,0.007522538,0.00761251657513474,24.0696905125628,43.5068197336683,39.6973634572864,15.8241206030151,1836.07933836181,-5781.17566260301
5,4,0.009553751875,0.00749485950677357,23.8638738457711,40.2780607313433,46.8512193631841,14.4328358208955,1836.08049991045,-5781.17386534328
6,5,0.00575950885714286,0.00737749519280509,24.451918678392,44.7161917135678,42.8414078944724,10.8793969849246,1836.08126891457,-5781.17248124623
7,6,0.007586011375,0.00724562518386382,24.0902505870647,41.4301241691542,35.0043305174129,7.84577114427861,1836.081586,-5781.17178453731
8,7,NA,NA,23.4259184070352,14.6371748248593,36.012115080402,3.90452261306533,1836.08161736683,-5781.17167772864
9,8,NA,NA,31.5160764427861,-1.07681262504328,10.0295898782886,3,1836.08177367164,-5781.17149671642
10,9,NA,NA,31.8051291557789,2.29417903979221,-12.9194904216583,3.45226130653266,1836.08221380905,-5781.17084710553
11,10,NA,NA,32.3003069353234,0.729681004327861,-44.2559913233831,7.02985074626866,1836.08294447761,-5781.16961644776
12,11,NA,NA,33.342077120603,1.3962859206804,-75.8467777286432,10.8190954773869,1836.08391036181,-5781.16797533668
13,12,NA,NA,33.3430994378109,3.28821887212239,-122.329842199005,11.8557213930348,1836.08509453731,-5781.16617277612
14,13,NA,NA,32.6074458844221,5.48035440552764,-196.519634070352,14.8994974874372,1836.0865661005,-5781.16440434171
15,14,NA,NA,26.6552066069652,7.87104602537313,-282.150592935323,15.2189054726368,1836.08849131343,-5781.16296698507
16,15,NA,NA,31.7106749497487,7.668792940201,-305.133062663317,16.3718592964824,1836.09083629146,-5781.16237160804
17,16,NA,NA,35.6147320099503,5.8523292840796,-136.419107104478,17.2537313432836,1836.0933779403,-5781.16300880597
18,17,NA,NA,36.1887707939699,4.63641774221106,-9.47145070996332,19.3366834170854,1836.09608378894,-5781.16456043216
19,18,0.00745200833333333,0.00724928349176179,36.1480128208955,2.49509946014925,-5.94956722144279,20.6965174129353,1836.09909447761,-5781.16634826866
20,19,0.00638361366666667,0.00719177114087036,36.2815152613065,2.74524033103518,-8.98740548873367,23.6582914572864,1836.10239238191,-5781.16823173869
21,20,0.00764170393333333,0.00654559687099809,35.8638092089552,3.42575821880597,0.809793891773134,25.6517412935323,1836.10593134328,-5781.17024967164
22,21,0.00708989014285714,0.00668040955101866,36.130114638191,3.6000980959799,-0.796249649307538,26.0502512562814,1836.10973635176,-5781.17239625126
23,22,0.00536478713043478,0.00654671511719783,33.0241264925373,6.17282279960199,1.39270749370149,29.1741293532338,1836.11380241791,-5781.17466426866
24,23,0.0060896038,0.00647636759985136,35.691198281407,6.65949804824121,-1.88418504322864,31.4472361809045,1836.11807270352,-5781.17703376884
25,24,0.0075405273,0.00646670048192672,31.5856924676617,7.29942376915423,0.659501443308458,32.4129353233831,1836.12252650746,-5781.17942077612
26,25,0.00670478405,0.00641016239591314,35.566497201005,6.12173587638191,7.42472021080402,33,1836.12710119598,-5781.18172121608
27,26,0.0062773,0.00638265356524481,36.3263944626866,3.6538805518408,10.0577899427861,34.2636815920398,1836.1317378806,-5781.1838138209
28,27,0.00616452635294118,0.00633450107620892,38.2471223115578,3.67667112130653,12.6372922140704,34.8542713567839,1836.13663501508,-5781.18558892462
29,28,0.00663684205,0.00637171091487079,38.2529136268657,5.40100876716418,18.5174472487562,36,1836.14184501493,-5781.18696256716
30,29,0.00734912123809524,0.00633375795030598,33.8044970150754,5.08911932155779,21.7559156884422,36.8643216080402,1836.14729924623,-5781.18789413065
31,30,0.00578085227272727,0.00629043123190302,30.9006680547264,8.83781169651741,21.005668039801,37.8855721393035,1836.15296014925,-5781.18837540299
32,31,0.00669428189473684,0.00633991226319763,33.4706590150754,7.8487826919598,11.6465187798995,37.2914572864322,1836.15869409045,-5781.18839562814
33,32,0.00665198104166667,0.00634806667730217,22.7152101094527,5.9158893668607,10.8937066373134,39.2985074626866,1836.16450202985,-5781.18797208955
34,33,0.00605302542105263,0.00636959302323544,20.2653105979899,31.6434693768844,10.597505881407,40.0653266331658,1836.17025723618,-5781.18711910553
35,34,0.006761285,0.00637271644901232,20.8147662437811,33.0987617313433,12.8917709,37.865671641791,1836.17574576119,-5781.18589608955
36,35,0.0056189489047619,0.00643675583429776,20.5707068241206,30.3800359648241,8.93094300904523,36.6482412060301,1836.18096491457,-5781.18451221106
37,36,0.006899178875,0.00654549168977195,20.9795416666667,44.1426508756219,15.4284134164179,35.1691542288557,1836.18596056716,-5781.18310379105
