,Time,pp,pp_nr5,Accelerator,Brake,Steering,Speed,IN_Lat,IN_Long
1,0,0.0044737078125,0.00438311066345374,32.0837561782178,-1.39920045731683,-19.0896479306931,10,1836.07208607921,-5781.18185988119
2,1,0.0042203014375,0.00435694905039426,32.5148524371859,-0.0316987253929648,-18.4993905427136,12.6331658291457,1836.07328035176,-5781.18085417085
3,2,0.0050577535,0.00431670603296534,23.9902447810945,-1.31386812208259,-5.87406534314428,14,1836.07504510448,-5781.17938686567
4,3,0.00314503957142857,0.00427329654638117,20.1567574321608,15.6284271101286,40.8446616170854,14,1836.07694167839,-5781.17782594975
5,4,0.0041175364375,0.00424662711058784,20.1682003930348,31.3824719701493,102.947584616915,14,1836.07871919403,-5781.1762000597
6,5,0.00508133242857143,0.00423846657216275,20.1891616231156,37.7479084070352,120.344265628141,13.7236180904523,1836.08011432161,-5781.17455055276
7,6,NA,NA,20.5975162736318,42.401866079602,127.017046069652,11.8855721393035,1836.08106764179,-5781.17304638806
8,7,NA,NA,20.676617,37.8660221407035,123.968238090452,9.5678391959799,1836.08159348744,-5781.17198225126
9,8,NA,NA,20.648823318408,35.2718812835821,116.876357313433,5.92039800995025,1836.08184164179,-5781.17137098507
10,9,NA,NA,20.5713844522613,31.1614373768844,115.844693165829,3,1836.08192692462,-5781.17112633166
11,10,NA,NA,20.5275276965174,30.5877605124378,112.024310945274,3,1836.08192847761,-5781.17110474627
12,11,NA,NA,20.4594216482412,31.4234081356784,110.025568592965,2.89447236180905,1836.081924,-5781.17110031156
13,12,NA,NA,20.4293579502488,30.1361344658706,107.021032706468,0,1836.08192408955,-5781.1710939403
14,13,NA,NA,25.8054913768844,-5.92038671407035,60.4718558090452,0,1836.08195116583,-5781.17099942714
15,14,NA,NA,30.1959517014925,-4.60739284726368,19.6878073578706,0,1836.0820758209,-5781.17059764179
16,15,NA,NA,34.7468777788945,-4.25602674371859,-69.5437253668342,4.31155778894472,1836.0823519598,-5781.16970656281
17,16,NA,NA,35.6543526169154,-2.77493858870647,-112.423302537313,7.75124378109453,1836.08286292537,-5781.16824910448
18,17,NA,NA,37.6475274472362,-3.92907300150754,-162.062317286432,11.0552763819095,1836.08375939698,-5781.1662901809
19,18,NA,NA,40.4247049701493,-5.0486978641791,-214.1637760199,15.0099502487562,1836.08519740299,-5781.16420077612
20,19,NA,NA,38.1269719346734,-3.07086408427136,-226.248180201005,18.427135678392,1836.08749522613,-5781.16238960804
21,20,NA,NA,38.5237904925373,-4.40339288905473,-221.210435771144,21.2388059701493,1836.09067029851,-5781.16153185075
22,21,NA,NA,41.4852918542714,-3.88018236834171,-125.393978909548,23.5527638190955,1836.09430613065,-5781.16229894472
23,22,NA,NA,44.0866627512438,-2.65140567840796,-11.5136181705473,26.592039800995,1836.09807083582,-5781.16451976119
24,23,NA,NA,42.612838241206,-2.02138418528141,-0.768283250507538,29.4120603015075,1836.10212494472,-5781.16717935678
25,24,NA,NA,40.6432542885572,-2.97588935696517,0.334043296099503,32.2487562189055,1836.10649143284,-5781.16995092537
26,25,NA,NA,39.9245731306533,-3.05724469321608,-3.04496090888945,35.6884422110553,1836.11119742714,-5781.17283642211
27,26,NA,NA,36.7111469950249,-2.52640211448259,3.47181325967662,37.4776119402985,1836.116268,-5781.17580262687
28,27,NA,NA,33.8873851708543,-0.953590838894472,3.17494171785427,39,1836.12159835176,-5781.17877343719
29,28,0.0037604896,0.00410241242656505,32.3789471641791,-2.87709208443284,5.32557334179104,40.3233830845771,1836.12711710448,-5781.18155585075
30,29,0.00330192771428571,0.00406974692206629,32.3226836130653,-4.05277134643216,8.72643973165829,40,1836.13282260302,-5781.18394893467
31,30,0.0037184265,0.00404142213795557,32.277357238806,-4.08971388935323,12.5576074552239,41.2388059701493,1836.13870665672,-5781.18585149254
32,31,0.00393027185714286,0.00403557160395355,32.2076924371859,-3.37376426533668,12.1987001336683,41,1836.14467227136,-5781.18718980904
33,32,0.003954720375,0.00404898738042593,20.3273851492537,-4.75438581044776,18.1795677368159,41,1836.15076110448,-5781.18798537313
