,Time,pp,pp_nr5,Accelerator,Brake,Steering,Speed,IN_Lat,IN_Long
1,0,0.00376903625,0.00478166355150622,20.2877286732673,4.68231785148515,-33.4063922376238,17,1836.07345770297,-5781.18253241584
2,1,0.00623964014285714,0.00482657556818728,20.169799959799,27.0985387894472,-14.2557263291457,17,1836.07486426131,-5781.180926201
3,2,0.00657358675,0.00484763212156714,20.2523172935323,27.7011786019901,5.67784916502488,16.1194029850746,1836.07666256716,-5781.178936
4,3,0.00478442757142857,0.0048138172954936,20.3482085125628,34.9483754170854,18.2878017884422,15.5929648241206,1836.07829644221,-5781.17710637186
5,4,0.00493422925,0.00474788692021274,20.3839215572139,28.3215812686567,68.1175270049751,14.0746268656716,1836.07963764179,-5781.17547907463
6,5,0.00453583785714286,0.00468219817346974,20.4567944874372,30.4462232964824,136.157488291457,11.608040201005,1836.08060909548,-5781.17410537688
7,6,0.004450913625,0.00463534779994108,20.4520273930348,33.8430161890547,73.4505221343284,8.65671641791045,1836.08122764179,-5781.1729800597
8,7,0.00518387942857143,0.00460205335767684,20.4360352060302,41.1331321356784,28.406651818593,6.39195979899498,1836.08162231156,-5781.17211823116
9,8,0.00471323275,0.00456295854441812,20.6421568358209,36.4995064626866,6.42853471044776,5.06467661691542,1836.08184310448,-5781.17160155224
10,9,NA,NA,20.9280348844221,17.5920818610101,6.47050446984925,3.19095477386935,1836.08192472362,-5781.17140607035
11,10,NA,NA,29.5501417114428,2.3847525899403,5.41961325472637,3,1836.08205871642,-5781.17112937313
12,11,NA,NA,34.5977083165829,1.79778000274372,-4.72922544702563,3.32663316582915,1836.08238901508,-5781.17044932663
13,12,NA,NA,35.9253699154229,-1.79227365358209,-21.8307497243781,7.53233830845771,1836.08301110448,-5781.16912110448
14,13,NA,NA,35.7232591055276,-1.15517978931156,-112.399015713568,11.0100502512563,1836.08392215075,-5781.16719904523
15,14,NA,NA,35.6649576368159,-2.26235154527363,-169.213604427861,14.1542288557214,1836.08520501493,-5781.16505537313
16,15,NA,NA,35.7262140301508,0.803193304328141,-228.492466080402,17,1836.08706277387,-5781.1630621206
17,16,NA,NA,35.4086203731343,-1.37207845346318,-226.028388557214,17.4179104477612,1836.08966289552,-5781.16173247761
18,17,NA,NA,36.9529803366834,-2.23419445884422,-140.719468376884,21.2010050251256,1836.09291681407,-5781.16164030151
19,18,NA,NA,38.079396278607,0.870556377647761,-69.7297183731343,22.7462686567164,1836.09650265672,-5781.16271173134
20,19,NA,NA,37.9428260251256,-1.56006611351256,-23.5027840432161,26.7889447236181,1836.10026738693,-5781.16453733668
21,20,NA,NA,37.6646245373134,-2.16160341014672,-9.41022396318408,28.8507462686567,1836.10423540299,-5781.16677635821
22,21,NA,NA,36.968950839196,-2.96992699703518,-11.868221201005,30.0653266331658,1836.10845431156,-5781.16919788945
23,22,NA,NA,35.0401496716418,-5.05773430497512,-4.49228607929353,33.2686567164179,1836.11294498507,-5781.17176274627
24,23,NA,NA,34.6368964773869,-4.36833489949749,-1.35210306971357,35,1836.11765864322,-5781.1744118593
25,24,NA,NA,34.6540244527363,-3.86170747835821,7.64330124457711,35,1836.1226158209,-5781.17703928358
26,25,NA,NA,34.1753922361809,-3.73849815929648,6.33486747336683,36.8894472361809,1836.12783509548,-5781.17951089447
27,26,NA,NA,32.4309007960199,-3.15083579737313,6.23777238258706,39,1836.13330050746,-5781.18167002985
28,27,NA,NA,32.4502817437186,-4.60533574417085,10.4499947572864,39,1836.13894549749,-5781.18341306533
29,28,NA,NA,32.501567238806,-3.50701218248905,8.1335018641791,39,1836.14467841791,-5781.184738
30,29,NA,NA,30.1436699396985,-3.88710941434171,13.3106374271357,40.0603015075377,1836.15047249246,-5781.18581538693
31,30,NA,NA,25.1332209004975,-2.94838758200498,14.3819096298507,39.4676616915423,1836.15634650746,-5781.18660868657
32,31,NA,NA,19.7255989899497,10.3672799911055,18.8049786683417,39.8542713567839,1836.16226424121,-5781.18688019095
33,32,NA,NA,19.9485845124378,28.3282292238806,18.3892592587065,39.0945273631841,1836.16802065672,-5781.18653304478
34,33,0.004782677,0.00453658076911027,20.242425718593,29.0845020150754,12.7212108522613,37.0603015075377,1836.17335857286,-5781.18579048241
35,34,0.00406685928571429,0.00451638600116637,20.1596368258706,31.4565869452736,9.0584193200995,35.7512437810945,1836.1783660597,-5781.1849159403
36,35,0.00454665771428571,0.0044907692388219,20.256719160804,39.488584959799,24.7843566432161,33.2964824120603,1836.18309048241,-5781.18398333668
37,36,0.004358331375,0.00447376787271911,20.1212982288557,35.8094507960199,30.8925329800995,30.6616915422886,1836.18735053731,-5781.18283047761
38,37,0.00455792285714286,0.00446131945030828,19.9422906180905,29.8062610552764,26.9882190753769,28.6633165829146,1836.19119132663,-5781.18129687437
39,38,0.004138313375,0.0044509439335349,19.9772385422886,36.345382,29.442681960199,26.9751243781095,1836.19474525373,-5781.17946468657
40,39,0.00429375185714286,0.0044480896647715,20.1579287035176,36.116592321608,-11.7168443390955,25.1256281407035,1836.19789435176,-5781.17752929648
