"","Time","pp","pp_nr2"
"122",121,0.00294666960170226,0.00301600736348937
"123",122,0.00324171512121601,0.00300717561352526
"124",123,0.00290311442222446,0.00299015850519278
"125",124,0.00290261857610728,0.00298961942532671
"126",125,0.00315497329990779,0.00301425761791416
"127",126,0.00297252292511985,0.00299058372633525
"128",127,0.00284992615343072,0.00297854273031143
"129",128,0.00311056230566464,0.00302642439915393
"130",129,0.003207964889173,0.00304144564327193
"131",130,0.00279069965472445,0.0030154341689921
"132",131,0.00285550073853561,0.00306596843165332
"133",132,0.00332235635141842,0.00321047053004513
"134",133,0.00327222405134567,0.00330992338934111
"135",134,0.00353175704367459,0.00333258787183643
"136",135,0.00320531045352774,0.00335247694414456
"137",136,0.00378107546000845,0.0033965017963619
"138",137,0.00306358529875676,0.00332877419712538
"139",138,0.00365354004316032,0.00332012685044873
"140",139,0.00322148663690314,0.00335313983359883
"141",140,0.00382024392352573,0.00342265694604843
"142",141,0.00337989127729088,0.00337215476375691
"143",142,0.00299207447096705,0.00327620216158364
"144",143,0.00363071516039781,0.00329039372883446
"145",144,0.00278890621848404,0.00320441033220752
"146",145,0.00315641881232815,0.00317578944616841
"147",146,0.0032026348344516,0.00322070319851427
"148",147,0.00341160425783268,0.0032274504695639
"149",148,0.00328473193803802,0.00324878014133931
"150",149,0.00347125353956861,0.00326596792787106
"151",150,0.00342859102723499,0.00322364979835144
"152",151,0.0029656644910574,0.0030915916103186
"153",152,0.00280933004493515,0.00298965313330833
"154",153,0.00295424507930875,0.00300973844340994
"155",154,0.00329225425957702,0.0030273589531417
"156",155,0.00274296686984599,0.0029474832417263
"157",156,0.00252280727727339,0.00290084889616349
"158",157,0.00307869578578642,0.00299287837924764
"159",158,0.0032863809610717,0.00309837104081627
"160",159,0.00316372144568179,0.00311758708512238
"161",160,0.00292192293064935,0.00308345309229648
"162",161,0.00325233108984927,0.00308318834018664
"163",162,0.002950244495878,0.00302400154617709
"164",163,0.00281085519652282,0.00296945525213259
"165",164,0.00301491140271537,0.00300432774774758
"166",165,0.00324592626808832,0.0030505561073576
"167",166,0.00305928094894625,0.00301002139583224
"168",167,0.00263325268003557,0.00299045766843563
"169",168,0.0034831952652894,0.00313069018275663
"170",169,0.00331207933569593,0.00316082819178655
"171",170,0.003175747115165,0.00311297481409037
"172",171,0.00269650012653853,0.00306286407950627
"173",172,0.00338065973483026,0.00310391786191974
"174",173,0.00312773224764637,0.00311928350572414
"175",174,0.00301691450295039,0.00308222179665331
"176",175,0.00307617747845749,0.00308636199160146
"177",176,0.00334468128858134,0.0030906010570426
"178",177,0.00272899828269146,0.00300511364977881
"179",178,0.00290441303513944,0.00303239235627359
"180",179,0.00353686917307121,0.00309455097588486
"181",180,0.00277636276691088,0.00302336009644367
"182",181,0.00277532427571714,0.00299348169272659
"183",182,0.00309415219817311,0.00308781826741166
"184",183,0.00336044790622379,0.00323017079956838
"185",184,0.00345860858861771,0.00330728868124761
"186",185,0.00330622241987536,0.0033204935073493
"187",186,0.0034080118057318,0.00330414816853969
"188",187,0.00313156883099249,0.00326110405624349
"189",188,0.00309932704216668,0.0033013895902385
"190",189,0.00366479958756827,0.00339748986714519
"191",190,0.00355268991552293,0.00339306116565958
"192",191,0.00346577458549291,0.00332204766194632
"193",192,0.00289063035909619,0.00324217648419621
"194",193,0.00327386354911141,0.00321486948341903
"195",194,0.00313336272457881,0.00317217844549377
"196",195,0.00303238024935126,0.00313784773175077
"197",196,0.00320701936392912,0.0031623550880268
"198",197,0.00318473411930932,0.00314274978617444
"199",198,0.00305647283260311,0.00310771714196766
"200",199,0.0031255437578592,0.00309007613121635
"201",200,0.00279040134046227,0.00308906377062419
"202",201,0.00305470216294958,0.00313119640650694
"203",202,0.00315517606213689,0.00323508890124004
"204",203,0.00357453043883046,0.00335725242387653
"205",204,0.00347697724854308,0.00336062573212438
"206",205,0.0032691772794351,0.00330727857368477
"207",206,0.00316747281301234,0.00329046917658356
"208",207,0.00327826209831983,0.00331807560173379
"209",208,0.00342064334212669,0.00332600559219452
"210",209,0.00316738856158086,0.00332751977967542
"211",210,0.00341959853124406,0.00338454269206896
"212",211,0.00344865303486586,0.0034487108033355
"213",212,0.00378947536228225,0.00347770363576958
"214",213,0.00318152823352388,0.0033824499922839
"215",214,0.00311576019157656,0.00330159785951446
"216",215,0.00313426165043243,0.00334208117732208
"217",216,0.00396815970140908,0.0034681824183346
"218",217,0.0035157790989615,0.00346648909256704
"219",218,0.00317489355802536,0.00335485376076769
"220",219,0.0033918644185178,0.00326756313439717
"221",220,0.00297718864333417,0.00316068458897775
"222",221,0.00315080911968835,0.00316008512949994
"223",222,0.00328578437412424,0.00318015142590971
"224",223,0.00308546685846522,0.00320051129689579
"225",224,0.00363251380622387,0.00327633068615325
"226",225,0.00319234834751114,0.00333017171837099
"227",226,0.00373329534860594,0.00338422020378936
"228",227,0.00320740014181605,0.00330934407902626
