"","ticker","Rank","Company","Weight","X","conm","gvkey","cik","cusip","fyear"
"20","AMCR",336,"Amcor PLC",0.055787,5787,"AMCOR PLC",100243,1748790,"G0250X107",1992
"21","AMD",44,"Advanced Micro Devices Inc.",0.466626,5235,"ADVANCED MICRO DEVICES",1161,2488,"007903107",1992
"22","AME",249,"AMETEK Inc.",0.083157,6060,"AMETEK INC",1598,1037868,"031100100",1992
"23","AMGN",54,"Amgen Inc.",0.37787,9570,"AMGEN INC",1602,318154,"031162100",1992
"24","AON",125,"Aon Plc Class A",0.172616,10180,"AON PLC",3221,315293,"G0403H108",1992
"25","AOS",481,"A. O. Smith Corporation",0.023217,9660,"SMITH (A.O.)",9771,91142,"831865209",1992
"26","APA",430,"APA Corp.",0.035244,9578,"APA CORP",1678,1841666,"03743Q108",1992
"27","APD",140,"Air Products and Chemicals Inc.",0.157014,975,"AIR PRODUCTS & CHEMICALS INC",1209,2969,"009158106",1992
"28","APH",162,"Amphenol Corporation Class A",0.131769,10055,"AMPHENOL CORP",14282,820313,"032095101",1992
"29","ATO",359,"Atmos Energy Corporation",0.048421,10388,"ATMOS ENERGY CORP",4383,731802,"049560105",1992
"30","AVY",375,"Avery Dennison Corporation",0.045512,892,"AVERY DENNISON CORP",1913,8818,"053611109",1992
"31","AXP",80,"American Express Company",0.268189,517,"AMERICAN EXPRESS CO",1447,4962,"025816109",1992
"32","AZO",174,"AutoZone Inc.",0.123963,9317,"AUTOZONE INC",23809,866787,"053332102",1992
"33","BA",82,"Boeing Company",0.263344,7573,"BOEING CO",2285,12927,"097023105",1992
"34","BAC",25,"Bank of America Corp",0.67934,4148,"BANK OF AMERICA CORP",7647,70858,"060505104",1992
"35","BALL",291,"Ball Corporation",0.067598,7319,"BALL CORP",1988,9389,"058498106",1992
"36","BAX",244,"Baxter International Inc.",0.08598,778,"BAXTER INTERNATIONAL INC",2086,10456,"071813109",1992
"37","BBWI",469,"Bath & Body Works Inc.",0.025604,3924,"BATH & BODY WORKS INC",6733,701985,"070830104",1992
"38","BBY",384,"Best Buy Co. Inc.",0.043809,3353,"BEST BUY CO INC",2184,764478,"086516101",1992
"39","BDX",108,"Becton Dickinson and Company",0.200145,8655,"BECTON DICKINSON & CO",2111,10795,"075887109",1992
"40","BEN",486,"Franklin Resources Inc.",0.02168,2199,"FRANKLIN RESOURCES INC",4885,38777,"354613101",1992
"41","BF.B",412,"Brown-Forman Corporation Class B",0.039142,2610,"BROWN FORMAN CORP",2435,14693,"115637209",1992
"42","BIIB",238,"Biogen Inc.",0.088644,150,"BIOGEN INC",24468,875045,"09062X103",1992
"43","BIO",437,"Bio-Rad Laboratories Inc. Class A",0.033925,996,"BIO-RAD LABORATORIES INC",2220,12208,"090572207",1992
"44","BK",229,"Bank of New York Mellon Corp",0.091899,10092,"BANK OF NEW YORK MELLON CORP",2019,1390777,"064058100",1992
"45","BMY",45,"Bristol-Myers Squibb Company",0.452471,496,"BRISTOL-MYERS SQUIBB CO",2403,14272,"110122108",1992
"46","BRK.B",7,"Berkshire Hathaway Inc. Class B",1.532969,802,"BERKSHIRE HATHAWAY",2176,1067983,"084670702",1992
"47","BRO",392,"Brown & Brown Inc.",0.042346,7992,"BROWN & BROWN INC",15417,79282,"115236101",1992
"48","BSX",128,"Boston Scientific Corporation",0.17189,8563,"BOSTON SCIENTIFIC CORP",25279,885725,"101137107",1992
"49","BWA",462,"BorgWarner Inc.",0.026752,7689,"BORGWARNER INC",28742,908255,"099724106",1992
"50","C",72,"Citigroup Inc.",0.285813,742,"CITIGROUP INC",3243,831001,"172967424",1992
"51","CAG",365,"Conagra Brands Inc.",0.047221,8302,"CONAGRA BRANDS INC",3362,23217,"205887102",1992
"52","CAH",360,"Cardinal Health Inc.",0.048346,3976,"CARDINAL HEALTH INC",2751,721371,"14149Y108",1992
"53","CAT",74,"Caterpillar Inc.",0.283866,8740,"CATERPILLAR INC",2817,18230,"149123101",1992
"54","CB",96,"Chubb Limited",0.226527,1724,"CHUBB LTD",28034,896159,"H1467J104",1992
"55","CCL",465,"Carnival Corporation",0.026447,6418,"CARNIVAL CORPORATION & PLC",13498,815097,"143658300",1992
"56","CDNS",150,"Cadence Design Systems Inc.",0.14629,928,"CADENCE DESIGN SYSTEMS INC",13421,813672,"127387108",1992
"57","CDW",279,"CDW Corp.",0.070622,166,"CDW CORP",28320,1402057,"12514G108",1992
"58","CHD",314,"Church & Dwight Co. Inc.",0.061337,10095,"CHURCH & DWIGHT INC",3026,313927,"171340102",1992
"59","CI",85,"Cigna Corporation",0.249772,3447,"CIGNA CORP",2547,1739940,"125523100",1992
"60","CINF",404,"Cincinnati Financial Corporation",0.040869,8315,"CINCINNATI FINANCIAL CORP",14824,20286,"172062101",1992
"61","CL",110,"Colgate-Palmolive Company",0.195103,392,"COLGATE-PALMOLIVE CO",3170,21665,"194162103",1992
"62","CLX",350,"Clorox Company",0.050881,3742,"CLOROX CO/DE",3121,21076,"189054109",1992
"63","CMA",450,"Comerica Incorporated",0.029365,5497,"COMERICA INC",3231,28412,"200340107",1992
"64","CMCSA",39,"Comcast Corporation Class A",0.488528,705,"COMCAST CORP",3226,1166691,"20030N101",1992
"65","CMI",232,"Cummins Inc.",0.090485,6209,"CUMMINS INC",3650,26172,"231021106",1992
"66","CMS",328,"CMS Energy Corporation",0.057698,419,"CMS ENERGY CORP",3439,811156,"125896100",1992
"67","CNP",330,"CenterPoint Energy Inc.",0.057561,1729,"CENTERPOINT ENERGY INC",5742,1130310,"15189T107",1992
"68","COO",372,"Cooper Companies Inc.",0.046084,9284,"COOPER COS INC (THE)",3504,711404,"216648402",1992
"69","COP",62,"ConocoPhillips",0.355275,3540,"CONOCOPHILLIPS",8549,1163165,"20825C104",1992
"70","COST",24,"Costco Wholesale Corporation",0.698561,2465,"COSTCO WHOLESALE CORP",29028,909832,"22160K105",1992
"71","CPB",453,"Campbell Soup Company",0.028985,1772,"CAMPBELL SOUP CO",2663,16732,"134429109",1992
"72","CSCO",35,"Cisco Systems Inc.",0.541178,1215,"CISCO SYSTEMS INC",20779,858877,"17275R102",1992
"73","CSX",106,"CSX Corporation",0.202725,337,"CSX CORP",2574,277948,"126408103",1992
"74","CTAS",195,"Cintas Corporation",0.107858,4913,"CINTAS CORP",3062,723254,"172908105",1992
"75","CTRA",285,"Coterra Energy Inc.",0.068768,5302,"COTERRA ENERGY INC",20548,858470,"127097103",1992
"76","CVS",58,"CVS Health Corporation",0.362286,7640,"CVS HEALTH CORP",7241,64803,"126650100",1992
"77","CVX",16,"Chevron Corporation",0.906813,10677,"CHEVRON CORP",2991,93410,"166764100",1992
"78","D",111,"Dominion Energy Inc",0.192481,7825,"DOMINION ENERGY INC",4029,715957,"25746U109",1992
"79","DAL",326,"Delta Air Lines Inc.",0.05867,10641,"DELTA AIR LINES INC",3851,27904,"247361702",1992
"80","DD",241,"DuPont de Nemours Inc.",0.08733,8518,"DUPONT DE NEMOURS INC",4060,1666700,"26614N102",1992
"81","DE",78,"Deere & Company",0.270299,8447,"DEERE & CO",3835,315189,"244199105",1992
"82","DG",134,"Dollar General Corporation",0.16629,8717,"DOLLAR GENERAL CORP",4016,29534,"256677105",1992
"83","DHI",280,"D.R. Horton Inc.",0.069666,1758,"D R HORTON INC",25340,882184,"23331A109",1992
"84","DHR",37,"Danaher Corporation",0.535857,2682,"DANAHER CORP",3735,313616,"235851102",1992
"85","DIS",32,"Walt Disney Company",0.553138,6627,"DISNEY (WALT) CO",3980,1744489,"254687106",1992
"86","DOV",341,"Dover Corporation",0.054385,5732,"DOVER CORP",4058,29905,"260003108",1992
"87","DRE",293,"Duke Realty Corporation",0.067291,4266,"DUKE REALTY CORP",13510,783280,"264411505",1992
"88","DTE",275,"DTE Energy Company",0.072536,10515,"DTE ENERGY CO",3897,936340,"233331107",1992
"89","DUK",87,"Duke Energy Corporation",0.244759,7975,"DUKE ENERGY CORP",4093,1326160,"26441C204",1992
"90","DVN",194,"Devon Energy Corporation",0.107926,9137,"DEVON ENERGY CORP",14934,1090012,"25179M103",1992
"91","DXC",484,"DXC Technology Co.",0.022349,3508,"DXC TECHNOLOGY CO",3336,1688568,"23355L106",1992
"92","EA",202,"Electronic Arts Inc.",0.105127,3630,"ELECTRONIC ARTS INC",16721,712515,"285512109",1992
"93","ECL",177,"Ecolab Inc.",0.118586,7330,"ECOLAB INC",4213,31462,"278865100",1992
"94","ED",215,"Consolidated Edison Inc.",0.100125,5989,"CONSOLIDATED EDISON INC",3413,1047862,"209115104",1992
"95","EFX",276,"Equifax Inc.",0.072405,1966,"EQUIFAX INC",4423,33185,"294429105",1992
"96","EIX",270,"Edison International",0.075074,6701,"EDISON INTERNATIONAL",9846,827052,"281020107",1992
"97","EMN",433,"Eastman Chemical Company",0.034784,6419,"EASTMAN CHEMICAL CO",29392,915389,"277432100",1992
"98","EMR",141,"Emerson Electric Co.",0.153509,1666,"EMERSON ELECTRIC CO",4321,32604,"291011104",1992
"99","EOG",118,"EOG Resources Inc.",0.181397,9693,"EOG RESOURCES INC",16478,821189,"26875P101",1992
"100","ES",235,"Eversource Energy",0.089353,5068,"EVERSOURCE ENERGY",7970,72741,"30040W108",1992
"101","ETN",131,"Eaton Corp. Plc",0.168151,4807,"EATON CORP PLC",4199,1551182,"G29183103",1992
"102","ETR",290,"Entergy Corporation",0.067893,8040,"ENTERGY CORP",7366,65984,"29364G103",1992
"103","EVRG",380,"Evergy Inc.",0.044828,7649,"EVERGY INC",6338,1711269,"30034W106",1992
"104","EXC",164,"Exelon Corporation",0.12913,10270,"EXELON CORP",8539,1109357,"30161N101",1992
"105","EXPD",351,"Expeditors International of Washington Inc.",0.050055,4294,"EXPEDITORS INTL WASH INC",4494,746515,"302130109",1992
"106","F",126,"Ford Motor Company",0.172461,977,"FORD MOTOR CO",4839,37996,"345370860",1992
"107","FAST",246,"Fastenal Company",0.084594,2173,"FASTENAL CO",14225,815556,"311900104",1992
"108","FCX",173,"Freeport-McMoRan Inc.",0.12414,9134,"FREEPORT-MCMORAN INC",14590,831259,"35671D857",1992
"109","FDX",138,"FedEx Corporation",0.161311,4878,"FEDEX CORP",4598,1048911,"31428X106",1992
"110","FE",298,"FirstEnergy Corp.",0.06544,6210,"FIRSTENERGY CORP",8099,1031296,"337932107",1992
"111","FISV",122,"Fiserv Inc.",0.179225,5687,"FISERV INC",12635,798354,"337738108",1992
"112","FITB",294,"Fifth Third Bancorp",0.066464,2316,"FIFTH THIRD BANCORP",4640,35527,"316773100",1992
"113","FMC",410,"FMC Corporation",0.039392,9296,"FMC CORP",4510,37785,"302491303",1992
"114","FRC",253,"First Republic Bank",0.082342,9981,"FIRST REPUBLIC BANK",14275,1132979,"33616C100",1992
"115","FRT",489,"Federal Realty Investment Trust",0.021021,8591,"FEDERAL REALTY INVESTMENT TR",4605,34903,"313745101",1992
"116","GD",143,"General Dynamics Corporation",0.151029,8395,"GENERAL DYNAMICS CORP",5046,40533,"369550108",1992
"117","GE",90,"General Electric Company",0.236434,5166,"GENERAL ELECTRIC CO",5047,40545,"369604301",1992
"118","GILD",99,"Gilead Sciences Inc.",0.216021,3804,"GILEAD SCIENCES INC",24856,882095,"375558103",1992
"119","GIS",161,"General Mills Inc.",0.132215,9999,"GENERAL MILLS INC",5071,40704,"370334104",1992
"120","GL",466,"Globe Life Inc.",0.026392,5599,"GLOBE LIFE INC",10614,320335,"37959E102",1992
"121","GLW",261,"Corning Inc",0.079607,5148,"CORNING INC",3532,24741,"219350105",1992
"122","GM",142,"General Motors Company",0.152773,1665,"GENERAL MOTORS CO",5073,1467858,"37045V100",1992
"123","GPC",309,"Genuine Parts Company",0.062227,3853,"GENUINE PARTS CO",5125,40987,"372460105",1992
"124","GWW",288,"W.W. Grainger Inc.",0.068202,768,"GRAINGER (W W) INC",5256,277135,"384802104",1992
"125","HAL",272,"Halliburton Company",0.074327,9816,"HALLIBURTON CO",5439,45012,"406216101",1992
"126","HAS",452,"Hasbro Inc.",0.029115,8840,"HASBRO INC",5518,46080,"418056107",1992
"127","HBAN",339,"Huntington Bancshares Incorporated",0.055151,10170,"HUNTINGTON BANCSHARES",5786,49196,"446150104",1992
"128","HCA",154,"HCA Healthcare Inc",0.139547,3996,"HCA HEALTHCARE INC",22260,860730,"40412C101",1992
"129","HD",17,"Home Depot Inc.",0.901187,5791,"HOME DEPOT INC",5680,354950,"437076102",1992
"130","HES",239,"Hess Corporation",0.08806,1577,"HESS CORP",1380,4447,"42809H107",1992
"131","HLT",205,"Hilton Worldwide Holdings Inc",0.103346,2494,"HILTON WORLDWIDE HOLDINGS",5643,1585689,"43300A203",1992
"132","HOLX",347,"Hologic Inc.",0.052121,8607,"HOLOGIC INC",20904,859737,"436440101",1992
"133","HON",55,"Honeywell International Inc.",0.373367,8822,"HONEYWELL INTERNATIONAL INC",1300,773840,"438516106",1992
"134","HPQ",216,"HP Inc.",0.100019,8982,"HP INC",5606,47217,"40434L105",1992
"135","HRL",408,"Hormel Foods Corporation",0.040271,7416,"HORMEL FOODS CORP",5709,48465,"440452100",1992
"136","HST",428,"Host Hotels & Resorts Inc.",0.035419,6587,"HOST HOTELS & RESORTS INC",7063,1070750,"44107P104",1992
"137","HSY",222,"Hershey Company",0.095997,5891,"HERSHEY CO",5597,47111,"427866108",1992
"138","HUM",124,"Humana Inc.",0.175478,5284,"HUMANA INC",27914,49071,"444859102",1992
"139","IBM",64,"International Business Machines Corporation",0.343829,8977,"INTL BUSINESS MACHINES CORP",6066,51143,"459200101",1992
"140","IDXX",221,"IDEXX Laboratories Inc.",0.097813,9921,"IDEXX LABS INC",24197,874716,"45168D104",1992
"141","IEX",377,"IDEX Corporation",0.045239,7770,"IDEX CORP",15267,832101,"45167R104",1992
"142","IFF",230,"International Flavors & Fragrances Inc.",0.091285,7052,"INTL FLAVORS & FRAGRANCES",6078,51253,"459506101",1992
"143","INCY",411,"Incyte Corporation",0.039366,10336,"INCYTE CORP",29127,879169,"45337C102",1992
"144","INTC",48,"Intel Corporation",0.427029,3611,"INTEL CORP",6008,50863,"458140100",1992
"145","INTU",57,"Intuit Inc.",0.3661,4428,"INTUIT INC",27928,896878,"461202103",1992
"146","IP",376,"International Paper Company",0.04551,441,"INTL PAPER CO",6104,51434,"460146103",1992
"147","IPG",442,"Interpublic Group of Companies Inc.",0.033333,1730,"INTERPUBLIC GROUP OF COS",6136,51644,"460690100",1992
"148","IT",283,"Gartner Inc.",0.068864,5730,"GARTNER INC",12441,749251,"366651107",1992
"149","ITW",130,"Illinois Tool Works Inc.",0.169278,4614,"ILLINOIS TOOL WORKS",5878,49826,"452308109",1992
"150","J",362,"Jacobs Engineering Group Inc.",0.047962,6657,"JACOBS SOLUTIONS INC",6216,52988,"46982L108",1992
"151","JBHT",387,"J.B. Hunt Transport Services Inc.",0.043307,7452,"HUNT (JB) TRANSPRT SVCS INC",5783,728535,"445658107",1992
"152","JCI",193,"Johnson Controls International plc",0.109262,1109,"JOHNSON CONTROLS INTL PLC",6268,833444,"G51502105",1992
"153","JKHY",385,"Jack Henry & Associates Inc.",0.043737,3383,"HENRY (JACK) & ASSOCIATES",11811,779152,"426281101",1992
"154","JNJ",10,"Johnson & Johnson",1.319622,4264,"JOHNSON & JOHNSON",6266,200406,"478160104",1992
"155","JPM",15,"JPMorgan Chase & Co.",0.957648,2113,"JPMORGAN CHASE & CO",2968,19617,"46625H100",1992
"156","K",343,"Kellogg Company",0.054068,7368,"KELLOGG CO",6375,55067,"487836108",1992
"157","KDP",252,"Keurig Dr Pepper Inc.",0.08249,2258,"KEURIG DR PEPPER INC",28877,1418135,"49271V100",1992
"158","KEY",361,"KeyCorp",0.048299,372,"KEYCORP",9783,91576,"493267108",1992
"159","KHC",268,"Kraft Heinz Company",0.075809,3584,"KRAFT HEINZ CO",5568,1637459,"500754106",1992
"160","KIM",415,"Kimco Realty Corporation",0.038114,1788,"KIMCO REALTY CORP",24731,879101,"49446R109",1992
"161","KLAC",133,"KLA Corporation",0.167241,3192,"KLA CORP",6304,319201,"482480100",1992
"162","KMB",165,"Kimberly-Clark Corporation",0.129068,4537,"KIMBERLY-CLARK CORP",6435,55785,"494368103",1992
"163","KMI",214,"Kinder Morgan Inc Class P",0.100143,6280,"KINDER MORGAN INC",6310,1506307,"49456B101",1992
"164","KO",21,"Coca-Cola Company",0.720086,3140,"COCA-COLA CO",3144,21344,"191216100",1992
"165","KR",237,"Kroger Co.",0.089004,4038,"KROGER CO",6502,56873,"501044101",1992
"166","L",445,"Loews Corporation",0.031381,884,"LOEWS CORP",6781,60086,"540424108",1992
"167","LEN",312,"Lennar Corporation Class A",0.062002,3619,"LENNAR CORP",6669,920760,"526057104",1992
"168","LH",289,"Laboratory Corporation of America Holdings",0.067995,6200,"LABORATORY CP OF AMER HLDGS",14960,920148,"50540R409",1992
"169","LHX",157,"L3Harris Technologies Inc",0.136467,8089,"L3HARRIS TECHNOLOGIES INC",5492,202058,"502431109",1992
"170","LIN",47,"Linde plc",0.434437,109,"LINDE PLC",25124,1707925,"G5494J103",1992
"171","LLY",20,"Eli Lilly and Company",0.732339,3317,"LILLY (ELI) & CO",6730,59478,"532457108",1992
"172","LMT",70,"Lockheed Martin Corporation",0.294508,629,"LOCKHEED MARTIN CORP",6774,936468,"539830109",1992
"173","LNC",475,"Lincoln National Corporation",0.024632,10688,"LINCOLN NATIONAL CORP",6742,59558,"534187109",1992
"174","LNT",383,"Alliant Energy Corp",0.043826,7305,"ALLIANT ENERGY CORP",11554,352541,"018802108",1992
"175","LOW",60,"Lowe's Companies Inc.",0.360358,3636,"LOWE'S COS INC",6829,60667,"548661107",1992
"176","LRCX",105,"Lam Research Corporation",0.202819,9595,"LAM RESEARCH CORP",6565,707549,"512807108",1992
"177","LUMN",457,"Lumen Technologies Inc.",0.028635,9631,"LUMEN TECHNOLOGIES INC",2884,18926,"550241103",1992
"178","LUV",301,"Southwest Airlines Co.",0.064135,223,"SOUTHWEST AIRLINES",9882,92380,"844741108",1992
"179","MAR",168,"Marriott International Inc. Class A",0.126177,1083,"MARRIOTT INTL INC",28930,1048286,"571903202",1992
"180","MAS",421,"Masco Corporation",0.03695,5833,"MASCO CORP",7085,62996,"574599106",1992
"181","MCD",30,"McDonald's Corporation",0.559893,5114,"MCDONALD'S CORP",7154,63908,"580135101",1992
"182","MCHP",189,"Microchip Technology Incorporated",0.110956,9221,"MICROCHIP TECHNOLOGY INC",27965,827054,"595017104",1992
"183","MCK",153,"McKesson Corporation",0.141267,8070,"MCKESSON CORP",7171,927653,"58155Q103",1992
"184","MDT",59,"Medtronic Plc",0.362127,3565,"MEDTRONIC PLC",7228,1613103,"G5960L103",1992
"185","MGM",438,"MGM Resorts International",0.033905,490,"MGM RESORTS INTERNATIONAL",14418,789570,"552953101",1992
"186","MHK",492,"Mohawk Industries Inc.",0.017922,3378,"MOHAWK INDUSTRIES INC",25119,851968,"608190104",1992
"187","MKC",302,"McCormick & Company Incorporated",0.063432,6202,"MCCORMICK & CO INC",7146,63754,"579780206",1992
"188","MMC",91,"Marsh & McLennan Companies Inc.",0.236324,2969,"MARSH & MCLENNAN COS",7065,62709,"571748102",1992
"189","MMM",92,"3M Company",0.234163,8283,"3M CO",7435,66740,"88579Y101",1992
"190","MNST",201,"Monster Beverage Corporation",0.105291,391,"MONSTER BEVERAGE CORP",24316,865752,"61174X109",1992
"191","MO",94,"Altria Group Inc",0.231131,1412,"ALTRIA GROUP INC",8543,764180,"02209S103",1992
"192","MRK",27,"Merck & Co. Inc.",0.642522,5537,"MERCK & CO",7257,310158,"58933Y105",1992
"193","MRO",357,"Marathon Oil Corporation",0.049012,6083,"MARATHON OIL CORP",7017,101778,"565849106",1992
"194","MS",65,"Morgan Stanley",0.339006,8467,"MORGAN STANLEY",12124,895421,"617446448",1992
"195","MSFT",2,"Microsoft Corporation",5.960905,9032,"MICROSOFT CORP",12141,789019,"594918104",1992
"196","MSI",184,"Motorola Solutions Inc.",0.115887,2946,"MOTOROLA SOLUTIONS INC",7585,68505,"620076307",1992
"197","MTB",234,"M&T Bank Corporation",0.089792,3246,"M & T BANK CORP",4699,36270,"55261F104",1992
"198","MTCH",307,"Match Group Inc.",0.062673,8693,"MATCH GROUP INC",26061,891103,"57667L107",1992
"199","MU",107,"Micron Technology Inc.",0.201692,7025,"MICRON TECHNOLOGY INC",7343,723125,"595112103",1992
"200","NDSN",426,"Nordson Corporation",0.035719,2890,"NORDSON CORP",7921,72331,"655663102",1992
"201","NEE",40,"NextEra Energy Inc.",0.488086,6476,"NEXTERA ENERGY INC",4517,753308,"65339F101",1992
"202","NEM",206,"Newmont Corporation",0.103273,8783,"NEWMONT CORP",7881,1164727,"651639106",1992
"203","NI",427,"NiSource Inc",0.035423,2127,"NISOURCE INC",7974,1111711,"65473P105",1992
"204","NKE",49,"NIKE Inc. Class B",0.412639,2740,"NIKE INC  -CL B",7906,320187,"654106103",1992
"205","NLOK",399,"NortonLifeLock Inc.",0.041499,8724,"NORTONLIFELOCK INC",15855,849399,"668771108",1992
"206","NOC",103,"Northrop Grumman Corp.",0.204169,5317,"NORTHROP GRUMMAN CORP",7985,1133421,"666807102",1992
"207","NSC",127,"Norfolk Southern Corporation",0.172021,9223,"NORFOLK SOUTHERN CORP",7923,702165,"655844108",1992
"208","NTRS",324,"Northern Trust Corporation",0.059124,9979,"NORTHERN TRUST CORP",7982,73124,"665859104",1992
"209","NUE",210,"Nucor Corporation",0.101963,6100,"NUCOR CORP",8030,73309,"670346105",1992
"210","NVR",416,"NVR Inc.",0.038022,5028,"NVR INC",12459,906163,"62944T105",1992
"211","NWL",485,"Newell Brands Inc",0.021733,4553,"NEWELL BRANDS INC",7875,814453,"651229106",1992
"212","ODFL",262,"Old Dominion Freight Line Inc.",0.079529,6242,"OLD DOMINION FREIGHT",24617,878927,"679580100",1992
"213","OKE",269,"ONEOK Inc.",0.075529,4744,"ONEOK INC",8151,1039684,"682680103",1992
"214","OMC",396,"Omnicom Group Inc",0.041812,173,"OMNICOM GROUP INC",4066,29989,"681919106",1992
"215","ORCL",63,"Oracle Corporation",0.347945,10185,"ORACLE CORP",12142,1341439,"68389X105",1992
"216","ORLY",159,"O'Reilly Automotive Inc.",0.135024,3390,"O'REILLY AUTOMOTIVE INC",28180,898173,"67103H107",1992
"217","OXY",132,"Occidental Petroleum Corporation",0.16799,8181,"OCCIDENTAL PETROLEUM CORP",8068,797468,"674599105",1992
"218","PARA",389,"Paramount Global Class B",0.042712,10126,"PARAMOUNT GLOBAL",13714,813828,"92556H206",1992
"219","PAYX",180,"Paychex Inc.",0.116589,3847,"PAYCHEX INC",8402,723531,"704326107",1992
"220","PCAR",233,"PACCAR Inc",0.090275,2746,"PACCAR INC",8253,75362,"693718108",1992
"221","PEAK",391,"Healthpeak Properties Inc.",0.042391,4275,"HEALTHPEAK PROPERTIES INC",13125,765880,"42250P103",1992
"222","PEG",226,"Public Service Enterprise Group Inc",0.094943,10548,"PUBLIC SERVICE ENTRP GRP INC",8810,788784,"744573106",1992
"223","PEP",23,"PepsiCo Inc.",0.70371,6346,"PEPSICO INC",8479,77476,"713448108",1992
"224","PFE",19,"Pfizer Inc.",0.808569,1914,"PFIZER INC",8530,78003,"717081103",1992
"225","PG",13,"Procter & Gamble Company",0.987723,1843,"PROCTER & GAMBLE CO",8762,80424,"742718109",1992
"226","PGR",112,"Progressive Corporation",0.191992,9260,"PROGRESSIVE CORP-OHIO",13341,80661,"743315103",1992
"227","PH",199,"Parker-Hannifin Corporation",0.106218,3730,"PARKER-HANNIFIN CORP",8358,76334,"701094104",1992
"228","PHM",454,"PulteGroup Inc.",0.028739,3997,"PULTEGROUP INC",8823,822416,"745867101",1992
"229","PKI",334,"PerkinElmer Inc.",0.056163,3800,"PERKINELMER INC",4145,31791,"714046109",1992
"230","PNC",109,"PNC Financial Services Group Inc.",0.195884,1435,"PNC FINANCIAL SVCS GROUP INC",8245,713676,"693475105",1992
"231","PNR",482,"Pentair plc",0.022972,4828,"PENTAIR PLC",8463,77360,"G7S00T104",1992
"232","PNW",477,"Pinnacle West Capital Corporation",0.024121,6402,"PINNACLE WEST CAPITAL CORP",1075,764622,"723484101",1992
"233","PPG",242,"PPG Industries Inc.",0.086615,137,"PPG INDUSTRIES INC",8247,79879,"693506107",1992
"234","PPL",305,"PPL Corporation",0.063159,4841,"PPL CORP",8455,922224,"69351T106",1992
"235","PSA",152,"Public Storage",0.142146,2011,"PUBLIC STORAGE",10096,1393311,"74460D109",1992
"236","PTC",422,"PTC Inc.",0.036803,7910,"PTC INC",18699,857005,"69370C100",1992
"237","PVH",501,"PVH Corp.",0.012641,6309,"PVH CORP",8551,78239,"693656100",1992
"238","PXD",146,"Pioneer Natural Resources Company",0.148998,5832,"PIONEER NATURAL RESOURCES CO",14359,1038357,"723787107",1992
"239","QCOM",41,"Qualcomm Incorporated",0.477571,7654,"QUALCOMM INC",24800,804328,"747525103",1992
"240","RCL",478,"Royal Caribbean Group",0.023776,10354,"ROYAL CARIBBEAN GROUP",28191,884887,"V7780T103",1992
"241","REGN",121,"Regeneron Pharmaceuticals Inc.",0.180124,4930,"REGENERON PHARMACEUTICALS",23812,872589,"75886F107",1992
"242","RF",331,"Regions Financial Corporation",0.057069,6760,"REGIONS FINANCIAL CORP",4674,1281761,"7591EP100",1992
"243","RHI",472,"Robert Half International Inc.",0.024996,1170,"ROBERT HALF INTL INC",2312,315213,"770323103",1992
