"","ticker","Rank","Company","Weight","X","conm","gvkey","cik","cusip","fyear"
"55","BXP",425,"Boston Properties Inc.",0.036036,122,"BOSTON PROPERTIES INC",64925,1037540,"101121101",1995
"56","C",72,"Citigroup Inc.",0.285813,11155,"CITIGROUP INC",3243,831001,"172967424",1995
"57","CAG",365,"Conagra Brands Inc.",0.047221,5969,"CONAGRA BRANDS INC",3362,23217,"205887102",1995
"58","CAH",360,"Cardinal Health Inc.",0.048346,12255,"CARDINAL HEALTH INC",2751,721371,"14149Y108",1995
"59","CAT",74,"Caterpillar Inc.",0.283866,12014,"CATERPILLAR INC",2817,18230,"149123101",1995
"60","CB",96,"Chubb Limited",0.226527,5186,"CHUBB LTD",28034,896159,"H1467J104",1995
"61","CCL",465,"Carnival Corporation",0.026447,10199,"CARNIVAL CORPORATION & PLC",13498,815097,"143658300",1995
"62","CDNS",150,"Cadence Design Systems Inc.",0.14629,1034,"CADENCE DESIGN SYSTEMS INC",13421,813672,"127387108",1995
"63","CDW",279,"CDW Corp.",0.070622,1046,"CDW CORP",28320,1402057,"12514G108",1995
"64","CHD",314,"Church & Dwight Co. Inc.",0.061337,12017,"CHURCH & DWIGHT INC",3026,313927,"171340102",1995
"65","CHRW",400,"C.H. Robinson Worldwide Inc.",0.041424,9032,"C H ROBINSON WORLDWIDE INC",65609,1043277,"12541W209",1995
"66","CI",85,"Cigna Corporation",0.249772,10007,"CIGNA CORP",2547,1739940,"125523100",1995
"67","CINF",404,"Cincinnati Financial Corporation",0.040869,8288,"CINCINNATI FINANCIAL CORP",14824,20286,"172062101",1995
"68","CL",110,"Colgate-Palmolive Company",0.195103,11046,"COLGATE-PALMOLIVE CO",3170,21665,"194162103",1995
"69","CLX",350,"Clorox Company",0.050881,9425,"CLOROX CO/DE",3121,21076,"189054109",1995
"70","CMA",450,"Comerica Incorporated",0.029365,1541,"COMERICA INC",3231,28412,"200340107",1995
"71","CMCSA",39,"Comcast Corporation Class A",0.488528,337,"COMCAST CORP",3226,1166691,"20030N101",1995
"72","CMI",232,"Cummins Inc.",0.090485,8419,"CUMMINS INC",3650,26172,"231021106",1995
"73","CMS",328,"CMS Energy Corporation",0.057698,2559,"CMS ENERGY CORP",3439,811156,"125896100",1995
"74","CNP",330,"CenterPoint Energy Inc.",0.057561,11552,"CENTERPOINT ENERGY INC",5742,1130310,"15189T107",1995
"75","COF",176,"Capital One Financial Corp",0.121903,5266,"CAPITAL ONE FINANCIAL CORP",30990,927628,"14040H105",1995
"76","COO",372,"Cooper Companies Inc.",0.046084,1752,"COOPER COS INC (THE)",3504,711404,"216648402",1995
"77","COP",62,"ConocoPhillips",0.355275,10715,"CONOCOPHILLIPS",8549,1163165,"20825C104",1995
"78","COST",24,"Costco Wholesale Corporation",0.698561,9792,"COSTCO WHOLESALE CORP",29028,909832,"22160K105",1995
"79","CPB",453,"Campbell Soup Company",0.028985,407,"CAMPBELL SOUP CO",2663,16732,"134429109",1995
"80","CPRT",263,"Copart Inc.",0.07889,4147,"COPART INC",29901,900075,"217204106",1995
"81","CPT",393,"Camden Property Trust",0.042344,11873,"CAMDEN PROPERTY TRUST",28629,906345,"133131102",1995
"82","CSCO",35,"Cisco Systems Inc.",0.541178,9814,"CISCO SYSTEMS INC",20779,858877,"17275R102",1995
"83","CSX",106,"CSX Corporation",0.202725,10383,"CSX CORP",2574,277948,"126408103",1995
"84","CTAS",195,"Cintas Corporation",0.107858,5230,"CINTAS CORP",3062,723254,"172908105",1995
"85","CTRA",285,"Coterra Energy Inc.",0.068768,9523,"COTERRA ENERGY INC",20548,858470,"127097103",1995
"86","CTXS",423,"Citrix Systems Inc.",0.036408,10769,"CITRIX SYSTEMS INC",61676,877890,"177376100",1995
"87","CVS",58,"CVS Health Corporation",0.362286,2099,"CVS HEALTH CORP",7241,64803,"126650100",1995
"88","CVX",16,"Chevron Corporation",0.906813,11179,"CHEVRON CORP",2991,93410,"166764100",1995
"89","D",111,"Dominion Energy Inc",0.192481,6877,"DOMINION ENERGY INC",4029,715957,"25746U109",1995
"90","DAL",326,"Delta Air Lines Inc.",0.05867,10194,"DELTA AIR LINES INC",3851,27904,"247361702",1995
"91","DD",241,"DuPont de Nemours Inc.",0.08733,12494,"DUPONT DE NEMOURS INC",4060,1666700,"26614N102",1995
"92","DE",78,"Deere & Company",0.270299,4662,"DEERE & CO",3835,315189,"244199105",1995
"93","DG",134,"Dollar General Corporation",0.16629,3407,"DOLLAR GENERAL CORP",4016,29534,"256677105",1995
"94","DGX",366,"Quest Diagnostics Incorporated",0.047062,6127,"QUEST DIAGNOSTICS INC",64166,1022079,"74834L100",1995
"95","DHI",280,"D.R. Horton Inc.",0.069666,5865,"D R HORTON INC",25340,882184,"23331A109",1995
"96","DHR",37,"Danaher Corporation",0.535857,1420,"DANAHER CORP",3735,313616,"235851102",1995
"97","DIS",32,"Walt Disney Company",0.553138,2196,"DISNEY (WALT) CO",3980,1744489,"254687106",1995
"98","DISH",502,"DISH Network Corporation Class A",0.0123,9631,"DISH NETWORK CORP",60900,1001082,"25470M109",1995
"99","DLTR",196,"Dollar Tree Inc.",0.10695,5298,"DOLLAR TREE INC",31587,935703,"256746108",1995
"100","DOV",341,"Dover Corporation",0.054385,9539,"DOVER CORP",4058,29905,"260003108",1995
"101","DRE",293,"Duke Realty Corporation",0.067291,11330,"DUKE REALTY CORP",13510,783280,"264411505",1995
"102","DRI",370,"Darden Restaurants Inc.",0.046352,4077,"DARDEN RESTAURANTS INC",31846,940944,"237194105",1995
"103","DTE",275,"DTE Energy Company",0.072536,391,"DTE ENERGY CO",3897,936340,"233331107",1995
"104","DUK",87,"Duke Energy Corporation",0.244759,1875,"DUKE ENERGY CORP",4093,1326160,"26441C204",1995
"105","DVA",496,"DaVita Inc.",0.015413,10528,"DAVITA INC",61483,927066,"23918K108",1995
"106","DVN",194,"Devon Energy Corporation",0.107926,3684,"DEVON ENERGY CORP",14934,1090012,"25179M103",1995
"107","DXC",484,"DXC Technology Co.",0.022349,9531,"DXC TECHNOLOGY CO",3336,1688568,"23355L106",1995
"108","EA",202,"Electronic Arts Inc.",0.105127,7032,"ELECTRONIC ARTS INC",16721,712515,"285512109",1995
"109","ECL",177,"Ecolab Inc.",0.118586,10117,"ECOLAB INC",4213,31462,"278865100",1995
"110","ED",215,"Consolidated Edison Inc.",0.100125,4329,"CONSOLIDATED EDISON INC",3413,1047862,"209115104",1995
"111","EFX",276,"Equifax Inc.",0.072405,7479,"EQUIFAX INC",4423,33185,"294429105",1995
"112","EIX",270,"Edison International",0.075074,6155,"EDISON INTERNATIONAL",9846,827052,"281020107",1995
"113","EL",120,"Estee Lauder Companies Inc. Class A",0.180435,8075,"ESTEE LAUDER COMPANIES INC",61567,1001250,"518439104",1995
"114","EMN",433,"Eastman Chemical Company",0.034784,3611,"EASTMAN CHEMICAL CO",29392,915389,"277432100",1995
"115","EMR",141,"Emerson Electric Co.",0.153509,8982,"EMERSON ELECTRIC CO",4321,32604,"291011104",1995
"116","EOG",118,"EOG Resources Inc.",0.181397,6400,"EOG RESOURCES INC",16478,821189,"26875P101",1995
"117","EQR",273,"Equity Residential",0.074152,3446,"EQUITY RESIDENTIAL",28733,906107,"29476L107",1995
"118","ES",235,"Eversource Energy",0.089353,291,"EVERSOURCE ENERGY",7970,72741,"30040W108",1995
"119","ESS",348,"Essex Property Trust Inc.",0.051865,10778,"ESSEX PROPERTY TRUST",30293,920522,"297178105",1995
"120","ETN",131,"Eaton Corp. Plc",0.168151,10284,"EATON CORP PLC",4199,1551182,"G29183103",1995
"121","ETR",290,"Entergy Corporation",0.067893,220,"ENTERGY CORP",7366,65984,"29364G103",1995
"122","EVRG",380,"Evergy Inc.",0.044828,6177,"EVERGY INC",6338,1711269,"30034W106",1995
"123","EXC",164,"Exelon Corporation",0.12913,11508,"EXELON CORP",8539,1109357,"30161N101",1995
"124","EXPD",351,"Expeditors International of Washington Inc.",0.050055,6959,"EXPEDITORS INTL WASH INC",4494,746515,"302130109",1995
"125","F",126,"Ford Motor Company",0.172461,8215,"FORD MOTOR CO",4839,37996,"345370860",1995
"126","FAST",246,"Fastenal Company",0.084594,7117,"FASTENAL CO",14225,815556,"311900104",1995
"127","FCX",173,"Freeport-McMoRan Inc.",0.12414,11401,"FREEPORT-MCMORAN INC",14590,831259,"35671D857",1995
"128","FDS",373,"FactSet Research Systems Inc.",0.045962,6368,"FACTSET RESEARCH SYSTEMS INC",63172,1013237,"303075105",1995
"129","FDX",138,"FedEx Corporation",0.161311,6645,"FEDEX CORP",4598,1048911,"31428X106",1995
"130","FE",298,"FirstEnergy Corp.",0.06544,3239,"FIRSTENERGY CORP",8099,1031296,"337932107",1995
"131","FISV",122,"Fiserv Inc.",0.179225,5940,"FISERV INC",12635,798354,"337738108",1995
"132","FITB",294,"Fifth Third Bancorp",0.066464,4950,"FIFTH THIRD BANCORP",4640,35527,"316773100",1995
"133","FMC",410,"FMC Corporation",0.039392,1333,"FMC CORP",4510,37785,"302491303",1995
"134","FRC",253,"First Republic Bank",0.082342,509,"FIRST REPUBLIC BANK",14275,1132979,"33616C100",1995
"135","FRT",489,"Federal Realty Investment Trust",0.021021,11667,"FEDERAL REALTY INVESTMENT TR",4605,34903,"313745101",1995
"136","GD",143,"General Dynamics Corporation",0.151029,2909,"GENERAL DYNAMICS CORP",5046,40533,"369550108",1995
"137","GE",90,"General Electric Company",0.236434,3383,"GENERAL ELECTRIC CO",5047,40545,"369604301",1995
"138","GILD",99,"Gilead Sciences Inc.",0.216021,8633,"GILEAD SCIENCES INC",24856,882095,"375558103",1995
"139","GIS",161,"General Mills Inc.",0.132215,2983,"GENERAL MILLS INC",5071,40704,"370334104",1995
"140","GL",466,"Globe Life Inc.",0.026392,9657,"GLOBE LIFE INC",10614,320335,"37959E102",1995
"141","GLW",261,"Corning Inc",0.079607,9382,"CORNING INC",3532,24741,"219350105",1995
"142","GM",142,"General Motors Company",0.152773,8503,"GENERAL MOTORS CO",5073,1467858,"37045V100",1995
"143","GPC",309,"Genuine Parts Company",0.062227,10112,"GENUINE PARTS CO",5125,40987,"372460105",1995
"144","GWW",288,"W.W. Grainger Inc.",0.068202,6322,"GRAINGER (W W) INC",5256,277135,"384802104",1995
"145","HAL",272,"Halliburton Company",0.074327,11770,"HALLIBURTON CO",5439,45012,"406216101",1995
"146","HAS",452,"Hasbro Inc.",0.029115,4849,"HASBRO INC",5518,46080,"418056107",1995
"147","HBAN",339,"Huntington Bancshares Incorporated",0.055151,10847,"HUNTINGTON BANCSHARES",5786,49196,"446150104",1995
"148","HCA",154,"HCA Healthcare Inc",0.139547,11131,"HCA HEALTHCARE INC",22260,860730,"40412C101",1995
"149","HD",17,"Home Depot Inc.",0.901187,412,"HOME DEPOT INC",5680,354950,"437076102",1995
"150","HES",239,"Hess Corporation",0.08806,836,"HESS CORP",1380,4447,"42809H107",1995
"151","HIG",315,"Hartford Financial Services Group Inc.",0.061004,173,"HARTFORD FINANCIAL SERVICES",61739,874766,"416515104",1995
"152","HLT",205,"Hilton Worldwide Holdings Inc",0.103346,7606,"HILTON WORLDWIDE HOLDINGS",5643,1585689,"43300A203",1995
"153","HOLX",347,"Hologic Inc.",0.052121,4672,"HOLOGIC INC",20904,859737,"436440101",1995
"154","HON",55,"Honeywell International Inc.",0.373367,1746,"HONEYWELL INTERNATIONAL INC",1300,773840,"438516106",1995
"155","HPQ",216,"HP Inc.",0.100019,2368,"HP INC",5606,47217,"40434L105",1995
"156","HRL",408,"Hormel Foods Corporation",0.040271,11450,"HORMEL FOODS CORP",5709,48465,"440452100",1995
"157","HSIC",447,"Henry Schein Inc.",0.030401,2291,"HENRY SCHEIN INC",61494,1000228,"806407102",1995
"158","HST",428,"Host Hotels & Resorts Inc.",0.035419,5594,"HOST HOTELS & RESORTS INC",7063,1070750,"44107P104",1995
"159","HSY",222,"Hershey Company",0.095997,8092,"HERSHEY CO",5597,47111,"427866108",1995
"160","HUM",124,"Humana Inc.",0.175478,11974,"HUMANA INC",27914,49071,"444859102",1995
"161","IBM",64,"International Business Machines Corporation",0.343829,7219,"INTL BUSINESS MACHINES CORP",6066,51143,"459200101",1995
"162","IDXX",221,"IDEXX Laboratories Inc.",0.097813,7725,"IDEXX LABS INC",24197,874716,"45168D104",1995
"163","IEX",377,"IDEX Corporation",0.045239,4809,"IDEX CORP",15267,832101,"45167R104",1995
"164","IFF",230,"International Flavors & Fragrances Inc.",0.091285,3974,"INTL FLAVORS & FRAGRANCES",6078,51253,"459506101",1995
"165","INCY",411,"Incyte Corporation",0.039366,10287,"INCYTE CORP",29127,879169,"45337C102",1995
"166","INTC",48,"Intel Corporation",0.427029,9568,"INTEL CORP",6008,50863,"458140100",1995
"167","INTU",57,"Intuit Inc.",0.3661,3919,"INTUIT INC",27928,896878,"461202103",1995
"168","IP",376,"International Paper Company",0.04551,11391,"INTL PAPER CO",6104,51434,"460146103",1995
"169","IPG",442,"Interpublic Group of Companies Inc.",0.033333,8048,"INTERPUBLIC GROUP OF COS",6136,51644,"460690100",1995
"170","IR",333,"Ingersoll Rand Inc.",0.056848,2990,"INGERSOLL RAND INC",30098,1699150,"45687V106",1995
"171","IRM",407,"Iron Mountain Inc.",0.040494,7094,"IRON MOUNTAIN INC",62374,1020569,"46284V101",1995
"172","IT",283,"Gartner Inc.",0.068864,7151,"GARTNER INC",12441,749251,"366651107",1995
"173","ITW",130,"Illinois Tool Works Inc.",0.169278,11118,"ILLINOIS TOOL WORKS",5878,49826,"452308109",1995
"174","IVZ",493,"Invesco Ltd.",0.017378,3831,"INVESCO LTD",29804,914208,"G491BT108",1995
"175","J",362,"Jacobs Engineering Group Inc.",0.047962,11255,"JACOBS SOLUTIONS INC",6216,52988,"46982L108",1995
"176","JBHT",387,"J.B. Hunt Transport Services Inc.",0.043307,8891,"HUNT (JB) TRANSPRT SVCS INC",5783,728535,"445658107",1995
"177","JCI",193,"Johnson Controls International plc",0.109262,7183,"JOHNSON CONTROLS INTL PLC",6268,833444,"G51502105",1995
"178","JKHY",385,"Jack Henry & Associates Inc.",0.043737,4253,"HENRY (JACK) & ASSOCIATES",11811,779152,"426281101",1995
"179","JNJ",10,"Johnson & Johnson",1.319622,2717,"JOHNSON & JOHNSON",6266,200406,"478160104",1995
"180","JPM",15,"JPMorgan Chase & Co.",0.957648,10574,"JPMORGAN CHASE & CO",2968,19617,"46625H100",1995
"181","K",343,"Kellogg Company",0.054068,6442,"KELLOGG CO",6375,55067,"487836108",1995
"182","KDP",252,"Keurig Dr Pepper Inc.",0.08249,12102,"KEURIG DR PEPPER INC",28877,1418135,"49271V100",1995
"183","KEY",361,"KeyCorp",0.048299,9017,"KEYCORP",9783,91576,"493267108",1995
"184","KHC",268,"Kraft Heinz Company",0.075809,3589,"KRAFT HEINZ CO",5568,1637459,"500754106",1995
"185","KIM",415,"Kimco Realty Corporation",0.038114,223,"KIMCO REALTY CORP",24731,879101,"49446R109",1995
"186","KLAC",133,"KLA Corporation",0.167241,2274,"KLA CORP",6304,319201,"482480100",1995
"187","KMB",165,"Kimberly-Clark Corporation",0.129068,2118,"KIMBERLY-CLARK CORP",6435,55785,"494368103",1995
"188","KMI",214,"Kinder Morgan Inc Class P",0.100143,6992,"KINDER MORGAN INC",6310,1506307,"49456B101",1995
"189","KMX",369,"CarMax Inc.",0.046502,7381,"CARMAX INC",64410,1170010,"143130102",1995
"190","KO",21,"Coca-Cola Company",0.720086,8415,"COCA-COLA CO",3144,21344,"191216100",1995
"191","KR",237,"Kroger Co.",0.089004,9051,"KROGER CO",6502,56873,"501044101",1995
"192","L",445,"Loews Corporation",0.031381,6056,"LOEWS CORP",6781,60086,"540424108",1995
"193","LEN",312,"Lennar Corporation Class A",0.062002,3504,"LENNAR CORP",6669,920760,"526057104",1995
"194","LH",289,"Laboratory Corporation of America Holdings",0.067995,9419,"LABORATORY CP OF AMER HLDGS",14960,920148,"50540R409",1995
"195","LHX",157,"L3Harris Technologies Inc",0.136467,2179,"L3HARRIS TECHNOLOGIES INC",5492,202058,"502431109",1995
"196","LIN",47,"Linde plc",0.434437,12332,"LINDE PLC",25124,1707925,"G5494J103",1995
"197","LLY",20,"Eli Lilly and Company",0.732339,7557,"LILLY (ELI) & CO",6730,59478,"532457108",1995
"198","LMT",70,"Lockheed Martin Corporation",0.294508,565,"LOCKHEED MARTIN CORP",6774,936468,"539830109",1995
"199","LNC",475,"Lincoln National Corporation",0.024632,10219,"LINCOLN NATIONAL CORP",6742,59558,"534187109",1995
"200","LNT",383,"Alliant Energy Corp",0.043826,11060,"ALLIANT ENERGY CORP",11554,352541,"018802108",1995
"201","LOW",60,"Lowe's Companies Inc.",0.360358,3149,"LOWE'S COS INC",6829,60667,"548661107",1995
"202","LRCX",105,"Lam Research Corporation",0.202819,8528,"LAM RESEARCH CORP",6565,707549,"512807108",1995
"203","LUMN",457,"Lumen Technologies Inc.",0.028635,10854,"LUMEN TECHNOLOGIES INC",2884,18926,"550241103",1995
"204","LUV",301,"Southwest Airlines Co.",0.064135,1777,"SOUTHWEST AIRLINES",9882,92380,"844741108",1995
"205","MAA",322,"Mid-America Apartment Communities Inc.",0.059399,6301,"MID-AMERICA APT CMNTYS INC",29649,912595,"59522J103",1995
"206","MAR",168,"Marriott International Inc. Class A",0.126177,3328,"MARRIOTT INTL INC",28930,1048286,"571903202",1995
"207","MAS",421,"Masco Corporation",0.03695,1590,"MASCO CORP",7085,62996,"574599106",1995
"208","MCD",30,"McDonald's Corporation",0.559893,11238,"MCDONALD'S CORP",7154,63908,"580135101",1995
"209","MCHP",189,"Microchip Technology Incorporated",0.110956,244,"MICROCHIP TECHNOLOGY INC",27965,827054,"595017104",1995
"210","MCK",153,"McKesson Corporation",0.141267,10308,"MCKESSON CORP",7171,927653,"58155Q103",1995
"211","MDT",59,"Medtronic Plc",0.362127,3902,"MEDTRONIC PLC",7228,1613103,"G5960L103",1995
"212","MGM",438,"MGM Resorts International",0.033905,5151,"MGM RESORTS INTERNATIONAL",14418,789570,"552953101",1995
"213","MHK",492,"Mohawk Industries Inc.",0.017922,2979,"MOHAWK INDUSTRIES INC",25119,851968,"608190104",1995
"214","MKC",302,"McCormick & Company Incorporated",0.063432,1329,"MCCORMICK & CO INC",7146,63754,"579780206",1995
"215","MLM",304,"Martin Marietta Materials Inc.",0.06336,11901,"MARTIN MARIETTA MATERIALS",29733,916076,"573284106",1995
"216","MMC",91,"Marsh & McLennan Companies Inc.",0.236324,1731,"MARSH & MCLENNAN COS",7065,62709,"571748102",1995
"217","MMM",92,"3M Company",0.234163,7137,"3M CO",7435,66740,"88579Y101",1995
"218","MNST",201,"Monster Beverage Corporation",0.105291,4257,"MONSTER BEVERAGE CORP",24316,865752,"61174X109",1995
"219","MO",94,"Altria Group Inc",0.231131,7874,"ALTRIA GROUP INC",8543,764180,"02209S103",1995
"220","MRK",27,"Merck & Co. Inc.",0.642522,11088,"MERCK & CO",7257,310158,"58933Y105",1995
"221","MRO",357,"Marathon Oil Corporation",0.049012,3719,"MARATHON OIL CORP",7017,101778,"565849106",1995
"222","MS",65,"Morgan Stanley",0.339006,3755,"MORGAN STANLEY",12124,895421,"617446448",1995
"223","MSFT",2,"Microsoft Corporation",5.960905,8228,"MICROSOFT CORP",12141,789019,"594918104",1995
"224","MSI",184,"Motorola Solutions Inc.",0.115887,11943,"MOTOROLA SOLUTIONS INC",7585,68505,"620076307",1995
"225","MTB",234,"M&T Bank Corporation",0.089792,94,"M & T BANK CORP",4699,36270,"55261F104",1995
"226","MTCH",307,"Match Group Inc.",0.062673,6824,"MATCH GROUP INC",26061,891103,"57667L107",1995
"227","MU",107,"Micron Technology Inc.",0.201692,6281,"MICRON TECHNOLOGY INC",7343,723125,"595112103",1995
"228","NDSN",426,"Nordson Corporation",0.035719,7278,"NORDSON CORP",7921,72331,"655663102",1995
"229","NEE",40,"NextEra Energy Inc.",0.488086,10894,"NEXTERA ENERGY INC",4517,753308,"65339F101",1995
"230","NEM",206,"Newmont Corporation",0.103273,12041,"NEWMONT CORP",7881,1164727,"651639106",1995
"231","NI",427,"NiSource Inc",0.035423,10794,"NISOURCE INC",7974,1111711,"65473P105",1995
"232","NKE",49,"NIKE Inc. Class B",0.412639,1085,"NIKE INC  -CL B",7906,320187,"654106103",1995
"233","NLOK",399,"NortonLifeLock Inc.",0.041499,6014,"NORTONLIFELOCK INC",15855,849399,"668771108",1995
"234","NOC",103,"Northrop Grumman Corp.",0.204169,6470,"NORTHROP GRUMMAN CORP",7985,1133421,"666807102",1995
"235","NSC",127,"Norfolk Southern Corporation",0.172021,5631,"NORFOLK SOUTHERN CORP",7923,702165,"655844108",1995
"236","NTAP",371,"NetApp Inc.",0.046116,5326,"NETAPP INC",61591,1002047,"64110D104",1995
"237","NTRS",324,"Northern Trust Corporation",0.059124,11522,"NORTHERN TRUST CORP",7982,73124,"665859104",1995
"238","NUE",210,"Nucor Corporation",0.101963,9146,"NUCOR CORP",8030,73309,"670346105",1995
"239","NVR",416,"NVR Inc.",0.038022,4961,"NVR INC",12459,906163,"62944T105",1995
"240","NWL",485,"Newell Brands Inc",0.021733,1979,"NEWELL BRANDS INC",7875,814453,"651229106",1995
"241","O",167,"Realty Income Corporation",0.127019,3576,"REALTY INCOME CORP",30822,726728,"756109104",1995
"242","ODFL",262,"Old Dominion Freight Line Inc.",0.079529,2491,"OLD DOMINION FREIGHT",24617,878927,"679580100",1995
