"","ticker","Rank","Company","Weight","X","conm","gvkey","cik","cusip","fyear"
"93","DLTR",196,"Dollar Tree Inc.",0.10695,9476,"DOLLAR TREE INC",31587,935703,"256746108",1994
"94","DOV",341,"Dover Corporation",0.054385,11878,"DOVER CORP",4058,29905,"260003108",1994
"95","DRE",293,"Duke Realty Corporation",0.067291,5522,"DUKE REALTY CORP",13510,783280,"264411505",1994
"96","DRI",370,"Darden Restaurants Inc.",0.046352,3375,"DARDEN RESTAURANTS INC",31846,940944,"237194105",1994
"97","DTE",275,"DTE Energy Company",0.072536,9097,"DTE ENERGY CO",3897,936340,"233331107",1994
"98","DUK",87,"Duke Energy Corporation",0.244759,1467,"DUKE ENERGY CORP",4093,1326160,"26441C204",1994
"99","DVA",496,"DaVita Inc.",0.015413,11145,"DAVITA INC",61483,927066,"23918K108",1994
"100","DVN",194,"Devon Energy Corporation",0.107926,1955,"DEVON ENERGY CORP",14934,1090012,"25179M103",1994
"101","DXC",484,"DXC Technology Co.",0.022349,2095,"DXC TECHNOLOGY CO",3336,1688568,"23355L106",1994
"102","EA",202,"Electronic Arts Inc.",0.105127,1964,"ELECTRONIC ARTS INC",16721,712515,"285512109",1994
"103","ECL",177,"Ecolab Inc.",0.118586,10697,"ECOLAB INC",4213,31462,"278865100",1994
"104","ED",215,"Consolidated Edison Inc.",0.100125,6596,"CONSOLIDATED EDISON INC",3413,1047862,"209115104",1994
"105","EFX",276,"Equifax Inc.",0.072405,5963,"EQUIFAX INC",4423,33185,"294429105",1994
"106","EIX",270,"Edison International",0.075074,1634,"EDISON INTERNATIONAL",9846,827052,"281020107",1994
"107","EMN",433,"Eastman Chemical Company",0.034784,6047,"EASTMAN CHEMICAL CO",29392,915389,"277432100",1994
"108","EMR",141,"Emerson Electric Co.",0.153509,8196,"EMERSON ELECTRIC CO",4321,32604,"291011104",1994
"109","EOG",118,"EOG Resources Inc.",0.181397,8005,"EOG RESOURCES INC",16478,821189,"26875P101",1994
"110","EQR",273,"Equity Residential",0.074152,5852,"EQUITY RESIDENTIAL",28733,906107,"29476L107",1994
"111","ES",235,"Eversource Energy",0.089353,10658,"EVERSOURCE ENERGY",7970,72741,"30040W108",1994
"112","ESS",348,"Essex Property Trust Inc.",0.051865,9400,"ESSEX PROPERTY TRUST",30293,920522,"297178105",1994
"113","ETN",131,"Eaton Corp. Plc",0.168151,8825,"EATON CORP PLC",4199,1551182,"G29183103",1994
"114","ETR",290,"Entergy Corporation",0.067893,11876,"ENTERGY CORP",7366,65984,"29364G103",1994
"115","EVRG",380,"Evergy Inc.",0.044828,11085,"EVERGY INC",6338,1711269,"30034W106",1994
"116","EXC",164,"Exelon Corporation",0.12913,2296,"EXELON CORP",8539,1109357,"30161N101",1994
"117","EXPD",351,"Expeditors International of Washington Inc.",0.050055,1826,"EXPEDITORS INTL WASH INC",4494,746515,"302130109",1994
"118","F",126,"Ford Motor Company",0.172461,10238,"FORD MOTOR CO",4839,37996,"345370860",1994
"119","FAST",246,"Fastenal Company",0.084594,6137,"FASTENAL CO",14225,815556,"311900104",1994
"120","FCX",173,"Freeport-McMoRan Inc.",0.12414,94,"FREEPORT-MCMORAN INC",14590,831259,"35671D857",1994
"121","FDX",138,"FedEx Corporation",0.161311,10526,"FEDEX CORP",4598,1048911,"31428X106",1994
"122","FE",298,"FirstEnergy Corp.",0.06544,10350,"FIRSTENERGY CORP",8099,1031296,"337932107",1994
"123","FISV",122,"Fiserv Inc.",0.179225,2169,"FISERV INC",12635,798354,"337738108",1994
"124","FITB",294,"Fifth Third Bancorp",0.066464,143,"FIFTH THIRD BANCORP",4640,35527,"316773100",1994
"125","FMC",410,"FMC Corporation",0.039392,4301,"FMC CORP",4510,37785,"302491303",1994
"126","FRC",253,"First Republic Bank",0.082342,11061,"FIRST REPUBLIC BANK",14275,1132979,"33616C100",1994
"127","FRT",489,"Federal Realty Investment Trust",0.021021,6032,"FEDERAL REALTY INVESTMENT TR",4605,34903,"313745101",1994
"128","GD",143,"General Dynamics Corporation",0.151029,8764,"GENERAL DYNAMICS CORP",5046,40533,"369550108",1994
"129","GE",90,"General Electric Company",0.236434,3016,"GENERAL ELECTRIC CO",5047,40545,"369604301",1994
"130","GILD",99,"Gilead Sciences Inc.",0.216021,9793,"GILEAD SCIENCES INC",24856,882095,"375558103",1994
"131","GIS",161,"General Mills Inc.",0.132215,5493,"GENERAL MILLS INC",5071,40704,"370334104",1994
"132","GL",466,"Globe Life Inc.",0.026392,6233,"GLOBE LIFE INC",10614,320335,"37959E102",1994
"133","GLW",261,"Corning Inc",0.079607,9919,"CORNING INC",3532,24741,"219350105",1994
"134","GM",142,"General Motors Company",0.152773,5162,"GENERAL MOTORS CO",5073,1467858,"37045V100",1994
"135","GPC",309,"Genuine Parts Company",0.062227,3029,"GENUINE PARTS CO",5125,40987,"372460105",1994
"136","GWW",288,"W.W. Grainger Inc.",0.068202,8417,"GRAINGER (W W) INC",5256,277135,"384802104",1994
"137","HAL",272,"Halliburton Company",0.074327,1885,"HALLIBURTON CO",5439,45012,"406216101",1994
"138","HAS",452,"Hasbro Inc.",0.029115,446,"HASBRO INC",5518,46080,"418056107",1994
"139","HBAN",339,"Huntington Bancshares Incorporated",0.055151,5113,"HUNTINGTON BANCSHARES",5786,49196,"446150104",1994
"140","HCA",154,"HCA Healthcare Inc",0.139547,10154,"HCA HEALTHCARE INC",22260,860730,"40412C101",1994
"141","HD",17,"Home Depot Inc.",0.901187,9120,"HOME DEPOT INC",5680,354950,"437076102",1994
"142","HES",239,"Hess Corporation",0.08806,64,"HESS CORP",1380,4447,"42809H107",1994
"143","HIG",315,"Hartford Financial Services Group Inc.",0.061004,2835,"HARTFORD FINANCIAL SERVICES",61739,874766,"416515104",1994
"144","HLT",205,"Hilton Worldwide Holdings Inc",0.103346,10769,"HILTON WORLDWIDE HOLDINGS",5643,1585689,"43300A203",1994
"145","HOLX",347,"Hologic Inc.",0.052121,6814,"HOLOGIC INC",20904,859737,"436440101",1994
"146","HON",55,"Honeywell International Inc.",0.373367,5337,"HONEYWELL INTERNATIONAL INC",1300,773840,"438516106",1994
"147","HPQ",216,"HP Inc.",0.100019,6702,"HP INC",5606,47217,"40434L105",1994
"148","HRL",408,"Hormel Foods Corporation",0.040271,3836,"HORMEL FOODS CORP",5709,48465,"440452100",1994
"149","HSIC",447,"Henry Schein Inc.",0.030401,7646,"HENRY SCHEIN INC",61494,1000228,"806407102",1994
"150","HST",428,"Host Hotels & Resorts Inc.",0.035419,5550,"HOST HOTELS & RESORTS INC",7063,1070750,"44107P104",1994
"151","HSY",222,"Hershey Company",0.095997,11861,"HERSHEY CO",5597,47111,"427866108",1994
"152","HUM",124,"Humana Inc.",0.175478,1959,"HUMANA INC",27914,49071,"444859102",1994
"153","IBM",64,"International Business Machines Corporation",0.343829,4609,"INTL BUSINESS MACHINES CORP",6066,51143,"459200101",1994
"154","IDXX",221,"IDEXX Laboratories Inc.",0.097813,1720,"IDEXX LABS INC",24197,874716,"45168D104",1994
"155","IEX",377,"IDEX Corporation",0.045239,79,"IDEX CORP",15267,832101,"45167R104",1994
"156","IFF",230,"International Flavors & Fragrances Inc.",0.091285,11923,"INTL FLAVORS & FRAGRANCES",6078,51253,"459506101",1994
"157","INCY",411,"Incyte Corporation",0.039366,242,"INCYTE CORP",29127,879169,"45337C102",1994
"158","INTC",48,"Intel Corporation",0.427029,7989,"INTEL CORP",6008,50863,"458140100",1994
"159","INTU",57,"Intuit Inc.",0.3661,9470,"INTUIT INC",27928,896878,"461202103",1994
"160","IP",376,"International Paper Company",0.04551,7185,"INTL PAPER CO",6104,51434,"460146103",1994
"161","IPG",442,"Interpublic Group of Companies Inc.",0.033333,11496,"INTERPUBLIC GROUP OF COS",6136,51644,"460690100",1994
"162","IR",333,"Ingersoll Rand Inc.",0.056848,4934,"INGERSOLL RAND INC",30098,1699150,"45687V106",1994
"163","IRM",407,"Iron Mountain Inc.",0.040494,2603,"IRON MOUNTAIN INC",62374,1020569,"46284V101",1994
"164","IT",283,"Gartner Inc.",0.068864,1165,"GARTNER INC",12441,749251,"366651107",1994
"165","ITW",130,"Illinois Tool Works Inc.",0.169278,2978,"ILLINOIS TOOL WORKS",5878,49826,"452308109",1994
"166","IVZ",493,"Invesco Ltd.",0.017378,8049,"INVESCO LTD",29804,914208,"G491BT108",1994
"167","J",362,"Jacobs Engineering Group Inc.",0.047962,2030,"JACOBS SOLUTIONS INC",6216,52988,"46982L108",1994
"168","JBHT",387,"J.B. Hunt Transport Services Inc.",0.043307,6177,"HUNT (JB) TRANSPRT SVCS INC",5783,728535,"445658107",1994
"169","JCI",193,"Johnson Controls International plc",0.109262,9409,"JOHNSON CONTROLS INTL PLC",6268,833444,"G51502105",1994
"170","JKHY",385,"Jack Henry & Associates Inc.",0.043737,8556,"HENRY (JACK) & ASSOCIATES",11811,779152,"426281101",1994
"171","JNJ",10,"Johnson & Johnson",1.319622,4147,"JOHNSON & JOHNSON",6266,200406,"478160104",1994
"172","JPM",15,"JPMorgan Chase & Co.",0.957648,1797,"JPMORGAN CHASE & CO",2968,19617,"46625H100",1994
"173","K",343,"Kellogg Company",0.054068,5922,"KELLOGG CO",6375,55067,"487836108",1994
"174","KDP",252,"Keurig Dr Pepper Inc.",0.08249,2248,"KEURIG DR PEPPER INC",28877,1418135,"49271V100",1994
"175","KEY",361,"KeyCorp",0.048299,10414,"KEYCORP",9783,91576,"493267108",1994
"176","KHC",268,"Kraft Heinz Company",0.075809,10327,"KRAFT HEINZ CO",5568,1637459,"500754106",1994
"177","KIM",415,"Kimco Realty Corporation",0.038114,8398,"KIMCO REALTY CORP",24731,879101,"49446R109",1994
"178","KLAC",133,"KLA Corporation",0.167241,11018,"KLA CORP",6304,319201,"482480100",1994
"179","KMB",165,"Kimberly-Clark Corporation",0.129068,3209,"KIMBERLY-CLARK CORP",6435,55785,"494368103",1994
"180","KMI",214,"Kinder Morgan Inc Class P",0.100143,1534,"KINDER MORGAN INC",6310,1506307,"49456B101",1994
"181","KO",21,"Coca-Cola Company",0.720086,3152,"COCA-COLA CO",3144,21344,"191216100",1994
"182","KR",237,"Kroger Co.",0.089004,11688,"KROGER CO",6502,56873,"501044101",1994
"183","L",445,"Loews Corporation",0.031381,6163,"LOEWS CORP",6781,60086,"540424108",1994
"184","LEN",312,"Lennar Corporation Class A",0.062002,8334,"LENNAR CORP",6669,920760,"526057104",1994
"185","LH",289,"Laboratory Corporation of America Holdings",0.067995,510,"LABORATORY CP OF AMER HLDGS",14960,920148,"50540R409",1994
"186","LHX",157,"L3Harris Technologies Inc",0.136467,472,"L3HARRIS TECHNOLOGIES INC",5492,202058,"502431109",1994
"187","LIN",47,"Linde plc",0.434437,8214,"LINDE PLC",25124,1707925,"G5494J103",1994
"188","LLY",20,"Eli Lilly and Company",0.732339,1342,"LILLY (ELI) & CO",6730,59478,"532457108",1994
"189","LMT",70,"Lockheed Martin Corporation",0.294508,8847,"LOCKHEED MARTIN CORP",6774,936468,"539830109",1994
"190","LNC",475,"Lincoln National Corporation",0.024632,5267,"LINCOLN NATIONAL CORP",6742,59558,"534187109",1994
"191","LNT",383,"Alliant Energy Corp",0.043826,1296,"ALLIANT ENERGY CORP",11554,352541,"018802108",1994
"192","LOW",60,"Lowe's Companies Inc.",0.360358,5730,"LOWE'S COS INC",6829,60667,"548661107",1994
"193","LRCX",105,"Lam Research Corporation",0.202819,7086,"LAM RESEARCH CORP",6565,707549,"512807108",1994
"194","LUMN",457,"Lumen Technologies Inc.",0.028635,7019,"LUMEN TECHNOLOGIES INC",2884,18926,"550241103",1994
"195","LUV",301,"Southwest Airlines Co.",0.064135,11785,"SOUTHWEST AIRLINES",9882,92380,"844741108",1994
"196","MAA",322,"Mid-America Apartment Communities Inc.",0.059399,2559,"MID-AMERICA APT CMNTYS INC",29649,912595,"59522J103",1994
"197","MAR",168,"Marriott International Inc. Class A",0.126177,6489,"MARRIOTT INTL INC",28930,1048286,"571903202",1994
"198","MAS",421,"Masco Corporation",0.03695,9279,"MASCO CORP",7085,62996,"574599106",1994
"199","MCD",30,"McDonald's Corporation",0.559893,3741,"MCDONALD'S CORP",7154,63908,"580135101",1994
"200","MCHP",189,"Microchip Technology Incorporated",0.110956,3193,"MICROCHIP TECHNOLOGY INC",27965,827054,"595017104",1994
"201","MCK",153,"McKesson Corporation",0.141267,8949,"MCKESSON CORP",7171,927653,"58155Q103",1994
"202","MDT",59,"Medtronic Plc",0.362127,5519,"MEDTRONIC PLC",7228,1613103,"G5960L103",1994
"203","MGM",438,"MGM Resorts International",0.033905,7793,"MGM RESORTS INTERNATIONAL",14418,789570,"552953101",1994
"204","MHK",492,"Mohawk Industries Inc.",0.017922,11509,"MOHAWK INDUSTRIES INC",25119,851968,"608190104",1994
"205","MKC",302,"McCormick & Company Incorporated",0.063432,3677,"MCCORMICK & CO INC",7146,63754,"579780206",1994
"206","MLM",304,"Martin Marietta Materials Inc.",0.06336,2070,"MARTIN MARIETTA MATERIALS",29733,916076,"573284106",1994
"207","MMC",91,"Marsh & McLennan Companies Inc.",0.236324,2958,"MARSH & MCLENNAN COS",7065,62709,"571748102",1994
"208","MMM",92,"3M Company",0.234163,1950,"3M CO",7435,66740,"88579Y101",1994
"209","MNST",201,"Monster Beverage Corporation",0.105291,11437,"MONSTER BEVERAGE CORP",24316,865752,"61174X109",1994
"210","MO",94,"Altria Group Inc",0.231131,8926,"ALTRIA GROUP INC",8543,764180,"02209S103",1994
"211","MRK",27,"Merck & Co. Inc.",0.642522,4481,"MERCK & CO",7257,310158,"58933Y105",1994
"212","MRO",357,"Marathon Oil Corporation",0.049012,8597,"MARATHON OIL CORP",7017,101778,"565849106",1994
"213","MS",65,"Morgan Stanley",0.339006,6059,"MORGAN STANLEY",12124,895421,"617446448",1994
"214","MSFT",2,"Microsoft Corporation",5.960905,5542,"MICROSOFT CORP",12141,789019,"594918104",1994
"215","MSI",184,"Motorola Solutions Inc.",0.115887,11012,"MOTOROLA SOLUTIONS INC",7585,68505,"620076307",1994
"216","MTB",234,"M&T Bank Corporation",0.089792,10165,"M & T BANK CORP",4699,36270,"55261F104",1994
"217","MTCH",307,"Match Group Inc.",0.062673,6972,"MATCH GROUP INC",26061,891103,"57667L107",1994
"218","MU",107,"Micron Technology Inc.",0.201692,5595,"MICRON TECHNOLOGY INC",7343,723125,"595112103",1994
"219","NDSN",426,"Nordson Corporation",0.035719,637,"NORDSON CORP",7921,72331,"655663102",1994
"220","NEE",40,"NextEra Energy Inc.",0.488086,3615,"NEXTERA ENERGY INC",4517,753308,"65339F101",1994
"221","NEM",206,"Newmont Corporation",0.103273,11726,"NEWMONT CORP",7881,1164727,"651639106",1994
"222","NI",427,"NiSource Inc",0.035423,9797,"NISOURCE INC",7974,1111711,"65473P105",1994
"223","NKE",49,"NIKE Inc. Class B",0.412639,4180,"NIKE INC  -CL B",7906,320187,"654106103",1994
"224","NLOK",399,"NortonLifeLock Inc.",0.041499,5590,"NORTONLIFELOCK INC",15855,849399,"668771108",1994
"225","NOC",103,"Northrop Grumman Corp.",0.204169,11917,"NORTHROP GRUMMAN CORP",7985,1133421,"666807102",1994
"226","NSC",127,"Norfolk Southern Corporation",0.172021,7200,"NORFOLK SOUTHERN CORP",7923,702165,"655844108",1994
"227","NTAP",371,"NetApp Inc.",0.046116,7370,"NETAPP INC",61591,1002047,"64110D104",1994
"228","NTRS",324,"Northern Trust Corporation",0.059124,8567,"NORTHERN TRUST CORP",7982,73124,"665859104",1994
"229","NUE",210,"Nucor Corporation",0.101963,2353,"NUCOR CORP",8030,73309,"670346105",1994
"230","NVR",416,"NVR Inc.",0.038022,9759,"NVR INC",12459,906163,"62944T105",1994
"231","NWL",485,"Newell Brands Inc",0.021733,3291,"NEWELL BRANDS INC",7875,814453,"651229106",1994
"232","O",167,"Realty Income Corporation",0.127019,5515,"REALTY INCOME CORP",30822,726728,"756109104",1994
"233","ODFL",262,"Old Dominion Freight Line Inc.",0.079529,1365,"OLD DOMINION FREIGHT",24617,878927,"679580100",1994
"234","OKE",269,"ONEOK Inc.",0.075529,5321,"ONEOK INC",8151,1039684,"682680103",1994
"235","OMC",396,"Omnicom Group Inc",0.041812,8180,"OMNICOM GROUP INC",4066,29989,"681919106",1994
"236","ORCL",63,"Oracle Corporation",0.347945,148,"ORACLE CORP",12142,1341439,"68389X105",1994
"237","ORLY",159,"O'Reilly Automotive Inc.",0.135024,1978,"O'REILLY AUTOMOTIVE INC",28180,898173,"67103H107",1994
"238","OXY",132,"Occidental Petroleum Corporation",0.16799,3808,"OCCIDENTAL PETROLEUM CORP",8068,797468,"674599105",1994
"239","PARA",389,"Paramount Global Class B",0.042712,5861,"PARAMOUNT GLOBAL",13714,813828,"92556H206",1994
"240","PAYX",180,"Paychex Inc.",0.116589,6379,"PAYCHEX INC",8402,723531,"704326107",1994
"241","PCAR",233,"PACCAR Inc",0.090275,5706,"PACCAR INC",8253,75362,"693718108",1994
"242","PEAK",391,"Healthpeak Properties Inc.",0.042391,4400,"HEALTHPEAK PROPERTIES INC",13125,765880,"42250P103",1994
