"","ticker","Rank","Company","Weight","X","conm","gvkey","cik","cusip","fyear"
"89","COO",372,"Cooper Companies Inc.",0.046084,7711,"COOPER COS INC (THE)",3504,711404,"216648402",1998
"90","COP",62,"ConocoPhillips",0.355275,1646,"CONOCOPHILLIPS",8549,1163165,"20825C104",1998
"91","COST",24,"Costco Wholesale Corporation",0.698561,168,"COSTCO WHOLESALE CORP",29028,909832,"22160K105",1998
"92","CPB",453,"Campbell Soup Company",0.028985,10351,"CAMPBELL SOUP CO",2663,16732,"134429109",1998
"93","CPRT",263,"Copart Inc.",0.07889,4533,"COPART INC",29901,900075,"217204106",1998
"94","CPT",393,"Camden Property Trust",0.042344,6163,"CAMDEN PROPERTY TRUST",28629,906345,"133131102",1998
"95","CRL",429,"Charles River Laboratories International Inc.",0.035264,8541,"CHARLES RIVER LABS INTL INC",137131,1100682,"159864107",1998
"96","CSCO",35,"Cisco Systems Inc.",0.541178,12232,"CISCO SYSTEMS INC",20779,858877,"17275R102",1998
"97","CSX",106,"CSX Corporation",0.202725,3039,"CSX CORP",2574,277948,"126408103",1998
"98","CTAS",195,"Cintas Corporation",0.107858,2017,"CINTAS CORP",3062,723254,"172908105",1998
"99","CTRA",285,"Coterra Energy Inc.",0.068768,10726,"COTERRA ENERGY INC",20548,858470,"127097103",1998
"100","CTSH",207,"Cognizant Technology Solutions Corporation Class A",0.102351,9485,"COGNIZANT TECH SOLUTIONS",111864,1058290,"192446102",1998
"101","CTXS",423,"Citrix Systems Inc.",0.036408,6858,"CITRIX SYSTEMS INC",61676,877890,"177376100",1998
"102","CVS",58,"CVS Health Corporation",0.362286,7470,"CVS HEALTH CORP",7241,64803,"126650100",1998
"103","CVX",16,"Chevron Corporation",0.906813,9057,"CHEVRON CORP",2991,93410,"166764100",1998
"104","D",111,"Dominion Energy Inc",0.192481,4674,"DOMINION ENERGY INC",4029,715957,"25746U109",1998
"105","DAL",326,"Delta Air Lines Inc.",0.05867,8613,"DELTA AIR LINES INC",3851,27904,"247361702",1998
"106","DD",241,"DuPont de Nemours Inc.",0.08733,4124,"DUPONT DE NEMOURS INC",4060,1666700,"26614N102",1998
"107","DE",78,"Deere & Company",0.270299,4713,"DEERE & CO",3835,315189,"244199105",1998
"108","DG",134,"Dollar General Corporation",0.16629,5313,"DOLLAR GENERAL CORP",4016,29534,"256677105",1998
"109","DGX",366,"Quest Diagnostics Incorporated",0.047062,7233,"QUEST DIAGNOSTICS INC",64166,1022079,"74834L100",1998
"110","DHI",280,"D.R. Horton Inc.",0.069666,736,"D R HORTON INC",25340,882184,"23331A109",1998
"111","DHR",37,"Danaher Corporation",0.535857,12560,"DANAHER CORP",3735,313616,"235851102",1998
"112","DIS",32,"Walt Disney Company",0.553138,4556,"DISNEY (WALT) CO",3980,1744489,"254687106",1998
"113","DISH",502,"DISH Network Corporation Class A",0.0123,2706,"DISH NETWORK CORP",60900,1001082,"25470M109",1998
"114","DLTR",196,"Dollar Tree Inc.",0.10695,8257,"DOLLAR TREE INC",31587,935703,"256746108",1998
"115","DOV",341,"Dover Corporation",0.054385,5104,"DOVER CORP",4058,29905,"260003108",1998
"116","DRE",293,"Duke Realty Corporation",0.067291,6171,"DUKE REALTY CORP",13510,783280,"264411505",1998
"117","DRI",370,"Darden Restaurants Inc.",0.046352,414,"DARDEN RESTAURANTS INC",31846,940944,"237194105",1998
"118","DTE",275,"DTE Energy Company",0.072536,6294,"DTE ENERGY CO",3897,936340,"233331107",1998
"119","DUK",87,"Duke Energy Corporation",0.244759,7274,"DUKE ENERGY CORP",4093,1326160,"26441C204",1998
"120","DVA",496,"DaVita Inc.",0.015413,10097,"DAVITA INC",61483,927066,"23918K108",1998
"121","DVN",194,"Devon Energy Corporation",0.107926,1475,"DEVON ENERGY CORP",14934,1090012,"25179M103",1998
"122","DXC",484,"DXC Technology Co.",0.022349,564,"DXC TECHNOLOGY CO",3336,1688568,"23355L106",1998
"123","EA",202,"Electronic Arts Inc.",0.105127,5099,"ELECTRONIC ARTS INC",16721,712515,"285512109",1998
"124","EBAY",264,"eBay Inc.",0.078631,220,"EBAY INC",114524,1065088,"278642103",1998
"125","ECL",177,"Ecolab Inc.",0.118586,1715,"ECOLAB INC",4213,31462,"278865100",1998
"126","ED",215,"Consolidated Edison Inc.",0.100125,9720,"CONSOLIDATED EDISON INC",3413,1047862,"209115104",1998
"127","EFX",276,"Equifax Inc.",0.072405,4901,"EQUIFAX INC",4423,33185,"294429105",1998
"128","EIX",270,"Edison International",0.075074,4065,"EDISON INTERNATIONAL",9846,827052,"281020107",1998
"129","EL",120,"Estee Lauder Companies Inc. Class A",0.180435,8671,"ESTEE LAUDER COMPANIES INC",61567,1001250,"518439104",1998
"130","EMN",433,"Eastman Chemical Company",0.034784,8946,"EASTMAN CHEMICAL CO",29392,915389,"277432100",1998
"131","EMR",141,"Emerson Electric Co.",0.153509,308,"EMERSON ELECTRIC CO",4321,32604,"291011104",1998
"132","EOG",118,"EOG Resources Inc.",0.181397,10117,"EOG RESOURCES INC",16478,821189,"26875P101",1998
"133","EQR",273,"Equity Residential",0.074152,10783,"EQUITY RESIDENTIAL",28733,906107,"29476L107",1998
"134","ES",235,"Eversource Energy",0.089353,578,"EVERSOURCE ENERGY",7970,72741,"30040W108",1998
"135","ESS",348,"Essex Property Trust Inc.",0.051865,7658,"ESSEX PROPERTY TRUST",30293,920522,"297178105",1998
"136","ETN",131,"Eaton Corp. Plc",0.168151,964,"EATON CORP PLC",4199,1551182,"G29183103",1998
"137","ETR",290,"Entergy Corporation",0.067893,3224,"ENTERGY CORP",7366,65984,"29364G103",1998
"138","EVRG",380,"Evergy Inc.",0.044828,206,"EVERGY INC",6338,1711269,"30034W106",1998
"139","EW",114,"Edwards Lifesciences Corporation",0.184609,1078,"EDWARDS LIFESCIENCES CORP",133366,1099800,"28176E108",1998
"140","EXC",164,"Exelon Corporation",0.12913,5355,"EXELON CORP",8539,1109357,"30161N101",1998
"141","EXPD",351,"Expeditors International of Washington Inc.",0.050055,6370,"EXPEDITORS INTL WASH INC",4494,746515,"302130109",1998
"142","EXPE",378,"Expedia Group Inc.",0.04513,7719,"EXPEDIA GROUP INC",126296,1324424,"30212P303",1998
"143","F",126,"Ford Motor Company",0.172461,1077,"FORD MOTOR CO",4839,37996,"345370860",1998
"144","FAST",246,"Fastenal Company",0.084594,4648,"FASTENAL CO",14225,815556,"311900104",1998
"145","FCX",173,"Freeport-McMoRan Inc.",0.12414,7513,"FREEPORT-MCMORAN INC",14590,831259,"35671D857",1998
"146","FDS",373,"FactSet Research Systems Inc.",0.045962,9523,"FACTSET RESEARCH SYSTEMS INC",63172,1013237,"303075105",1998
"147","FDX",138,"FedEx Corporation",0.161311,11633,"FEDEX CORP",4598,1048911,"31428X106",1998
"148","FE",298,"FirstEnergy Corp.",0.06544,7875,"FIRSTENERGY CORP",8099,1031296,"337932107",1998
"149","FFIV",456,"F5 Inc.",0.028639,7649,"F5 INC",121077,1048695,"315616102",1998
"150","FISV",122,"Fiserv Inc.",0.179225,721,"FISERV INC",12635,798354,"337738108",1998
"151","FITB",294,"Fifth Third Bancorp",0.066464,1942,"FIFTH THIRD BANCORP",4640,35527,"316773100",1998
"152","FMC",410,"FMC Corporation",0.039392,4620,"FMC CORP",4510,37785,"302491303",1998
"153","FRC",253,"First Republic Bank",0.082342,5907,"FIRST REPUBLIC BANK",14275,1132979,"33616C100",1998
"154","FRT",489,"Federal Realty Investment Trust",0.021021,6954,"FEDERAL REALTY INVESTMENT TR",4605,34903,"313745101",1998
"155","GD",143,"General Dynamics Corporation",0.151029,11745,"GENERAL DYNAMICS CORP",5046,40533,"369550108",1998
"156","GE",90,"General Electric Company",0.236434,7146,"GENERAL ELECTRIC CO",5047,40545,"369604301",1998
"157","GILD",99,"Gilead Sciences Inc.",0.216021,11191,"GILEAD SCIENCES INC",24856,882095,"375558103",1998
"158","GIS",161,"General Mills Inc.",0.132215,11539,"GENERAL MILLS INC",5071,40704,"370334104",1998
"159","GL",466,"Globe Life Inc.",0.026392,6857,"GLOBE LIFE INC",10614,320335,"37959E102",1998
"160","GLW",261,"Corning Inc",0.079607,11201,"CORNING INC",3532,24741,"219350105",1998
"161","GM",142,"General Motors Company",0.152773,978,"GENERAL MOTORS CO",5073,1467858,"37045V100",1998
"162","GPC",309,"Genuine Parts Company",0.062227,397,"GENUINE PARTS CO",5125,40987,"372460105",1998
"163","GPN",203,"Global Payments Inc.",0.10417,11572,"GLOBAL PAYMENTS INC",141913,1123360,"37940X102",1998
"164","GRMN",394,"Garmin Ltd.",0.041844,8882,"GARMIN LTD",141459,1121788,"H2906T109",1998
"165","GS",67,"Goldman Sachs Group Inc.",0.326584,8503,"GOLDMAN SACHS GROUP INC",114628,886982,"38141G104",1998
"166","GWW",288,"W.W. Grainger Inc.",0.068202,6328,"GRAINGER (W W) INC",5256,277135,"384802104",1998
"167","HAL",272,"Halliburton Company",0.074327,12343,"HALLIBURTON CO",5439,45012,"406216101",1998
"168","HAS",452,"Hasbro Inc.",0.029115,6499,"HASBRO INC",5518,46080,"418056107",1998
"169","HBAN",339,"Huntington Bancshares Incorporated",0.055151,9702,"HUNTINGTON BANCSHARES",5786,49196,"446150104",1998
"170","HCA",154,"HCA Healthcare Inc",0.139547,5304,"HCA HEALTHCARE INC",22260,860730,"40412C101",1998
"171","HD",17,"Home Depot Inc.",0.901187,11318,"HOME DEPOT INC",5680,354950,"437076102",1998
"172","HES",239,"Hess Corporation",0.08806,28,"HESS CORP",1380,4447,"42809H107",1998
"173","HIG",315,"Hartford Financial Services Group Inc.",0.061004,7238,"HARTFORD FINANCIAL SERVICES",61739,874766,"416515104",1998
"174","HLT",205,"Hilton Worldwide Holdings Inc",0.103346,12509,"HILTON WORLDWIDE HOLDINGS",5643,1585689,"43300A203",1998
"175","HOLX",347,"Hologic Inc.",0.052121,2025,"HOLOGIC INC",20904,859737,"436440101",1998
"176","HON",55,"Honeywell International Inc.",0.373367,10632,"HONEYWELL INTERNATIONAL INC",1300,773840,"438516106",1998
"177","HPQ",216,"HP Inc.",0.100019,11979,"HP INC",5606,47217,"40434L105",1998
"178","HRL",408,"Hormel Foods Corporation",0.040271,3953,"HORMEL FOODS CORP",5709,48465,"440452100",1998
"179","HSIC",447,"Henry Schein Inc.",0.030401,7721,"HENRY SCHEIN INC",61494,1000228,"806407102",1998
"180","HST",428,"Host Hotels & Resorts Inc.",0.035419,12683,"HOST HOTELS & RESORTS INC",7063,1070750,"44107P104",1998
"181","HSY",222,"Hershey Company",0.095997,6864,"HERSHEY CO",5597,47111,"427866108",1998
"182","HUM",124,"Humana Inc.",0.175478,11657,"HUMANA INC",27914,49071,"444859102",1998
"183","IBM",64,"International Business Machines Corporation",0.343829,11337,"INTL BUSINESS MACHINES CORP",6066,51143,"459200101",1998
"184","IDXX",221,"IDEXX Laboratories Inc.",0.097813,5256,"IDEXX LABS INC",24197,874716,"45168D104",1998
"185","IEX",377,"IDEX Corporation",0.045239,5657,"IDEX CORP",15267,832101,"45167R104",1998
"186","IFF",230,"International Flavors & Fragrances Inc.",0.091285,9452,"INTL FLAVORS & FRAGRANCES",6078,51253,"459506101",1998
"187","ILMN",219,"Illumina Inc.",0.098886,2865,"ILLUMINA INC",138205,1110803,"452327109",1998
"188","INCY",411,"Incyte Corporation",0.039366,10090,"INCYTE CORP",29127,879169,"45337C102",1998
"189","INTC",48,"Intel Corporation",0.427029,12259,"INTEL CORP",6008,50863,"458140100",1998
"190","INTU",57,"Intuit Inc.",0.3661,5612,"INTUIT INC",27928,896878,"461202103",1998
"191","IP",376,"International Paper Company",0.04551,8417,"INTL PAPER CO",6104,51434,"460146103",1998
"192","IPG",442,"Interpublic Group of Companies Inc.",0.033333,4514,"INTERPUBLIC GROUP OF COS",6136,51644,"460690100",1998
"193","IR",333,"Ingersoll Rand Inc.",0.056848,8148,"INGERSOLL RAND INC",30098,1699150,"45687V106",1998
"194","IRM",407,"Iron Mountain Inc.",0.040494,1635,"IRON MOUNTAIN INC",62374,1020569,"46284V101",1998
"195","ISRG",86,"Intuitive Surgical Inc.",0.248263,9034,"INTUITIVE SURGICAL INC",136725,1035267,"46120E602",1998
"196","IT",283,"Gartner Inc.",0.068864,4231,"GARTNER INC",12441,749251,"366651107",1998
"197","ITW",130,"Illinois Tool Works Inc.",0.169278,3811,"ILLINOIS TOOL WORKS",5878,49826,"452308109",1998
"198","IVZ",493,"Invesco Ltd.",0.017378,2716,"INVESCO LTD",29804,914208,"G491BT108",1998
"199","J",362,"Jacobs Engineering Group Inc.",0.047962,4756,"JACOBS SOLUTIONS INC",6216,52988,"46982L108",1998
"200","JBHT",387,"J.B. Hunt Transport Services Inc.",0.043307,1937,"HUNT (JB) TRANSPRT SVCS INC",5783,728535,"445658107",1998
"201","JCI",193,"Johnson Controls International plc",0.109262,7232,"JOHNSON CONTROLS INTL PLC",6268,833444,"G51502105",1998
"202","JKHY",385,"Jack Henry & Associates Inc.",0.043737,6167,"HENRY (JACK) & ASSOCIATES",11811,779152,"426281101",1998
"203","JNJ",10,"Johnson & Johnson",1.319622,5106,"JOHNSON & JOHNSON",6266,200406,"478160104",1998
"204","JNPR",468,"Juniper Networks Inc.",0.025964,8479,"JUNIPER NETWORKS INC",121718,1043604,"48203R104",1998
"205","JPM",15,"JPMorgan Chase & Co.",0.957648,2544,"JPMORGAN CHASE & CO",2968,19617,"46625H100",1998
"206","K",343,"Kellogg Company",0.054068,12550,"KELLOGG CO",6375,55067,"487836108",1998
"207","KDP",252,"Keurig Dr Pepper Inc.",0.08249,2982,"KEURIG DR PEPPER INC",28877,1418135,"49271V100",1998
"208","KEY",361,"KeyCorp",0.048299,8876,"KEYCORP",9783,91576,"493267108",1998
"209","KHC",268,"Kraft Heinz Company",0.075809,7778,"KRAFT HEINZ CO",5568,1637459,"500754106",1998
"210","KIM",415,"Kimco Realty Corporation",0.038114,8548,"KIMCO REALTY CORP",24731,879101,"49446R109",1998
"211","KLAC",133,"KLA Corporation",0.167241,10040,"KLA CORP",6304,319201,"482480100",1998
"212","KMB",165,"Kimberly-Clark Corporation",0.129068,5281,"KIMBERLY-CLARK CORP",6435,55785,"494368103",1998
"213","KMI",214,"Kinder Morgan Inc Class P",0.100143,7705,"KINDER MORGAN INC",6310,1506307,"49456B101",1998
"214","KMX",369,"CarMax Inc.",0.046502,9285,"CARMAX INC",64410,1170010,"143130102",1998
"215","KO",21,"Coca-Cola Company",0.720086,5627,"COCA-COLA CO",3144,21344,"191216100",1998
"216","KR",237,"Kroger Co.",0.089004,5698,"KROGER CO",6502,56873,"501044101",1998
"217","L",445,"Loews Corporation",0.031381,4903,"LOEWS CORP",6781,60086,"540424108",1998
"218","LEN",312,"Lennar Corporation Class A",0.062002,1059,"LENNAR CORP",6669,920760,"526057104",1998
"219","LH",289,"Laboratory Corporation of America Holdings",0.067995,5040,"LABORATORY CP OF AMER HLDGS",14960,920148,"50540R409",1998
"220","LHX",157,"L3Harris Technologies Inc",0.136467,8497,"L3HARRIS TECHNOLOGIES INC",5492,202058,"502431109",1998
"221","LIN",47,"Linde plc",0.434437,6124,"LINDE PLC",25124,1707925,"G5494J103",1998
"222","LKQ",388,"LKQ Corporation",0.042825,10757,"LKQ CORP",155394,1065696,"501889208",1998
"223","LLY",20,"Eli Lilly and Company",0.732339,3031,"LILLY (ELI) & CO",6730,59478,"532457108",1998
"224","LMT",70,"Lockheed Martin Corporation",0.294508,10743,"LOCKHEED MARTIN CORP",6774,936468,"539830109",1998
"225","LNC",475,"Lincoln National Corporation",0.024632,5403,"LINCOLN NATIONAL CORP",6742,59558,"534187109",1998
"226","LNT",383,"Alliant Energy Corp",0.043826,4191,"ALLIANT ENERGY CORP",11554,352541,"018802108",1998
"227","LOW",60,"Lowe's Companies Inc.",0.360358,3617,"LOWE'S COS INC",6829,60667,"548661107",1998
"228","LRCX",105,"Lam Research Corporation",0.202819,5384,"LAM RESEARCH CORP",6565,707549,"512807108",1998
"229","LUMN",457,"Lumen Technologies Inc.",0.028635,4582,"LUMEN TECHNOLOGIES INC",2884,18926,"550241103",1998
"230","LUV",301,"Southwest Airlines Co.",0.064135,2632,"SOUTHWEST AIRLINES",9882,92380,"844741108",1998
"231","MAA",322,"Mid-America Apartment Communities Inc.",0.059399,3382,"MID-AMERICA APT CMNTYS INC",29649,912595,"59522J103",1998
"232","MAR",168,"Marriott International Inc. Class A",0.126177,3881,"MARRIOTT INTL INC",28930,1048286,"571903202",1998
"233","MAS",421,"Masco Corporation",0.03695,3794,"MASCO CORP",7085,62996,"574599106",1998
"234","MCD",30,"McDonald's Corporation",0.559893,10409,"MCDONALD'S CORP",7154,63908,"580135101",1998
"235","MCHP",189,"Microchip Technology Incorporated",0.110956,673,"MICROCHIP TECHNOLOGY INC",27965,827054,"595017104",1998
"236","MCK",153,"McKesson Corporation",0.141267,11205,"MCKESSON CORP",7171,927653,"58155Q103",1998
"237","MCO",151,"Moody's Corporation",0.143519,10358,"MOODY'S CORP",139665,1059556,"615369105",1998
"238","MDT",59,"Medtronic Plc",0.362127,8777,"MEDTRONIC PLC",7228,1613103,"G5960L103",1998
"239","MET",171,"MetLife Inc.",0.124311,2801,"METLIFE INC",133768,1099219,"59156R108",1998
"240","MGM",438,"MGM Resorts International",0.033905,11234,"MGM RESORTS INTERNATIONAL",14418,789570,"552953101",1998
"241","MHK",492,"Mohawk Industries Inc.",0.017922,1726,"MOHAWK INDUSTRIES INC",25119,851968,"608190104",1998
