"","ticker","Rank","Company","Weight","X","conm","gvkey","cik","cusip","fyear"
"19","AIZ",458,"Assurant Inc.",0.028235,2538,"ASSURANT INC",157057,1267238,"04621X108",1999
"20","AJG",204,"Arthur J. Gallagher & Co.",0.103896,10038,"ARTHUR J GALLAGHER & CO",4973,354190,"363576109",1999
"21","AKAM",381,"Akamai Technologies Inc.",0.04452,1466,"AKAMAI TECHNOLOGIES INC",125595,1086222,"00971T101",1999
"22","ALB",255,"Albemarle Corporation",0.082195,164,"ALBEMARLE CORP",29751,915913,"012653101",1999
"23","ALGN",320,"Align Technology Inc.",0.059546,10959,"ALIGN TECHNOLOGY INC",141384,1097149,"016255101",1999
"24","ALK",495,"Alaska Air Group Inc.",0.016034,516,"ALASKA AIR GROUP INC",1230,766421,"011659109",1999
"25","ALL",228,"Allstate Corporation",0.092275,10023,"ALLSTATE CORP",28349,899051,"020002101",1999
"26","AMAT",79,"Applied Materials Inc.",0.269679,7865,"APPLIED MATERIALS INC",1704,6951,"038222105",1999
"27","AMCR",336,"Amcor PLC",0.055787,8892,"AMCOR PLC",100243,1748790,"G0250X107",1999
"28","AMD",44,"Advanced Micro Devices Inc.",0.466626,28,"ADVANCED MICRO DEVICES",1161,2488,"007903107",1999
"29","AME",249,"AMETEK Inc.",0.083157,7620,"AMETEK INC",1598,1037868,"031100100",1999
"30","AMGN",54,"Amgen Inc.",0.37787,7881,"AMGEN INC",1602,318154,"031162100",1999
"31","AMT",61,"American Tower Corporation",0.359319,4143,"AMERICAN TOWER CORP",105365,1053507,"03027X100",1999
"32","AMZN",3,"Amazon.com Inc.",3.404451,8147,"AMAZON.COM INC",64768,1018724,"023135106",1999
"33","ANSS",281,"ANSYS Inc.",0.069301,5210,"ANSYS INC",63080,1013462,"03662Q105",1999
"34","AON",125,"Aon Plc Class A",0.172616,1760,"AON PLC",3221,315293,"G0403H108",1999
"35","AOS",481,"A. O. Smith Corporation",0.023217,1148,"SMITH (A.O.)",9771,91142,"831865209",1999
"36","APA",430,"APA Corp.",0.035244,4091,"APA CORP",1678,1841666,"03743Q108",1999
"37","APD",140,"Air Products and Chemicals Inc.",0.157014,495,"AIR PRODUCTS & CHEMICALS INC",1209,2969,"009158106",1999
"38","APH",162,"Amphenol Corporation Class A",0.131769,2273,"AMPHENOL CORP",14282,820313,"032095101",1999
"39","APTV",247,"Aptiv PLC",0.084527,2477,"APTIV PLC",118122,1521332,"G6095L109",1999
"40","ARE",284,"Alexandria Real Estate Equities Inc.",0.068773,9672,"ALEXANDRIA R E EQUITIES INC",64821,1035443,"015271109",1999
"41","ATO",359,"Atmos Energy Corporation",0.048421,11243,"ATMOS ENERGY CORP",4383,731802,"049560105",1999
"42","AVB",254,"AvalonBay Communities Inc.",0.0823,7102,"AVALONBAY COMMUNITIES INC",29875,915912,"053484101",1999
"43","AVY",375,"Avery Dennison Corporation",0.045512,6523,"AVERY DENNISON CORP",1913,8818,"053611109",1999
"44","AXP",80,"American Express Company",0.268189,6900,"AMERICAN EXPRESS CO",1447,4962,"025816109",1999
"45","AZO",174,"AutoZone Inc.",0.123963,7477,"AUTOZONE INC",23809,866787,"053332102",1999
"46","BA",82,"Boeing Company",0.263344,453,"BOEING CO",2285,12927,"097023105",1999
"47","BAC",25,"Bank of America Corp",0.67934,6786,"BANK OF AMERICA CORP",7647,70858,"060505104",1999
"48","BALL",291,"Ball Corporation",0.067598,677,"BALL CORP",1988,9389,"058498106",1999
"49","BAX",244,"Baxter International Inc.",0.08598,8392,"BAXTER INTERNATIONAL INC",2086,10456,"071813109",1999
"50","BBWI",469,"Bath & Body Works Inc.",0.025604,3310,"BATH & BODY WORKS INC",6733,701985,"070830104",1999
"51","BBY",384,"Best Buy Co. Inc.",0.043809,1517,"BEST BUY CO INC",2184,764478,"086516101",1999
"52","BDX",108,"Becton Dickinson and Company",0.200145,1888,"BECTON DICKINSON & CO",2111,10795,"075887109",1999
"53","BEN",486,"Franklin Resources Inc.",0.02168,2852,"FRANKLIN RESOURCES INC",4885,38777,"354613101",1999
"54","BF.B",412,"Brown-Forman Corporation Class B",0.039142,10459,"BROWN FORMAN CORP",2435,14693,"115637209",1999
"55","BIIB",238,"Biogen Inc.",0.088644,7872,"BIOGEN INC",24468,875045,"09062X103",1999
"56","BIO",437,"Bio-Rad Laboratories Inc. Class A",0.033925,1975,"BIO-RAD LABORATORIES INC",2220,12208,"090572207",1999
"57","BK",229,"Bank of New York Mellon Corp",0.091899,7072,"BANK OF NEW YORK MELLON CORP",2019,1390777,"064058100",1999
"58","BKNG",95,"Booking Holdings Inc.",0.23047,7422,"BOOKING HOLDINGS INC",119314,1075531,"09857L108",1999
"59","BLK",77,"BlackRock Inc.",0.274243,6282,"BLACKROCK INC",124434,1364742,"09247X101",1999
"60","BMY",45,"Bristol-Myers Squibb Company",0.452471,11058,"BRISTOL-MYERS SQUIBB CO",2403,14272,"110122108",1999
"61","BRK.B",7,"Berkshire Hathaway Inc. Class B",1.532969,5580,"BERKSHIRE HATHAWAY",2176,1067983,"084670702",1999
"62","BRO",392,"Brown & Brown Inc.",0.042346,7570,"BROWN & BROWN INC",15417,79282,"115236101",1999
"63","BSX",128,"Boston Scientific Corporation",0.17189,8948,"BOSTON SCIENTIFIC CORP",25279,885725,"101137107",1999
"64","BWA",462,"BorgWarner Inc.",0.026752,3809,"BORGWARNER INC",28742,908255,"099724106",1999
"65","BXP",425,"Boston Properties Inc.",0.036036,3102,"BOSTON PROPERTIES INC",64925,1037540,"101121101",1999
"66","C",72,"Citigroup Inc.",0.285813,11122,"CITIGROUP INC",3243,831001,"172967424",1999
"67","CAG",365,"Conagra Brands Inc.",0.047221,7739,"CONAGRA BRANDS INC",3362,23217,"205887102",1999
"68","CAH",360,"Cardinal Health Inc.",0.048346,8185,"CARDINAL HEALTH INC",2751,721371,"14149Y108",1999
"69","CAT",74,"Caterpillar Inc.",0.283866,10493,"CATERPILLAR INC",2817,18230,"149123101",1999
"70","CB",96,"Chubb Limited",0.226527,1290,"CHUBB LTD",28034,896159,"H1467J104",1999
"71","CCI",97,"Crown Castle Inc.",0.223351,2690,"CROWN CASTLE INC",113490,1051470,"22822V101",1999
"72","CCL",465,"Carnival Corporation",0.026447,108,"CARNIVAL CORPORATION & PLC",13498,815097,"143658300",1999
"73","CDNS",150,"Cadence Design Systems Inc.",0.14629,11875,"CADENCE DESIGN SYSTEMS INC",13421,813672,"127387108",1999
"74","CDW",279,"CDW Corp.",0.070622,7430,"CDW CORP",28320,1402057,"12514G108",1999
"75","CHD",314,"Church & Dwight Co. Inc.",0.061337,8349,"CHURCH & DWIGHT INC",3026,313927,"171340102",1999
"76","CHRW",400,"C.H. Robinson Worldwide Inc.",0.041424,5295,"C H ROBINSON WORLDWIDE INC",65609,1043277,"12541W209",1999
"77","CHTR",147,"Charter Communications Inc. Class A",0.147027,11414,"CHARTER COMMUNICATIONS INC",126136,1091667,"16119P108",1999
"78","CI",85,"Cigna Corporation",0.249772,10195,"CIGNA CORP",2547,1739940,"125523100",1999
"79","CINF",404,"Cincinnati Financial Corporation",0.040869,5270,"CINCINNATI FINANCIAL CORP",14824,20286,"172062101",1999
"80","CL",110,"Colgate-Palmolive Company",0.195103,11136,"COLGATE-PALMOLIVE CO",3170,21665,"194162103",1999
"81","CLX",350,"Clorox Company",0.050881,11485,"CLOROX CO/DE",3121,21076,"189054109",1999
"82","CMA",450,"Comerica Incorporated",0.029365,6081,"COMERICA INC",3231,28412,"200340107",1999
"83","CMCSA",39,"Comcast Corporation Class A",0.488528,7313,"COMCAST CORP",3226,1166691,"20030N101",1999
"84","CME",102,"CME Group Inc. Class A",0.205334,8148,"CME GROUP INC",149070,1156375,"12572Q105",1999
"85","CMI",232,"Cummins Inc.",0.090485,203,"CUMMINS INC",3650,26172,"231021106",1999
"86","CMS",328,"CMS Energy Corporation",0.057698,1724,"CMS ENERGY CORP",3439,811156,"125896100",1999
"87","CNC",139,"Centene Corporation",0.158274,1810,"CENTENE CORP",145552,1071739,"15135B101",1999
"88","CNP",330,"CenterPoint Energy Inc.",0.057561,7489,"CENTERPOINT ENERGY INC",5742,1130310,"15189T107",1999
"89","COF",176,"Capital One Financial Corp",0.121903,8003,"CAPITAL ONE FINANCIAL CORP",30990,927628,"14040H105",1999
"90","COO",372,"Cooper Companies Inc.",0.046084,7945,"COOPER COS INC (THE)",3504,711404,"216648402",1999
"91","COP",62,"ConocoPhillips",0.355275,5697,"CONOCOPHILLIPS",8549,1163165,"20825C104",1999
"92","COST",24,"Costco Wholesale Corporation",0.698561,12294,"COSTCO WHOLESALE CORP",29028,909832,"22160K105",1999
"93","CPB",453,"Campbell Soup Company",0.028985,7353,"CAMPBELL SOUP CO",2663,16732,"134429109",1999
"94","CPRT",263,"Copart Inc.",0.07889,7537,"COPART INC",29901,900075,"217204106",1999
"95","CPT",393,"Camden Property Trust",0.042344,8407,"CAMDEN PROPERTY TRUST",28629,906345,"133131102",1999
"96","CRL",429,"Charles River Laboratories International Inc.",0.035264,161,"CHARLES RIVER LABS INTL INC",137131,1100682,"159864107",1999
"97","CRM",38,"Salesforce Inc.",0.529564,10498,"SALESFORCE INC",157855,1108524,"79466L302",1999
"98","CSCO",35,"Cisco Systems Inc.",0.541178,8493,"CISCO SYSTEMS INC",20779,858877,"17275R102",1999
"99","CSX",106,"CSX Corporation",0.202725,7742,"CSX CORP",2574,277948,"126408103",1999
"100","CTAS",195,"Cintas Corporation",0.107858,2129,"CINTAS CORP",3062,723254,"172908105",1999
"101","CTRA",285,"Coterra Energy Inc.",0.068768,11854,"COTERRA ENERGY INC",20548,858470,"127097103",1999
"102","CTSH",207,"Cognizant Technology Solutions Corporation Class A",0.102351,10019,"COGNIZANT TECH SOLUTIONS",111864,1058290,"192446102",1999
"103","CTXS",423,"Citrix Systems Inc.",0.036408,5882,"CITRIX SYSTEMS INC",61676,877890,"177376100",1999
"104","CVS",58,"CVS Health Corporation",0.362286,767,"CVS HEALTH CORP",7241,64803,"126650100",1999
"105","CVX",16,"Chevron Corporation",0.906813,1474,"CHEVRON CORP",2991,93410,"166764100",1999
"106","D",111,"Dominion Energy Inc",0.192481,11825,"DOMINION ENERGY INC",4029,715957,"25746U109",1999
"107","DAL",326,"Delta Air Lines Inc.",0.05867,3290,"DELTA AIR LINES INC",3851,27904,"247361702",1999
"108","DD",241,"DuPont de Nemours Inc.",0.08733,10406,"DUPONT DE NEMOURS INC",4060,1666700,"26614N102",1999
"109","DE",78,"Deere & Company",0.270299,12496,"DEERE & CO",3835,315189,"244199105",1999
"110","DG",134,"Dollar General Corporation",0.16629,8481,"DOLLAR GENERAL CORP",4016,29534,"256677105",1999
"111","DGX",366,"Quest Diagnostics Incorporated",0.047062,3083,"QUEST DIAGNOSTICS INC",64166,1022079,"74834L100",1999
"112","DHI",280,"D.R. Horton Inc.",0.069666,9297,"D R HORTON INC",25340,882184,"23331A109",1999
"113","DHR",37,"Danaher Corporation",0.535857,11906,"DANAHER CORP",3735,313616,"235851102",1999
"114","DIS",32,"Walt Disney Company",0.553138,259,"DISNEY (WALT) CO",3980,1744489,"254687106",1999
"115","DISH",502,"DISH Network Corporation Class A",0.0123,636,"DISH NETWORK CORP",60900,1001082,"25470M109",1999
"116","DLTR",196,"Dollar Tree Inc.",0.10695,11245,"DOLLAR TREE INC",31587,935703,"256746108",1999
"117","DOV",341,"Dover Corporation",0.054385,5057,"DOVER CORP",4058,29905,"260003108",1999
"118","DPZ",397,"Domino's Pizza Inc.",0.041596,9285,"DOMINO'S PIZZA INC",160211,1286681,"25754A201",1999
"119","DRE",293,"Duke Realty Corporation",0.067291,7275,"DUKE REALTY CORP",13510,783280,"264411505",1999
"120","DRI",370,"Darden Restaurants Inc.",0.046352,12363,"DARDEN RESTAURANTS INC",31846,940944,"237194105",1999
"121","DTE",275,"DTE Energy Company",0.072536,9027,"DTE ENERGY CO",3897,936340,"233331107",1999
"122","DUK",87,"Duke Energy Corporation",0.244759,6029,"DUKE ENERGY CORP",4093,1326160,"26441C204",1999
"123","DVA",496,"DaVita Inc.",0.015413,3860,"DAVITA INC",61483,927066,"23918K108",1999
"124","DVN",194,"Devon Energy Corporation",0.107926,1773,"DEVON ENERGY CORP",14934,1090012,"25179M103",1999
"125","DXC",484,"DXC Technology Co.",0.022349,1611,"DXC TECHNOLOGY CO",3336,1688568,"23355L106",1999
"126","EA",202,"Electronic Arts Inc.",0.105127,6693,"ELECTRONIC ARTS INC",16721,712515,"285512109",1999
"127","EBAY",264,"eBay Inc.",0.078631,833,"EBAY INC",114524,1065088,"278642103",1999
"128","ECL",177,"Ecolab Inc.",0.118586,8523,"ECOLAB INC",4213,31462,"278865100",1999
"129","ED",215,"Consolidated Edison Inc.",0.100125,6266,"CONSOLIDATED EDISON INC",3413,1047862,"209115104",1999
"130","EFX",276,"Equifax Inc.",0.072405,3090,"EQUIFAX INC",4423,33185,"294429105",1999
"131","EIX",270,"Edison International",0.075074,3802,"EDISON INTERNATIONAL",9846,827052,"281020107",1999
"132","EL",120,"Estee Lauder Companies Inc. Class A",0.180435,7727,"ESTEE LAUDER COMPANIES INC",61567,1001250,"518439104",1999
"133","ELV",66,"Elevance Health Inc.",0.330804,3818,"ELEVANCE HEALTH INC",145046,1156039,"036752103",1999
"134","EMN",433,"Eastman Chemical Company",0.034784,4544,"EASTMAN CHEMICAL CO",29392,915389,"277432100",1999
"135","EMR",141,"Emerson Electric Co.",0.153509,5124,"EMERSON ELECTRIC CO",4321,32604,"291011104",1999
"136","EOG",118,"EOG Resources Inc.",0.181397,11478,"EOG RESOURCES INC",16478,821189,"26875P101",1999
"137","EQIX",116,"Equinix Inc.",0.181792,9674,"EQUINIX INC",138743,1101239,"29444U700",1999
"138","EQR",273,"Equity Residential",0.074152,12325,"EQUITY RESIDENTIAL",28733,906107,"29476L107",1999
"139","ES",235,"Eversource Energy",0.089353,12263,"EVERSOURCE ENERGY",7970,72741,"30040W108",1999
"140","ESS",348,"Essex Property Trust Inc.",0.051865,9772,"ESSEX PROPERTY TRUST",30293,920522,"297178105",1999
"141","ETN",131,"Eaton Corp. Plc",0.168151,1708,"EATON CORP PLC",4199,1551182,"G29183103",1999
"142","ETR",290,"Entergy Corporation",0.067893,472,"ENTERGY CORP",7366,65984,"29364G103",1999
"143","EVRG",380,"Evergy Inc.",0.044828,9817,"EVERGY INC",6338,1711269,"30034W106",1999
"144","EW",114,"Edwards Lifesciences Corporation",0.184609,6565,"EDWARDS LIFESCIENCES CORP",133366,1099800,"28176E108",1999
"145","EXC",164,"Exelon Corporation",0.12913,3534,"EXELON CORP",8539,1109357,"30161N101",1999
"146","EXPD",351,"Expeditors International of Washington Inc.",0.050055,11051,"EXPEDITORS INTL WASH INC",4494,746515,"302130109",1999
"147","EXPE",378,"Expedia Group Inc.",0.04513,6641,"EXPEDIA GROUP INC",126296,1324424,"30212P303",1999
"148","EXR",278,"Extra Space Storage Inc.",0.072115,4054,"EXTRA SPACE STORAGE INC",160479,1289490,"30225T102",1999
"149","F",126,"Ford Motor Company",0.172461,3008,"FORD MOTOR CO",4839,37996,"345370860",1999
"150","FAST",246,"Fastenal Company",0.084594,12139,"FASTENAL CO",14225,815556,"311900104",1999
"151","FCX",173,"Freeport-McMoRan Inc.",0.12414,7626,"FREEPORT-MCMORAN INC",14590,831259,"35671D857",1999
"152","FDS",373,"FactSet Research Systems Inc.",0.045962,11165,"FACTSET RESEARCH SYSTEMS INC",63172,1013237,"303075105",1999
"153","FDX",138,"FedEx Corporation",0.161311,7840,"FEDEX CORP",4598,1048911,"31428X106",1999
"154","FE",298,"FirstEnergy Corp.",0.06544,8158,"FIRSTENERGY CORP",8099,1031296,"337932107",1999
"155","FFIV",456,"F5 Inc.",0.028639,320,"F5 INC",121077,1048695,"315616102",1999
"156","FISV",122,"Fiserv Inc.",0.179225,871,"FISERV INC",12635,798354,"337738108",1999
"157","FITB",294,"Fifth Third Bancorp",0.066464,120,"FIFTH THIRD BANCORP",4640,35527,"316773100",1999
"158","FMC",410,"FMC Corporation",0.039392,8518,"FMC CORP",4510,37785,"302491303",1999
"159","FRC",253,"First Republic Bank",0.082342,4963,"FIRST REPUBLIC BANK",14275,1132979,"33616C100",1999
"160","FRT",489,"Federal Realty Investment Trust",0.021021,4582,"FEDERAL REALTY INVESTMENT TR",4605,34903,"313745101",1999
"161","GD",143,"General Dynamics Corporation",0.151029,7498,"GENERAL DYNAMICS CORP",5046,40533,"369550108",1999
"162","GE",90,"General Electric Company",0.236434,11601,"GENERAL ELECTRIC CO",5047,40545,"369604301",1999
"163","GILD",99,"Gilead Sciences Inc.",0.216021,12653,"GILEAD SCIENCES INC",24856,882095,"375558103",1999
"164","GIS",161,"General Mills Inc.",0.132215,1701,"GENERAL MILLS INC",5071,40704,"370334104",1999
"165","GL",466,"Globe Life Inc.",0.026392,7996,"GLOBE LIFE INC",10614,320335,"37959E102",1999
"166","GLW",261,"Corning Inc",0.079607,701,"CORNING INC",3532,24741,"219350105",1999
"167","GM",142,"General Motors Company",0.152773,1570,"GENERAL MOTORS CO",5073,1467858,"37045V100",1999
"168","GOOGL",5,"Alphabet Inc. Class A",2.00844,7818,"ALPHABET INC",160329,1652044,"02079K305",1999
"169","GPC",309,"Genuine Parts Company",0.062227,8671,"GENUINE PARTS CO",5125,40987,"372460105",1999
"170","GPN",203,"Global Payments Inc.",0.10417,7407,"GLOBAL PAYMENTS INC",141913,1123360,"37940X102",1999
"171","GRMN",394,"Garmin Ltd.",0.041844,8336,"GARMIN LTD",141459,1121788,"H2906T109",1999
"172","GS",67,"Goldman Sachs Group Inc.",0.326584,8954,"GOLDMAN SACHS GROUP INC",114628,886982,"38141G104",1999
"173","GWW",288,"W.W. Grainger Inc.",0.068202,5578,"GRAINGER (W W) INC",5256,277135,"384802104",1999
"174","HAL",272,"Halliburton Company",0.074327,3148,"HALLIBURTON CO",5439,45012,"406216101",1999
"175","HAS",452,"Hasbro Inc.",0.029115,8863,"HASBRO INC",5518,46080,"418056107",1999
"176","HBAN",339,"Huntington Bancshares Incorporated",0.055151,5240,"HUNTINGTON BANCSHARES",5786,49196,"446150104",1999
"177","HCA",154,"HCA Healthcare Inc",0.139547,2518,"HCA HEALTHCARE INC",22260,860730,"40412C101",1999
"178","HD",17,"Home Depot Inc.",0.901187,11933,"HOME DEPOT INC",5680,354950,"437076102",1999
"179","HES",239,"Hess Corporation",0.08806,7882,"HESS CORP",1380,4447,"42809H107",1999
"180","HIG",315,"Hartford Financial Services Group Inc.",0.061004,3615,"HARTFORD FINANCIAL SERVICES",61739,874766,"416515104",1999
"181","HLT",205,"Hilton Worldwide Holdings Inc",0.103346,2973,"HILTON WORLDWIDE HOLDINGS",5643,1585689,"43300A203",1999
"182","HOLX",347,"Hologic Inc.",0.052121,7452,"HOLOGIC INC",20904,859737,"436440101",1999
"183","HON",55,"Honeywell International Inc.",0.373367,7566,"HONEYWELL INTERNATIONAL INC",1300,773840,"438516106",1999
"184","HPQ",216,"HP Inc.",0.100019,9507,"HP INC",5606,47217,"40434L105",1999
"185","HRL",408,"Hormel Foods Corporation",0.040271,11259,"HORMEL FOODS CORP",5709,48465,"440452100",1999
"186","HSIC",447,"Henry Schein Inc.",0.030401,1789,"HENRY SCHEIN INC",61494,1000228,"806407102",1999
"187","HST",428,"Host Hotels & Resorts Inc.",0.035419,2270,"HOST HOTELS & RESORTS INC",7063,1070750,"44107P104",1999
"188","HSY",222,"Hershey Company",0.095997,7462,"HERSHEY CO",5597,47111,"427866108",1999
"189","HUM",124,"Humana Inc.",0.175478,9392,"HUMANA INC",27914,49071,"444859102",1999
"190","IBM",64,"International Business Machines Corporation",0.343829,812,"INTL BUSINESS MACHINES CORP",6066,51143,"459200101",1999
"191","IDXX",221,"IDEXX Laboratories Inc.",0.097813,6428,"IDEXX LABS INC",24197,874716,"45168D104",1999
"192","IEX",377,"IDEX Corporation",0.045239,1475,"IDEX CORP",15267,832101,"45167R104",1999
"193","IFF",230,"International Flavors & Fragrances Inc.",0.091285,5041,"INTL FLAVORS & FRAGRANCES",6078,51253,"459506101",1999
"194","ILMN",219,"Illumina Inc.",0.098886,1696,"ILLUMINA INC",138205,1110803,"452327109",1999
"195","INCY",411,"Incyte Corporation",0.039366,3036,"INCYTE CORP",29127,879169,"45337C102",1999
"196","INTC",48,"Intel Corporation",0.427029,7247,"INTEL CORP",6008,50863,"458140100",1999
"197","INTU",57,"Intuit Inc.",0.3661,3849,"INTUIT INC",27928,896878,"461202103",1999
"198","IP",376,"International Paper Company",0.04551,9306,"INTL PAPER CO",6104,51434,"460146103",1999
"199","IPG",442,"Interpublic Group of Companies Inc.",0.033333,7047,"INTERPUBLIC GROUP OF COS",6136,51644,"460690100",1999
"200","IR",333,"Ingersoll Rand Inc.",0.056848,3029,"INGERSOLL RAND INC",30098,1699150,"45687V106",1999
"201","IRM",407,"Iron Mountain Inc.",0.040494,6483,"IRON MOUNTAIN INC",62374,1020569,"46284V101",1999
"202","ISRG",86,"Intuitive Surgical Inc.",0.248263,11163,"INTUITIVE SURGICAL INC",136725,1035267,"46120E602",1999
"203","IT",283,"Gartner Inc.",0.068864,7194,"GARTNER INC",12441,749251,"366651107",1999
"204","ITW",130,"Illinois Tool Works Inc.",0.169278,3168,"ILLINOIS TOOL WORKS",5878,49826,"452308109",1999
"205","IVZ",493,"Invesco Ltd.",0.017378,8175,"INVESCO LTD",29804,914208,"G491BT108",1999
"206","J",362,"Jacobs Engineering Group Inc.",0.047962,6608,"JACOBS SOLUTIONS INC",6216,52988,"46982L108",1999
"207","JBHT",387,"J.B. Hunt Transport Services Inc.",0.043307,1668,"HUNT (JB) TRANSPRT SVCS INC",5783,728535,"445658107",1999
"208","JCI",193,"Johnson Controls International plc",0.109262,3773,"JOHNSON CONTROLS INTL PLC",6268,833444,"G51502105",1999
"209","JKHY",385,"Jack Henry & Associates Inc.",0.043737,10260,"HENRY (JACK) & ASSOCIATES",11811,779152,"426281101",1999
"210","JNJ",10,"Johnson & Johnson",1.319622,1288,"JOHNSON & JOHNSON",6266,200406,"478160104",1999
"211","JNPR",468,"Juniper Networks Inc.",0.025964,12501,"JUNIPER NETWORKS INC",121718,1043604,"48203R104",1999
"212","JPM",15,"JPMorgan Chase & Co.",0.957648,9460,"JPMORGAN CHASE & CO",2968,19617,"46625H100",1999
"213","K",343,"Kellogg Company",0.054068,2288,"KELLOGG CO",6375,55067,"487836108",1999
"214","KDP",252,"Keurig Dr Pepper Inc.",0.08249,10279,"KEURIG DR PEPPER INC",28877,1418135,"49271V100",1999
"215","KEY",361,"KeyCorp",0.048299,6172,"KEYCORP",9783,91576,"493267108",1999
"216","KHC",268,"Kraft Heinz Company",0.075809,708,"KRAFT HEINZ CO",5568,1637459,"500754106",1999
"217","KIM",415,"Kimco Realty Corporation",0.038114,9908,"KIMCO REALTY CORP",24731,879101,"49446R109",1999
"218","KLAC",133,"KLA Corporation",0.167241,2813,"KLA CORP",6304,319201,"482480100",1999
"219","KMB",165,"Kimberly-Clark Corporation",0.129068,9256,"KIMBERLY-CLARK CORP",6435,55785,"494368103",1999
"220","KMI",214,"Kinder Morgan Inc Class P",0.100143,522,"KINDER MORGAN INC",6310,1506307,"49456B101",1999
"221","KMX",369,"CarMax Inc.",0.046502,4259,"CARMAX INC",64410,1170010,"143130102",1999
"222","KO",21,"Coca-Cola Company",0.720086,883,"COCA-COLA CO",3144,21344,"191216100",1999
"223","KR",237,"Kroger Co.",0.089004,5703,"KROGER CO",6502,56873,"501044101",1999
"224","L",445,"Loews Corporation",0.031381,1171,"LOEWS CORP",6781,60086,"540424108",1999
"225","LEN",312,"Lennar Corporation Class A",0.062002,12273,"LENNAR CORP",6669,920760,"526057104",1999
"226","LH",289,"Laboratory Corporation of America Holdings",0.067995,2639,"LABORATORY CP OF AMER HLDGS",14960,920148,"50540R409",1999
"227","LHX",157,"L3Harris Technologies Inc",0.136467,8546,"L3HARRIS TECHNOLOGIES INC",5492,202058,"502431109",1999
"228","LIN",47,"Linde plc",0.434437,1846,"LINDE PLC",25124,1707925,"G5494J103",1999
"229","LKQ",388,"LKQ Corporation",0.042825,3629,"LKQ CORP",155394,1065696,"501889208",1999
"230","LLY",20,"Eli Lilly and Company",0.732339,12098,"LILLY (ELI) & CO",6730,59478,"532457108",1999
"231","LMT",70,"Lockheed Martin Corporation",0.294508,10540,"LOCKHEED MARTIN CORP",6774,936468,"539830109",1999
"232","LNC",475,"Lincoln National Corporation",0.024632,8545,"LINCOLN NATIONAL CORP",6742,59558,"534187109",1999
"233","LNT",383,"Alliant Energy Corp",0.043826,2221,"ALLIANT ENERGY CORP",11554,352541,"018802108",1999
"234","LOW",60,"Lowe's Companies Inc.",0.360358,12441,"LOWE'S COS INC",6829,60667,"548661107",1999
"235","LRCX",105,"Lam Research Corporation",0.202819,4135,"LAM RESEARCH CORP",6565,707549,"512807108",1999
"236","LUMN",457,"Lumen Technologies Inc.",0.028635,3962,"LUMEN TECHNOLOGIES INC",2884,18926,"550241103",1999
"237","LUV",301,"Southwest Airlines Co.",0.064135,9324,"SOUTHWEST AIRLINES",9882,92380,"844741108",1999
"238","LVS",417,"Las Vegas Sands Corp.",0.037934,9838,"LAS VEGAS SANDS CORP",161844,1300514,"517834107",1999
"239","MA",18,"Mastercard Incorporated Class A",0.870648,5556,"MASTERCARD INC",160225,1141391,"57636Q104",1999
"240","MAA",322,"Mid-America Apartment Communities Inc.",0.059399,4687,"MID-AMERICA APT CMNTYS INC",29649,912595,"59522J103",1999
