"","ticker","Rank","Company","Weight","X","conm","gvkey","cik","cusip","fyear"
"19","ALL",228,"Allstate Corporation",0.092275,8416,"ALLSTATE CORP",28349,899051,"020002101",1997
"20","AMAT",79,"Applied Materials Inc.",0.269679,10133,"APPLIED MATERIALS INC",1704,6951,"038222105",1997
"21","AMCR",336,"Amcor PLC",0.055787,2028,"AMCOR PLC",100243,1748790,"G0250X107",1997
"22","AMD",44,"Advanced Micro Devices Inc.",0.466626,7890,"ADVANCED MICRO DEVICES",1161,2488,"007903107",1997
"23","AME",249,"AMETEK Inc.",0.083157,8062,"AMETEK INC",1598,1037868,"031100100",1997
"24","AMGN",54,"Amgen Inc.",0.37787,2935,"AMGEN INC",1602,318154,"031162100",1997
"25","AMT",61,"American Tower Corporation",0.359319,7803,"AMERICAN TOWER CORP",105365,1053507,"03027X100",1997
"26","AMZN",3,"Amazon.com Inc.",3.404451,7359,"AMAZON.COM INC",64768,1018724,"023135106",1997
"27","ANSS",281,"ANSYS Inc.",0.069301,4568,"ANSYS INC",63080,1013462,"03662Q105",1997
"28","AON",125,"Aon Plc Class A",0.172616,5919,"AON PLC",3221,315293,"G0403H108",1997
"29","AOS",481,"A. O. Smith Corporation",0.023217,1683,"SMITH (A.O.)",9771,91142,"831865209",1997
"30","APA",430,"APA Corp.",0.035244,2737,"APA CORP",1678,1841666,"03743Q108",1997
"31","APD",140,"Air Products and Chemicals Inc.",0.157014,5936,"AIR PRODUCTS & CHEMICALS INC",1209,2969,"009158106",1997
"32","APH",162,"Amphenol Corporation Class A",0.131769,5586,"AMPHENOL CORP",14282,820313,"032095101",1997
"33","APTV",247,"Aptiv PLC",0.084527,4180,"APTIV PLC",118122,1521332,"G6095L109",1997
"34","ARE",284,"Alexandria Real Estate Equities Inc.",0.068773,5793,"ALEXANDRIA R E EQUITIES INC",64821,1035443,"015271109",1997
"35","ATO",359,"Atmos Energy Corporation",0.048421,79,"ATMOS ENERGY CORP",4383,731802,"049560105",1997
"36","AVB",254,"AvalonBay Communities Inc.",0.0823,2815,"AVALONBAY COMMUNITIES INC",29875,915912,"053484101",1997
"37","AVY",375,"Avery Dennison Corporation",0.045512,6661,"AVERY DENNISON CORP",1913,8818,"053611109",1997
"38","AXP",80,"American Express Company",0.268189,864,"AMERICAN EXPRESS CO",1447,4962,"025816109",1997
"39","AZO",174,"AutoZone Inc.",0.123963,7904,"AUTOZONE INC",23809,866787,"053332102",1997
"40","BA",82,"Boeing Company",0.263344,1526,"BOEING CO",2285,12927,"097023105",1997
"41","BAC",25,"Bank of America Corp",0.67934,3672,"BANK OF AMERICA CORP",7647,70858,"060505104",1997
"42","BALL",291,"Ball Corporation",0.067598,9555,"BALL CORP",1988,9389,"058498106",1997
"43","BAX",244,"Baxter International Inc.",0.08598,3399,"BAXTER INTERNATIONAL INC",2086,10456,"071813109",1997
"44","BBWI",469,"Bath & Body Works Inc.",0.025604,8578,"BATH & BODY WORKS INC",6733,701985,"070830104",1997
"45","BBY",384,"Best Buy Co. Inc.",0.043809,11945,"BEST BUY CO INC",2184,764478,"086516101",1997
"46","BDX",108,"Becton Dickinson and Company",0.200145,3458,"BECTON DICKINSON & CO",2111,10795,"075887109",1997
"47","BEN",486,"Franklin Resources Inc.",0.02168,11236,"FRANKLIN RESOURCES INC",4885,38777,"354613101",1997
"48","BF.B",412,"Brown-Forman Corporation Class B",0.039142,11170,"BROWN FORMAN CORP",2435,14693,"115637209",1997
"49","BIIB",238,"Biogen Inc.",0.088644,2214,"BIOGEN INC",24468,875045,"09062X103",1997
"50","BIO",437,"Bio-Rad Laboratories Inc. Class A",0.033925,6358,"BIO-RAD LABORATORIES INC",2220,12208,"090572207",1997
"51","BK",229,"Bank of New York Mellon Corp",0.091899,11774,"BANK OF NEW YORK MELLON CORP",2019,1390777,"064058100",1997
"52","BKNG",95,"Booking Holdings Inc.",0.23047,6199,"BOOKING HOLDINGS INC",119314,1075531,"09857L108",1997
"53","BLK",77,"BlackRock Inc.",0.274243,7670,"BLACKROCK INC",124434,1364742,"09247X101",1997
"54","BMY",45,"Bristol-Myers Squibb Company",0.452471,10506,"BRISTOL-MYERS SQUIBB CO",2403,14272,"110122108",1997
"55","BRK.B",7,"Berkshire Hathaway Inc. Class B",1.532969,4907,"BERKSHIRE HATHAWAY",2176,1067983,"084670702",1997
"56","BRO",392,"Brown & Brown Inc.",0.042346,11064,"BROWN & BROWN INC",15417,79282,"115236101",1997
"57","BSX",128,"Boston Scientific Corporation",0.17189,2492,"BOSTON SCIENTIFIC CORP",25279,885725,"101137107",1997
"58","BWA",462,"BorgWarner Inc.",0.026752,10711,"BORGWARNER INC",28742,908255,"099724106",1997
"59","BXP",425,"Boston Properties Inc.",0.036036,9996,"BOSTON PROPERTIES INC",64925,1037540,"101121101",1997
"60","C",72,"Citigroup Inc.",0.285813,4898,"CITIGROUP INC",3243,831001,"172967424",1997
"61","CAG",365,"Conagra Brands Inc.",0.047221,6702,"CONAGRA BRANDS INC",3362,23217,"205887102",1997
"62","CAH",360,"Cardinal Health Inc.",0.048346,8686,"CARDINAL HEALTH INC",2751,721371,"14149Y108",1997
"63","CAT",74,"Caterpillar Inc.",0.283866,5878,"CATERPILLAR INC",2817,18230,"149123101",1997
"64","CB",96,"Chubb Limited",0.226527,4717,"CHUBB LTD",28034,896159,"H1467J104",1997
"65","CCI",97,"Crown Castle Inc.",0.223351,1780,"CROWN CASTLE INC",113490,1051470,"22822V101",1997
"66","CCL",465,"Carnival Corporation",0.026447,4879,"CARNIVAL CORPORATION & PLC",13498,815097,"143658300",1997
"67","CDNS",150,"Cadence Design Systems Inc.",0.14629,3568,"CADENCE DESIGN SYSTEMS INC",13421,813672,"127387108",1997
"68","CDW",279,"CDW Corp.",0.070622,1851,"CDW CORP",28320,1402057,"12514G108",1997
"69","CHD",314,"Church & Dwight Co. Inc.",0.061337,2022,"CHURCH & DWIGHT INC",3026,313927,"171340102",1997
"70","CHRW",400,"C.H. Robinson Worldwide Inc.",0.041424,9000,"C H ROBINSON WORLDWIDE INC",65609,1043277,"12541W209",1997
"71","CHTR",147,"Charter Communications Inc. Class A",0.147027,1039,"CHARTER COMMUNICATIONS INC",126136,1091667,"16119P108",1997
"72","CI",85,"Cigna Corporation",0.249772,3805,"CIGNA CORP",2547,1739940,"125523100",1997
"73","CINF",404,"Cincinnati Financial Corporation",0.040869,7202,"CINCINNATI FINANCIAL CORP",14824,20286,"172062101",1997
"74","CL",110,"Colgate-Palmolive Company",0.195103,9961,"COLGATE-PALMOLIVE CO",3170,21665,"194162103",1997
"75","CLX",350,"Clorox Company",0.050881,6905,"CLOROX CO/DE",3121,21076,"189054109",1997
"76","CMA",450,"Comerica Incorporated",0.029365,2756,"COMERICA INC",3231,28412,"200340107",1997
"77","CMCSA",39,"Comcast Corporation Class A",0.488528,10979,"COMCAST CORP",3226,1166691,"20030N101",1997
"78","CME",102,"CME Group Inc. Class A",0.205334,12064,"CME GROUP INC",149070,1156375,"12572Q105",1997
"79","CMI",232,"Cummins Inc.",0.090485,6149,"CUMMINS INC",3650,26172,"231021106",1997
"80","CMS",328,"CMS Energy Corporation",0.057698,2131,"CMS ENERGY CORP",3439,811156,"125896100",1997
"81","CNC",139,"Centene Corporation",0.158274,3084,"CENTENE CORP",145552,1071739,"15135B101",1997
"82","CNP",330,"CenterPoint Energy Inc.",0.057561,10232,"CENTERPOINT ENERGY INC",5742,1130310,"15189T107",1997
"83","COF",176,"Capital One Financial Corp",0.121903,1291,"CAPITAL ONE FINANCIAL CORP",30990,927628,"14040H105",1997
"84","COO",372,"Cooper Companies Inc.",0.046084,1968,"COOPER COS INC (THE)",3504,711404,"216648402",1997
"85","COP",62,"ConocoPhillips",0.355275,5814,"CONOCOPHILLIPS",8549,1163165,"20825C104",1997
"86","COST",24,"Costco Wholesale Corporation",0.698561,2571,"COSTCO WHOLESALE CORP",29028,909832,"22160K105",1997
"87","CPB",453,"Campbell Soup Company",0.028985,5180,"CAMPBELL SOUP CO",2663,16732,"134429109",1997
"88","CPRT",263,"Copart Inc.",0.07889,5166,"COPART INC",29901,900075,"217204106",1997
"89","CPT",393,"Camden Property Trust",0.042344,3229,"CAMDEN PROPERTY TRUST",28629,906345,"133131102",1997
"90","CRL",429,"Charles River Laboratories International Inc.",0.035264,10218,"CHARLES RIVER LABS INTL INC",137131,1100682,"159864107",1997
"91","CSCO",35,"Cisco Systems Inc.",0.541178,9075,"CISCO SYSTEMS INC",20779,858877,"17275R102",1997
"92","CSX",106,"CSX Corporation",0.202725,12142,"CSX CORP",2574,277948,"126408103",1997
"93","CTAS",195,"Cintas Corporation",0.107858,4112,"CINTAS CORP",3062,723254,"172908105",1997
"94","CTRA",285,"Coterra Energy Inc.",0.068768,9147,"COTERRA ENERGY INC",20548,858470,"127097103",1997
"95","CTSH",207,"Cognizant Technology Solutions Corporation Class A",0.102351,6333,"COGNIZANT TECH SOLUTIONS",111864,1058290,"192446102",1997
"96","CTXS",423,"Citrix Systems Inc.",0.036408,7651,"CITRIX SYSTEMS INC",61676,877890,"177376100",1997
"97","CVS",58,"CVS Health Corporation",0.362286,11152,"CVS HEALTH CORP",7241,64803,"126650100",1997
"98","CVX",16,"Chevron Corporation",0.906813,6241,"CHEVRON CORP",2991,93410,"166764100",1997
"99","D",111,"Dominion Energy Inc",0.192481,200,"DOMINION ENERGY INC",4029,715957,"25746U109",1997
"100","DAL",326,"Delta Air Lines Inc.",0.05867,1165,"DELTA AIR LINES INC",3851,27904,"247361702",1997
"101","DD",241,"DuPont de Nemours Inc.",0.08733,239,"DUPONT DE NEMOURS INC",4060,1666700,"26614N102",1997
"102","DE",78,"Deere & Company",0.270299,6157,"DEERE & CO",3835,315189,"244199105",1997
"103","DG",134,"Dollar General Corporation",0.16629,959,"DOLLAR GENERAL CORP",4016,29534,"256677105",1997
"104","DGX",366,"Quest Diagnostics Incorporated",0.047062,394,"QUEST DIAGNOSTICS INC",64166,1022079,"74834L100",1997
"105","DHI",280,"D.R. Horton Inc.",0.069666,6167,"D R HORTON INC",25340,882184,"23331A109",1997
"106","DHR",37,"Danaher Corporation",0.535857,11660,"DANAHER CORP",3735,313616,"235851102",1997
"107","DIS",32,"Walt Disney Company",0.553138,3968,"DISNEY (WALT) CO",3980,1744489,"254687106",1997
"108","DISH",502,"DISH Network Corporation Class A",0.0123,10983,"DISH NETWORK CORP",60900,1001082,"25470M109",1997
"109","DLTR",196,"Dollar Tree Inc.",0.10695,10298,"DOLLAR TREE INC",31587,935703,"256746108",1997
"110","DOV",341,"Dover Corporation",0.054385,5436,"DOVER CORP",4058,29905,"260003108",1997
"111","DRE",293,"Duke Realty Corporation",0.067291,5239,"DUKE REALTY CORP",13510,783280,"264411505",1997
"112","DRI",370,"Darden Restaurants Inc.",0.046352,6985,"DARDEN RESTAURANTS INC",31846,940944,"237194105",1997
"113","DTE",275,"DTE Energy Company",0.072536,8243,"DTE ENERGY CO",3897,936340,"233331107",1997
"114","DUK",87,"Duke Energy Corporation",0.244759,6561,"DUKE ENERGY CORP",4093,1326160,"26441C204",1997
"115","DVA",496,"DaVita Inc.",0.015413,7922,"DAVITA INC",61483,927066,"23918K108",1997
"116","DVN",194,"Devon Energy Corporation",0.107926,6495,"DEVON ENERGY CORP",14934,1090012,"25179M103",1997
"117","DXC",484,"DXC Technology Co.",0.022349,2841,"DXC TECHNOLOGY CO",3336,1688568,"23355L106",1997
"118","EA",202,"Electronic Arts Inc.",0.105127,8845,"ELECTRONIC ARTS INC",16721,712515,"285512109",1997
"119","EBAY",264,"eBay Inc.",0.078631,6245,"EBAY INC",114524,1065088,"278642103",1997
"120","ECL",177,"Ecolab Inc.",0.118586,5014,"ECOLAB INC",4213,31462,"278865100",1997
"121","ED",215,"Consolidated Edison Inc.",0.100125,3435,"CONSOLIDATED EDISON INC",3413,1047862,"209115104",1997
"122","EFX",276,"Equifax Inc.",0.072405,6078,"EQUIFAX INC",4423,33185,"294429105",1997
"123","EIX",270,"Edison International",0.075074,3381,"EDISON INTERNATIONAL",9846,827052,"281020107",1997
"124","EL",120,"Estee Lauder Companies Inc. Class A",0.180435,12662,"ESTEE LAUDER COMPANIES INC",61567,1001250,"518439104",1997
"125","EMN",433,"Eastman Chemical Company",0.034784,1463,"EASTMAN CHEMICAL CO",29392,915389,"277432100",1997
"126","EMR",141,"Emerson Electric Co.",0.153509,5914,"EMERSON ELECTRIC CO",4321,32604,"291011104",1997
"127","EOG",118,"EOG Resources Inc.",0.181397,10836,"EOG RESOURCES INC",16478,821189,"26875P101",1997
"128","EQR",273,"Equity Residential",0.074152,4351,"EQUITY RESIDENTIAL",28733,906107,"29476L107",1997
"129","ES",235,"Eversource Energy",0.089353,4493,"EVERSOURCE ENERGY",7970,72741,"30040W108",1997
"130","ESS",348,"Essex Property Trust Inc.",0.051865,11446,"ESSEX PROPERTY TRUST",30293,920522,"297178105",1997
"131","ETN",131,"Eaton Corp. Plc",0.168151,5673,"EATON CORP PLC",4199,1551182,"G29183103",1997
"132","ETR",290,"Entergy Corporation",0.067893,10596,"ENTERGY CORP",7366,65984,"29364G103",1997
"133","EVRG",380,"Evergy Inc.",0.044828,8649,"EVERGY INC",6338,1711269,"30034W106",1997
"134","EW",114,"Edwards Lifesciences Corporation",0.184609,10590,"EDWARDS LIFESCIENCES CORP",133366,1099800,"28176E108",1997
"135","EXC",164,"Exelon Corporation",0.12913,6890,"EXELON CORP",8539,1109357,"30161N101",1997
"136","EXPD",351,"Expeditors International of Washington Inc.",0.050055,11716,"EXPEDITORS INTL WASH INC",4494,746515,"302130109",1997
"137","F",126,"Ford Motor Company",0.172461,3896,"FORD MOTOR CO",4839,37996,"345370860",1997
"138","FAST",246,"Fastenal Company",0.084594,5139,"FASTENAL CO",14225,815556,"311900104",1997
"139","FCX",173,"Freeport-McMoRan Inc.",0.12414,6678,"FREEPORT-MCMORAN INC",14590,831259,"35671D857",1997
"140","FDS",373,"FactSet Research Systems Inc.",0.045962,3532,"FACTSET RESEARCH SYSTEMS INC",63172,1013237,"303075105",1997
"141","FDX",138,"FedEx Corporation",0.161311,6469,"FEDEX CORP",4598,1048911,"31428X106",1997
"142","FE",298,"FirstEnergy Corp.",0.06544,851,"FIRSTENERGY CORP",8099,1031296,"337932107",1997
"143","FFIV",456,"F5 Inc.",0.028639,10988,"F5 INC",121077,1048695,"315616102",1997
"144","FISV",122,"Fiserv Inc.",0.179225,8462,"FISERV INC",12635,798354,"337738108",1997
"145","FITB",294,"Fifth Third Bancorp",0.066464,2496,"FIFTH THIRD BANCORP",4640,35527,"316773100",1997
"146","FMC",410,"FMC Corporation",0.039392,6599,"FMC CORP",4510,37785,"302491303",1997
"147","FRC",253,"First Republic Bank",0.082342,4477,"FIRST REPUBLIC BANK",14275,1132979,"33616C100",1997
"148","FRT",489,"Federal Realty Investment Trust",0.021021,819,"FEDERAL REALTY INVESTMENT TR",4605,34903,"313745101",1997
"149","GD",143,"General Dynamics Corporation",0.151029,5728,"GENERAL DYNAMICS CORP",5046,40533,"369550108",1997
"150","GE",90,"General Electric Company",0.236434,7454,"GENERAL ELECTRIC CO",5047,40545,"369604301",1997
"151","GILD",99,"Gilead Sciences Inc.",0.216021,11683,"GILEAD SCIENCES INC",24856,882095,"375558103",1997
"152","GIS",161,"General Mills Inc.",0.132215,12617,"GENERAL MILLS INC",5071,40704,"370334104",1997
"153","GL",466,"Globe Life Inc.",0.026392,9888,"GLOBE LIFE INC",10614,320335,"37959E102",1997
"154","GLW",261,"Corning Inc",0.079607,8897,"CORNING INC",3532,24741,"219350105",1997
"155","GM",142,"General Motors Company",0.152773,4360,"GENERAL MOTORS CO",5073,1467858,"37045V100",1997
"156","GPC",309,"Genuine Parts Company",0.062227,4002,"GENUINE PARTS CO",5125,40987,"372460105",1997
"157","GPN",203,"Global Payments Inc.",0.10417,2546,"GLOBAL PAYMENTS INC",141913,1123360,"37940X102",1997
"158","GRMN",394,"Garmin Ltd.",0.041844,1871,"GARMIN LTD",141459,1121788,"H2906T109",1997
"159","GS",67,"Goldman Sachs Group Inc.",0.326584,2562,"GOLDMAN SACHS GROUP INC",114628,886982,"38141G104",1997
"160","GWW",288,"W.W. Grainger Inc.",0.068202,9655,"GRAINGER (W W) INC",5256,277135,"384802104",1997
"161","HAL",272,"Halliburton Company",0.074327,9970,"HALLIBURTON CO",5439,45012,"406216101",1997
"162","HAS",452,"Hasbro Inc.",0.029115,2919,"HASBRO INC",5518,46080,"418056107",1997
"163","HBAN",339,"Huntington Bancshares Incorporated",0.055151,5335,"HUNTINGTON BANCSHARES",5786,49196,"446150104",1997
"164","HCA",154,"HCA Healthcare Inc",0.139547,10611,"HCA HEALTHCARE INC",22260,860730,"40412C101",1997
"165","HD",17,"Home Depot Inc.",0.901187,3957,"HOME DEPOT INC",5680,354950,"437076102",1997
"166","HES",239,"Hess Corporation",0.08806,3128,"HESS CORP",1380,4447,"42809H107",1997
"167","HIG",315,"Hartford Financial Services Group Inc.",0.061004,11204,"HARTFORD FINANCIAL SERVICES",61739,874766,"416515104",1997
"168","HLT",205,"Hilton Worldwide Holdings Inc",0.103346,7376,"HILTON WORLDWIDE HOLDINGS",5643,1585689,"43300A203",1997
"169","HOLX",347,"Hologic Inc.",0.052121,801,"HOLOGIC INC",20904,859737,"436440101",1997
"170","HON",55,"Honeywell International Inc.",0.373367,3024,"HONEYWELL INTERNATIONAL INC",1300,773840,"438516106",1997
"171","HPQ",216,"HP Inc.",0.100019,7540,"HP INC",5606,47217,"40434L105",1997
"172","HRL",408,"Hormel Foods Corporation",0.040271,3519,"HORMEL FOODS CORP",5709,48465,"440452100",1997
"173","HSIC",447,"Henry Schein Inc.",0.030401,7301,"HENRY SCHEIN INC",61494,1000228,"806407102",1997
"174","HST",428,"Host Hotels & Resorts Inc.",0.035419,11286,"HOST HOTELS & RESORTS INC",7063,1070750,"44107P104",1997
"175","HSY",222,"Hershey Company",0.095997,3811,"HERSHEY CO",5597,47111,"427866108",1997
"176","HUM",124,"Humana Inc.",0.175478,5422,"HUMANA INC",27914,49071,"444859102",1997
"177","IBM",64,"International Business Machines Corporation",0.343829,8518,"INTL BUSINESS MACHINES CORP",6066,51143,"459200101",1997
"178","IDXX",221,"IDEXX Laboratories Inc.",0.097813,2174,"IDEXX LABS INC",24197,874716,"45168D104",1997
"179","IEX",377,"IDEX Corporation",0.045239,2843,"IDEX CORP",15267,832101,"45167R104",1997
"180","IFF",230,"International Flavors & Fragrances Inc.",0.091285,6110,"INTL FLAVORS & FRAGRANCES",6078,51253,"459506101",1997
"181","INCY",411,"Incyte Corporation",0.039366,11219,"INCYTE CORP",29127,879169,"45337C102",1997
"182","INTC",48,"Intel Corporation",0.427029,4247,"INTEL CORP",6008,50863,"458140100",1997
"183","INTU",57,"Intuit Inc.",0.3661,8060,"INTUIT INC",27928,896878,"461202103",1997
"184","IP",376,"International Paper Company",0.04551,6496,"INTL PAPER CO",6104,51434,"460146103",1997
"185","IPG",442,"Interpublic Group of Companies Inc.",0.033333,3684,"INTERPUBLIC GROUP OF COS",6136,51644,"460690100",1997
"186","IR",333,"Ingersoll Rand Inc.",0.056848,824,"INGERSOLL RAND INC",30098,1699150,"45687V106",1997
"187","IRM",407,"Iron Mountain Inc.",0.040494,7264,"IRON MOUNTAIN INC",62374,1020569,"46284V101",1997
"188","ISRG",86,"Intuitive Surgical Inc.",0.248263,11072,"INTUITIVE SURGICAL INC",136725,1035267,"46120E602",1997
"189","IT",283,"Gartner Inc.",0.068864,10102,"GARTNER INC",12441,749251,"366651107",1997
"190","ITW",130,"Illinois Tool Works Inc.",0.169278,372,"ILLINOIS TOOL WORKS",5878,49826,"452308109",1997
"191","IVZ",493,"Invesco Ltd.",0.017378,9326,"INVESCO LTD",29804,914208,"G491BT108",1997
"192","J",362,"Jacobs Engineering Group Inc.",0.047962,11088,"JACOBS SOLUTIONS INC",6216,52988,"46982L108",1997
"193","JBHT",387,"J.B. Hunt Transport Services Inc.",0.043307,3585,"HUNT (JB) TRANSPRT SVCS INC",5783,728535,"445658107",1997
"194","JCI",193,"Johnson Controls International plc",0.109262,4997,"JOHNSON CONTROLS INTL PLC",6268,833444,"G51502105",1997
"195","JKHY",385,"Jack Henry & Associates Inc.",0.043737,10010,"HENRY (JACK) & ASSOCIATES",11811,779152,"426281101",1997
"196","JNJ",10,"Johnson & Johnson",1.319622,3694,"JOHNSON & JOHNSON",6266,200406,"478160104",1997
"197","JNPR",468,"Juniper Networks Inc.",0.025964,11282,"JUNIPER NETWORKS INC",121718,1043604,"48203R104",1997
"198","JPM",15,"JPMorgan Chase & Co.",0.957648,11454,"JPMORGAN CHASE & CO",2968,19617,"46625H100",1997
"199","K",343,"Kellogg Company",0.054068,2741,"KELLOGG CO",6375,55067,"487836108",1997
"200","KDP",252,"Keurig Dr Pepper Inc.",0.08249,8400,"KEURIG DR PEPPER INC",28877,1418135,"49271V100",1997
"201","KEY",361,"KeyCorp",0.048299,243,"KEYCORP",9783,91576,"493267108",1997
"202","KHC",268,"Kraft Heinz Company",0.075809,9484,"KRAFT HEINZ CO",5568,1637459,"500754106",1997
"203","KIM",415,"Kimco Realty Corporation",0.038114,6699,"KIMCO REALTY CORP",24731,879101,"49446R109",1997
"204","KLAC",133,"KLA Corporation",0.167241,10615,"KLA CORP",6304,319201,"482480100",1997
"205","KMB",165,"Kimberly-Clark Corporation",0.129068,7494,"KIMBERLY-CLARK CORP",6435,55785,"494368103",1997
"206","KMI",214,"Kinder Morgan Inc Class P",0.100143,4914,"KINDER MORGAN INC",6310,1506307,"49456B101",1997
"207","KMX",369,"CarMax Inc.",0.046502,10150,"CARMAX INC",64410,1170010,"143130102",1997
"208","KO",21,"Coca-Cola Company",0.720086,2112,"COCA-COLA CO",3144,21344,"191216100",1997
"209","KR",237,"Kroger Co.",0.089004,4708,"KROGER CO",6502,56873,"501044101",1997
"210","L",445,"Loews Corporation",0.031381,8340,"LOEWS CORP",6781,60086,"540424108",1997
"211","LEN",312,"Lennar Corporation Class A",0.062002,3269,"LENNAR CORP",6669,920760,"526057104",1997
"212","LH",289,"Laboratory Corporation of America Holdings",0.067995,3832,"LABORATORY CP OF AMER HLDGS",14960,920148,"50540R409",1997
"213","LHX",157,"L3Harris Technologies Inc",0.136467,1167,"L3HARRIS TECHNOLOGIES INC",5492,202058,"502431109",1997
"214","LIN",47,"Linde plc",0.434437,6478,"LINDE PLC",25124,1707925,"G5494J103",1997
"215","LLY",20,"Eli Lilly and Company",0.732339,9028,"LILLY (ELI) & CO",6730,59478,"532457108",1997
"216","LMT",70,"Lockheed Martin Corporation",0.294508,12503,"LOCKHEED MARTIN CORP",6774,936468,"539830109",1997
"217","LNC",475,"Lincoln National Corporation",0.024632,2885,"LINCOLN NATIONAL CORP",6742,59558,"534187109",1997
"218","LNT",383,"Alliant Energy Corp",0.043826,12115,"ALLIANT ENERGY CORP",11554,352541,"018802108",1997
"219","LOW",60,"Lowe's Companies Inc.",0.360358,5274,"LOWE'S COS INC",6829,60667,"548661107",1997
"220","LRCX",105,"Lam Research Corporation",0.202819,2188,"LAM RESEARCH CORP",6565,707549,"512807108",1997
"221","LUMN",457,"Lumen Technologies Inc.",0.028635,8931,"LUMEN TECHNOLOGIES INC",2884,18926,"550241103",1997
"222","LUV",301,"Southwest Airlines Co.",0.064135,4752,"SOUTHWEST AIRLINES",9882,92380,"844741108",1997
"223","MAA",322,"Mid-America Apartment Communities Inc.",0.059399,9295,"MID-AMERICA APT CMNTYS INC",29649,912595,"59522J103",1997
"224","MAR",168,"Marriott International Inc. Class A",0.126177,11989,"MARRIOTT INTL INC",28930,1048286,"571903202",1997
"225","MAS",421,"Masco Corporation",0.03695,6638,"MASCO CORP",7085,62996,"574599106",1997
"226","MCD",30,"McDonald's Corporation",0.559893,3946,"MCDONALD'S CORP",7154,63908,"580135101",1997
"227","MCHP",189,"Microchip Technology Incorporated",0.110956,10584,"MICROCHIP TECHNOLOGY INC",27965,827054,"595017104",1997
"228","MCK",153,"McKesson Corporation",0.141267,6868,"MCKESSON CORP",7171,927653,"58155Q103",1997
"229","MCO",151,"Moody's Corporation",0.143519,8150,"MOODY'S CORP",139665,1059556,"615369105",1997
"230","MDT",59,"Medtronic Plc",0.362127,2883,"MEDTRONIC PLC",7228,1613103,"G5960L103",1997
"231","MGM",438,"MGM Resorts International",0.033905,11673,"MGM RESORTS INTERNATIONAL",14418,789570,"552953101",1997
"232","MHK",492,"Mohawk Industries Inc.",0.017922,5787,"MOHAWK INDUSTRIES INC",25119,851968,"608190104",1997
"233","MKC",302,"McCormick & Company Incorporated",0.063432,5241,"MCCORMICK & CO INC",7146,63754,"579780206",1997
"234","MLM",304,"Martin Marietta Materials Inc.",0.06336,1215,"MARTIN MARIETTA MATERIALS",29733,916076,"573284106",1997
"235","MMC",91,"Marsh & McLennan Companies Inc.",0.236324,9172,"MARSH & MCLENNAN COS",7065,62709,"571748102",1997
"236","MMM",92,"3M Company",0.234163,44,"3M CO",7435,66740,"88579Y101",1997
"237","MNST",201,"Monster Beverage Corporation",0.105291,12113,"MONSTER BEVERAGE CORP",24316,865752,"61174X109",1997
"238","MO",94,"Altria Group Inc",0.231131,1024,"ALTRIA GROUP INC",8543,764180,"02209S103",1997
"239","MRK",27,"Merck & Co. Inc.",0.642522,7155,"MERCK & CO",7257,310158,"58933Y105",1997
"240","MRO",357,"Marathon Oil Corporation",0.049012,12519,"MARATHON OIL CORP",7017,101778,"565849106",1997
"241","MS",65,"Morgan Stanley",0.339006,2724,"MORGAN STANLEY",12124,895421,"617446448",1997
