"","ticker","tic","gvkey"
"83","LRCX","LRCX",6565
"84","CSX","CSX",2574
"85","MU","MU",7343
"86","BDX","BDX",2111
"87","PNC","PNC",8245
"88","CL","CL",3170
"89","D","D",4029
"90","PGR","PGR",13341
"91","TFC","TFC",11856
"92","USB","USB",4723
"93","WM","WM",14477
"94","EOG","EOG",16478
"95","EL","EL",61567
"96","REGN","REGN",23812
"97","FISV","FISV",12635
"98","HUM","HUM",27914
"99","AON","AON",3221
"100","F","F",4839
"101","NSC","NSC",7923
"102","BSX","BSX",25279
"103","SHW","SHW",9667
"104","ITW","ITW",5878
"105","ETN","ETN",4199
"106","OXY","OXY",8068
"107","KLAC","KLAC",6304
"108","DG","DG",4016
"109","SNPS","SNPS",24975
"110","FDX","FDX",4598
"111","APD","APD",1209
"112","EMR","EMR",4321
"113","GM","GM",5073
"114","GD","GD",5046
"115","SLB","SLB",9465
"116","SRE","SRE",8272
"117","PXD","PXD",14359
"118","CHTR","CHTR",126136
"119","AEP","AEP",1440
"120","CDNS","CDNS",13421
"121","MCO","MCO",139665
"122","PSA","PSA",10096
"123","MCK","MCK",7171
"124","HCA","HCA",22260
"125","ADSK","ADSK",1878
"126","LHX","LHX",5492
"127","ADM","ADM",1722
"128","ORLY","ORLY",28180
"129","VLO","VLO",15247
"130","GIS","GIS",5071
"131","APH","APH",14282
"132","ROP","ROP",24925
"133","EXC","EXC",8539
"134","KMB","KMB",6435
"135","O","O",30822
"136","MAR","MAR",28930
"137","SYY","SYY",10247
"138","FCX","FCX",14590
"139","AZO","AZO",23809
"140","COF","COF",30990
"141","ECL","ECL",4213
"142","PAYX","PAYX",8402
"143","AIG","AIG",1487
"144","STZ","STZ",2710
"145","XEL","XEL",7977
"146","MSI","MSI",7585
"147","WMB","WMB",11506
"148","MCHP","MCHP",27965
"149","WELL","WELL",5543
"150","TRV","TRV",62689
"151","JCI","JCI",6268
"152","DVN","DVN",14934
"153","CTAS","CTAS",3062
"154","DLTR","DLTR",31587
"155","PH","PH",8358
"156","MNST","MNST",24316
"157","EA","EA",16721
"158","AJG","AJG",4973
"159","HLT","HLT",5643
"160","NEM","NEM",7881
"161","CTSH","CTSH",111864
"162","YUM","YUM",65417
"163","NUE","NUE",8030
"164","AFL","AFL",1449
"165","RMD","RMD",31887
"166","KMI","KMI",6310
"167","ED","ED",3413
"168","HPQ","HPQ",5606
"169","SPG","SPG",29389
"170","TT","TT",5959
"171","IDXX","IDXX",24197
"172","HSY","HSY",5597
"173","PEG","PEG",8810
"174","WEC","WEC",11550
"175","ALL","ALL",28349
"176","BK","BK",2019
"177","IFF","IFF",6078
"178","CMI","CMI",3650
"179","PCAR","PCAR",8253
"180","MTB","MTB",4699
"181","ES","ES",7970
"182","MTD","MTD",65772
"183","KR","KR",6502
"184","BIIB","BIIB",24468
"185","HES","HES",1380
"186","DD","DD",4060
"187","PPG","PPG",8247
"188","BAX","BAX",2086
"189","FAST","FAST",14225
"190","APTV","APTV",118122
"191","AME","AME",1598
"192","ROK","ROK",9203
"193","KDP","KDP",28877
"194","FRC","FRC",14275
"195","AVB","AVB",29875
"196","ALB","ALB",29751
"197","ROST","ROST",9248
"198","TROW","TROW",12138
"199","WBA","WBA",11264
"200","GLW","GLW",3532
"201","ODFL","ODFL",24617
"202","CPRT","CPRT",29901
"203","EBAY","EBAY",114524
"204","WY","WY",11456
"205","KHC","KHC",5568
"206","OKE","OKE",8151
"207","EIX","EIX",9846
"208","TSN","TSN",10793
"209","HAL","HAL",5439
"210","EQR","EQR",28733
"211","STT","STT",10035
"212","DTE","DTE",3897
"213","EFX","EFX",4423
"214","WST","WST",11376
"215","CDW","CDW",28320
"216","DHI","DHI",25340
"217","ANSS","ANSS",63080
"218","IT","IT",12441
"219","ARE","ARE",64821
"220","CTRA","CTRA",20548
"221","AEE","AEE",10860
"222","GWW","GWW",5256
"223","LH","LH",14960
"224","ETR","ETR",7366
"225","BALL","BALL",1988
"226","SIVB","SIVB",17120
"227","DRE","DRE",13510
"228","FITB","FITB",4640
"229","WTW","WTW",144009
"230","FE","FE",8099
"231","STE","STE",25313
"232","LUV","LUV",9882
"233","MKC","MKC",7146
"234","MLM","MLM",29733
"235","PPL","PPL",8455
"236","VMC","VMC",11228
"237","MTCH","MTCH",26061
"238","GPC","GPC",5125
"239","ABC","ABC",31673
"240","TSCO","TSCO",29736
"241","LEN","LEN",6669
"242","CHD","CHD",3026
"243","HIG","HIG",61739
"244","WAT","WAT",61574
"245","MAA","MAA",29649
"246","NTRS","NTRS",7982
"247","DAL","DAL",3851
"248","TTWO","TTWO",64630
"249","CMS","CMS",3439
"250","CNP","CNP",5742
"251","RF","RF",4674
"252","PWR","PWR",66446
"253","IR","IR",30098
"254","PKI","PKI",4145
"255","AMCR","AMCR",100243
"256","RJF","RJF",8898
"257","HBAN","HBAN",5786
"258","DOV","DOV",4058
"259","VRSN","VRSN",66368
"260","K","K",6375
"261","TDY","TDY",126721
"262","HOLX","HOLX",20904
"263","ESS","ESS",30293
"264","SWKS","SWKS",1327
"265","CLX","CLX",3121
"266","EXPD","EXPD",4494
"267","ZBRA","ZBRA",24405
"268","WAB","WAB",60979
"269","TRMB","TRMB",22815
"270","MRO","MRO",7017
"271","ATO","ATO",4383
"272","CAH","CAH",2751
"273","KEY","KEY",9783
"274","J","J",6216
"275","TYL","TYL",10789
"276","CAG","CAG",3362
"277","DGX","DGX",64166
"278","TER","TER",10453
"279","KMX","KMX",64410
"280","DRI","DRI",31846
"281","NTAP","NTAP",61591
"282","COO","COO",3504
"283","FDS","FDS",63172
"284","AVY","AVY",1913
"285","IP","IP",6104
"286","IEX","IEX",15267
"287","EVRG","EVRG",6338
"288","WDC","WDC",11399
"289","LNT","LNT",11554
"290","BBY","BBY",2184
"291","JKHY","JKHY",11811
"292","TECH","TECH",15414
"293","JBHT","JBHT",5783
"294","PARA","PARA",13714
"295","AES","AES",24216
"296","PEAK","PEAK",13125
"297","BRO","BRO",15417
"298","CPT","CPT",28629
"299","GRMN","GRMN",141459
"300","SJM","SJM",9777
"301","OMC","OMC",4066
"302","POOL","POOL",61420
"303","NLOK","NLOK",15855
"304","CHRW","CHRW",65609
"305","VFC","VFC",11060
"306","TXT","TXT",10519
"307","SWK","SWK",10016
"308","CINF","CINF",14824
"309","IRM","IRM",62374
"310","HRL","HRL",5709
"311","UDR","UDR",10894
"312","FMC","FMC",4510
"313","INCY","INCY",29127
"314","BF.B","BF.B",2435
"315","ABMD","ABMD",13619
"316","KIM","KIM",24731
"317","NVR","NVR",12459
"318","WRB","WRB",14822
"319","MAS","MAS",7085
"320","PTC","PTC",18699
"321","CTXS","CTXS",61676
"322","BXP","BXP",64925
"323","NDSN","NDSN",7921
"324","NI","NI",7974
"325","HST","HST",7063
"326","CRL","CRL",137131
"327","APA","APA",1678
"328","EMN","EMN",29392
"329","SNA","SNA",9778
"330","UAL","UAL",10795
"331","BIO","BIO",2220
"332","MGM","MGM",14418
"333","VTRS","VTRS",7637
"334","TFX","TFX",10407
"335","IPG","IPG",6136
"336","QRVO","QRVO",64853
"337","WRK","WRK",29830
"338","L","L",6781
"339","HSIC","HSIC",61494
"340","CMA","CMA",3231
"341","TAP","TAP",3505
"342","HAS","HAS",5518
"343","CPB","CPB",2663
"344","PHM","PHM",8823
"345","RE","RE",61388
"346","LUMN","LUMN",2884
"347","REG","REG",29099
"348","WHR","WHR",11465
"349","BWA","BWA",28742
"350","CCL","CCL",13498
"351","GL","GL",10614
"352","AAL","AAL",1045
"353","BBWI","BBWI",6733
"354","RHI","RHI",2312
"355","ROL","ROL",9225
"356","LNC","LNC",6742
"357","SEE","SEE",9555
"358","PNW","PNW",1075
"359","RCL","RCL",28191
"360","ZION","ZION",11687
"361","AOS","AOS",9771
"362","PNR","PNR",8463
"363","XRAY","XRAY",13700
"364","DXC","DXC",3336
"365","NWL","NWL",7875
"366","BEN","BEN",4885
"367","UHS","UHS",11032
"368","FRT","FRT",4605
"369","MHK","MHK",25119
"370","IVZ","IVZ",29804
"371","PENN","PENN",30259
"372","ALK","ALK",1230
"373","DVA","DVA",61483
"374","VNO","VNO",11220
"375","RL","RL",64891
"376","PVH","PVH",8551
"377","DISH","DISH",60900
