"","ticker","tic","gvkey"
"83","ISRG","ISRG",136725
"84","DUK","DUK",4093
"85","GE","GE",5047
"86","MMC","MMC",7065
"87","MMM","MMM",7435
"88","SO","SO",9850
"89","MO","MO",8543
"90","BKNG","BKNG",119314
"91","CB","CB",28034
"92","CCI","CCI",113490
"93","TGT","TGT",3813
"94","GILD","GILD",24856
"95","TJX","TJX",11672
"96","SYK","SYK",10115
"97","CME","CME",149070
"98","NOC","NOC",7985
"99","VRTX","VRTX",24344
"100","LRCX","LRCX",6565
"101","CSX","CSX",2574
"102","MU","MU",7343
"103","BDX","BDX",2111
"104","PNC","PNC",8245
"105","CL","CL",3170
"106","D","D",4029
"107","PGR","PGR",13341
"108","TFC","TFC",11856
"109","EW","EW",133366
"110","USB","USB",4723
"111","EQIX","EQIX",138743
"112","WM","WM",14477
"113","EOG","EOG",16478
"114","FIS","FIS",165993
"115","EL","EL",61567
"116","REGN","REGN",23812
"117","FISV","FISV",12635
"118","ATVI","ATVI",180405
"119","HUM","HUM",27914
"120","AON","AON",3221
"121","F","F",4839
"122","NSC","NSC",7923
"123","BSX","BSX",25279
"124","SHW","SHW",9667
"125","ITW","ITW",5878
"126","ETN","ETN",4199
"127","OXY","OXY",8068
"128","KLAC","KLAC",6304
"129","DG","DG",4016
"130","SNPS","SNPS",24975
"131","ICE","ICE",163610
"132","FDX","FDX",4598
"133","CNC","CNC",145552
"134","APD","APD",1209
"135","EMR","EMR",4321
"136","GM","GM",5073
"137","GD","GD",5046
"138","SLB","SLB",9465
"139","SRE","SRE",8272
"140","PXD","PXD",14359
"141","CHTR","CHTR",126136
"142","MPC","MPC",186989
"143","AEP","AEP",1440
"144","CDNS","CDNS",13421
"145","MCO","MCO",139665
"146","PSA","PSA",10096
"147","MCK","MCK",7171
"148","HCA","HCA",22260
"149","ADSK","ADSK",1878
"150","LHX","LHX",5492
"151","ADM","ADM",1722
"152","ORLY","ORLY",28180
"153","VLO","VLO",15247
"154","GIS","GIS",5071
"155","APH","APH",14282
"156","ROP","ROP",24925
"157","EXC","EXC",8539
"158","KMB","KMB",6435
"159","O","O",30822
"160","MAR","MAR",28930
"161","SYY","SYY",10247
"162","CMG","CMG",165914
"163","MET","MET",133768
"164","TEL","TEL",177267
"165","FCX","FCX",14590
"166","AZO","AZO",23809
"167","COF","COF",30990
"168","ECL","ECL",4213
"169","FTNT","FTNT",183377
"170","PAYX","PAYX",8402
"171","AIG","AIG",1487
"172","STZ","STZ",2710
"173","XEL","XEL",7977
"174","MSI","MSI",7585
"175","WMB","WMB",11506
"176","A","A",126554
"177","ENPH","ENPH",187450
"178","MSCI","MSCI",178507
"179","MCHP","MCHP",27965
"180","WELL","WELL",5543
"181","TRV","TRV",62689
"182","JCI","JCI",6268
"183","DVN","DVN",14934
"184","CTAS","CTAS",3062
"185","DLTR","DLTR",31587
"186","PRU","PRU",143356
"187","SBAC","SBAC",121382
"188","PH","PH",8358
"189","DLR","DLR",160991
"190","MNST","MNST",24316
"191","EA","EA",16721
"192","GPN","GPN",141913
"193","AJG","AJG",4973
"194","HLT","HLT",5643
"195","NEM","NEM",7881
"196","CTSH","CTSH",111864
"197","WBD","WBD",164296
"198","YUM","YUM",65417
"199","NUE","NUE",8030
"200","AFL","AFL",1449
"201","RMD","RMD",31887
"202","DXCM","DXCM",162887
"203","KMI","KMI",6310
"204","ED","ED",3413
"205","HPQ","HPQ",5606
"206","SPG","SPG",29389
"207","ILMN","ILMN",138205
"208","TT","TT",5959
"209","IDXX","IDXX",24197
"210","HSY","HSY",5597
"211","TDG","TDG",148349
"212","PEG","PEG",8810
"213","WEC","WEC",11550
"214","ALL","ALL",28349
"215","BK","BK",2019
"216","IFF","IFF",6078
"217","CMI","CMI",3650
"218","PCAR","PCAR",8253
"219","MTB","MTB",4699
"220","ES","ES",7970
"221","MTD","MTD",65772
"222","KR","KR",6502
"223","BIIB","BIIB",24468
"224","HES","HES",1380
"225","VRSK","VRSK",180652
"226","DD","DD",4060
"227","PPG","PPG",8247
"228","BAX","BAX",2086
"229","AMP","AMP",164708
"230","FAST","FAST",14225
"231","APTV","APTV",118122
"232","RSG","RSG",112168
"233","AME","AME",1598
"234","ROK","ROK",9203
"235","ON","ON",134932
"236","KDP","KDP",28877
"237","FRC","FRC",14275
"238","AVB","AVB",29875
"239","ALB","ALB",29751
"240","ROST","ROST",9248
"241","DFS","DFS",177376
"242","AWK","AWK",179437
"243","TROW","TROW",12138
"244","WBA","WBA",11264
"245","GLW","GLW",3532
"246","ODFL","ODFL",24617
"247","CPRT","CPRT",29901
"248","EBAY","EBAY",114524
"249","CBRE","CBRE",260774
"250","WY","WY",11456
"251","KHC","KHC",5568
"252","OKE","OKE",8151
"253","EIX","EIX",9846
"254","TSN","TSN",10793
"255","HAL","HAL",5439
"256","EQR","EQR",28733
"257","STT","STT",10035
"258","DTE","DTE",3897
"259","EFX","EFX",4423
"260","WST","WST",11376
"261","EXR","EXR",160479
"262","CDW","CDW",28320
"263","DHI","DHI",25340
"264","ANSS","ANSS",63080
"265","IT","IT",12441
"266","ARE","ARE",64821
"267","CTRA","CTRA",20548
"268","AEE","AEE",10860
"269","ZBH","ZBH",144559
"270","GWW","GWW",5256
"271","LH","LH",14960
"272","ETR","ETR",7366
"273","BALL","BALL",1988
"274","SIVB","SIVB",17120
"275","DRE","DRE",13510
"276","FITB","FITB",4640
"277","WTW","WTW",144009
"278","URI","URI",66065
"279","FE","FE",8099
"280","STE","STE",25313
"281","LUV","LUV",9882
"282","MKC","MKC",7146
"283","MPWR","MPWR",160888
"284","MLM","MLM",29733
"285","PPL","PPL",8455
"286","VMC","VMC",11228
"287","MTCH","MTCH",26061
"288","GPC","GPC",5125
"289","ABC","ABC",31673
"290","TSCO","TSCO",29736
"291","LEN","LEN",6669
"292","CHD","CHD",3026
"293","HIG","HIG",61739
"294","WAT","WAT",61574
"295","VTR","VTR",110179
"296","NDAQ","NDAQ",149337
"297","EPAM","EPAM",187697
"298","ALGN","ALGN",141384
"299","ULTA","ULTA",178704
"300","MAA","MAA",29649
"301","CF","CF",163946
"302","NTRS","NTRS",7982
"303","DAL","DAL",3851
"304","TTWO","TTWO",64630
"305","CMS","CMS",3439
"306","CNP","CNP",5742
"307","RF","RF",4674
"308","PWR","PWR",66446
"309","IR","IR",30098
"310","PKI","PKI",4145
"311","MOS","MOS",162129
"312","AMCR","AMCR",100243
"313","MOH","MOH",152149
"314","RJF","RJF",8898
"315","HBAN","HBAN",5786
"316","BR","BR",176928
"317","DOV","DOV",4058
"318","VRSN","VRSN",66368
"319","K","K",6375
"320","TDY","TDY",126721
"321","HOLX","HOLX",20904
"322","ESS","ESS",30293
"323","SWKS","SWKS",1327
"324","CLX","CLX",3121
"325","EXPD","EXPD",4494
"326","FLT","FLT",184700
"327","ZBRA","ZBRA",24405
"328","WAB","WAB",60979
"329","TRMB","TRMB",22815
"330","XYL","XYL",189491
"331","MRO","MRO",7017
"332","GNRC","GNRC",183736
"333","ATO","ATO",4383
"334","CAH","CAH",2751
"335","KEY","KEY",9783
"336","J","J",6216
"337","TYL","TYL",10789
"338","CAG","CAG",3362
"339","DGX","DGX",64166
"340","TER","TER",10453
"341","KMX","KMX",64410
"342","DRI","DRI",31846
"343","NTAP","NTAP",61591
"344","COO","COO",3504
"345","FDS","FDS",63172
"346","STX","STX",150937
"347","AVY","AVY",1913
"348","IP","IP",6104
"349","IEX","IEX",15267
"350","EXPE","EXPE",126296
"351","PFG","PFG",145701
"352","EVRG","EVRG",6338
"353","AKAM","AKAM",125595
"354","WDC","WDC",11399
"355","LNT","LNT",11554
"356","BBY","BBY",2184
"357","JKHY","JKHY",11811
"358","TECH","TECH",15414
"359","JBHT","JBHT",5783
"360","LKQ","LKQ",155394
"361","PARA","PARA",13714
"362","AES","AES",24216
"363","PEAK","PEAK",13125
"364","BRO","BRO",15417
"365","CPT","CPT",28629
"366","GRMN","GRMN",141459
"367","SJM","SJM",9777
"368","OMC","OMC",4066
"369","DPZ","DPZ",160211
"370","POOL","POOL",61420
"371","NLOK","NLOK",15855
"372","CHRW","CHRW",65609
"373","VFC","VFC",11060
"374","TXT","TXT",10519
"375","SWK","SWK",10016
"376","CINF","CINF",14824
"377","LDOS","LDOS",165123
"378","IRM","IRM",62374
"379","HRL","HRL",5709
"380","UDR","UDR",10894
"381","FMC","FMC",4510
"382","INCY","INCY",29127
"383","BF.B","BF.B",2435
"384","ABMD","ABMD",13619
"385","KIM","KIM",24731
"386","NVR","NVR",12459
"387","LVS","LVS",161844
"388","PKG","PKG",128978
"389","LYV","LYV",165746
"390","WRB","WRB",14822
"391","MAS","MAS",7085
"392","PTC","PTC",18699
"393","CTXS","CTXS",61676
"394","CBOE","CBOE",184500
"395","BXP","BXP",64925
"396","NDSN","NDSN",7921
"397","NI","NI",7974
"398","HST","HST",7063
"399","CRL","CRL",137131
"400","APA","APA",1678
"401","AAP","AAP",145977
"402","CE","CE",162254
"403","EMN","EMN",29392
"404","SNA","SNA",9778
"405","UAL","UAL",10795
"406","BIO","BIO",2220
"407","MGM","MGM",14418
"408","VTRS","VTRS",7637
"409","TFX","TFX",10407
"410","SBNY","SBNY",160776
"411","IPG","IPG",6136
"412","QRVO","QRVO",64853
"413","WRK","WRK",29830
"414","L","L",6781
"415","HSIC","HSIC",61494
"416","MKTX","MKTX",158742
"417","CMA","CMA",3231
"418","TAP","TAP",3505
"419","HAS","HAS",5518
"420","CPB","CPB",2663
"421","PHM","PHM",8823
"422","RE","RE",61388
"423","FFIV","FFIV",121077
"424","LUMN","LUMN",2884
"425","AIZ","AIZ",157057
"426","REG","REG",29099
"427","WHR","WHR",11465
"428","BWA","BWA",28742
"429","NRG","NRG",135990
"430","CCL","CCL",13498
"431","GL","GL",10614
"432","AAL","AAL",1045
"433","JNPR","JNPR",121718
"434","BBWI","BBWI",6733
"435","TPR","TPR",140541
"436","RHI","RHI",2312
"437","NLSN","NLSN",100873
"438","ROL","ROL",9225
"439","LNC","LNC",6742
"440","SEE","SEE",9555
"441","PNW","PNW",1075
"442","RCL","RCL",28191
"443","ZION","ZION",11687
"444","AOS","AOS",9771
"445","PNR","PNR",8463
"446","XRAY","XRAY",13700
"447","DXC","DXC",3336
"448","NWL","NWL",7875
"449","BEN","BEN",4885
"450","UHS","UHS",11032
"451","FRT","FRT",4605
"452","WYNN","WYNN",149318
"453","MHK","MHK",25119
"454","IVZ","IVZ",29804
"455","PENN","PENN",30259
"456","ALK","ALK",1230
"457","DVA","DVA",61483
"458","NCLH","NCLH",104432
"459","VNO","VNO",11220
"460","RL","RL",64891
"461","PVH","PVH",8551
"462","DISH","DISH",60900
