"","ticker","tic","gvkey"
"83","BKNG","BKNG",119314
"84","CB","CB",28034
"85","CCI","CCI",113490
"86","TGT","TGT",3813
"87","GILD","GILD",24856
"88","TJX","TJX",11672
"89","SYK","SYK",10115
"90","CME","CME",149070
"91","NOC","NOC",7985
"92","VRTX","VRTX",24344
"93","LRCX","LRCX",6565
"94","CSX","CSX",2574
"95","MU","MU",7343
"96","BDX","BDX",2111
"97","PNC","PNC",8245
"98","CL","CL",3170
"99","D","D",4029
"100","PGR","PGR",13341
"101","TFC","TFC",11856
"102","EW","EW",133366
"103","USB","USB",4723
"104","EQIX","EQIX",138743
"105","WM","WM",14477
"106","EOG","EOG",16478
"107","EL","EL",61567
"108","REGN","REGN",23812
"109","FISV","FISV",12635
"110","HUM","HUM",27914
"111","AON","AON",3221
"112","F","F",4839
"113","NSC","NSC",7923
"114","BSX","BSX",25279
"115","SHW","SHW",9667
"116","ITW","ITW",5878
"117","ETN","ETN",4199
"118","OXY","OXY",8068
"119","KLAC","KLAC",6304
"120","DG","DG",4016
"121","SNPS","SNPS",24975
"122","FDX","FDX",4598
"123","CNC","CNC",145552
"124","APD","APD",1209
"125","EMR","EMR",4321
"126","GM","GM",5073
"127","GD","GD",5046
"128","SLB","SLB",9465
"129","SRE","SRE",8272
"130","PXD","PXD",14359
"131","CHTR","CHTR",126136
"132","AEP","AEP",1440
"133","CDNS","CDNS",13421
"134","MCO","MCO",139665
"135","PSA","PSA",10096
"136","MCK","MCK",7171
"137","HCA","HCA",22260
"138","ADSK","ADSK",1878
"139","LHX","LHX",5492
"140","ADM","ADM",1722
"141","ORLY","ORLY",28180
"142","VLO","VLO",15247
"143","GIS","GIS",5071
"144","APH","APH",14282
"145","ROP","ROP",24925
"146","EXC","EXC",8539
"147","KMB","KMB",6435
"148","O","O",30822
"149","MAR","MAR",28930
"150","SYY","SYY",10247
"151","MET","MET",133768
"152","FCX","FCX",14590
"153","AZO","AZO",23809
"154","COF","COF",30990
"155","ECL","ECL",4213
"156","PAYX","PAYX",8402
"157","AIG","AIG",1487
"158","STZ","STZ",2710
"159","XEL","XEL",7977
"160","MSI","MSI",7585
"161","WMB","WMB",11506
"162","A","A",126554
"163","MCHP","MCHP",27965
"164","WELL","WELL",5543
"165","TRV","TRV",62689
"166","JCI","JCI",6268
"167","DVN","DVN",14934
"168","CTAS","CTAS",3062
"169","DLTR","DLTR",31587
"170","PRU","PRU",143356
"171","SBAC","SBAC",121382
"172","PH","PH",8358
"173","MNST","MNST",24316
"174","EA","EA",16721
"175","GPN","GPN",141913
"176","AJG","AJG",4973
"177","HLT","HLT",5643
"178","NEM","NEM",7881
"179","CTSH","CTSH",111864
"180","YUM","YUM",65417
"181","NUE","NUE",8030
"182","AFL","AFL",1449
"183","RMD","RMD",31887
"184","KMI","KMI",6310
"185","ED","ED",3413
"186","HPQ","HPQ",5606
"187","SPG","SPG",29389
"188","ILMN","ILMN",138205
"189","TT","TT",5959
"190","IDXX","IDXX",24197
"191","HSY","HSY",5597
"192","PEG","PEG",8810
"193","WEC","WEC",11550
"194","ALL","ALL",28349
"195","BK","BK",2019
"196","IFF","IFF",6078
"197","CMI","CMI",3650
"198","PCAR","PCAR",8253
"199","MTB","MTB",4699
"200","ES","ES",7970
"201","MTD","MTD",65772
"202","KR","KR",6502
"203","BIIB","BIIB",24468
"204","HES","HES",1380
"205","DD","DD",4060
"206","PPG","PPG",8247
"207","BAX","BAX",2086
"208","FAST","FAST",14225
"209","APTV","APTV",118122
"210","RSG","RSG",112168
"211","AME","AME",1598
"212","ROK","ROK",9203
"213","ON","ON",134932
"214","KDP","KDP",28877
"215","FRC","FRC",14275
"216","AVB","AVB",29875
"217","ALB","ALB",29751
"218","ROST","ROST",9248
"219","TROW","TROW",12138
"220","WBA","WBA",11264
"221","GLW","GLW",3532
"222","ODFL","ODFL",24617
"223","CPRT","CPRT",29901
"224","EBAY","EBAY",114524
"225","WY","WY",11456
"226","KHC","KHC",5568
"227","OKE","OKE",8151
"228","EIX","EIX",9846
"229","TSN","TSN",10793
"230","HAL","HAL",5439
"231","EQR","EQR",28733
"232","STT","STT",10035
"233","DTE","DTE",3897
"234","EFX","EFX",4423
"235","WST","WST",11376
"236","EXR","EXR",160479
"237","CDW","CDW",28320
"238","DHI","DHI",25340
"239","ANSS","ANSS",63080
"240","IT","IT",12441
"241","ARE","ARE",64821
"242","CTRA","CTRA",20548
"243","AEE","AEE",10860
"244","ZBH","ZBH",144559
"245","GWW","GWW",5256
"246","LH","LH",14960
"247","ETR","ETR",7366
"248","BALL","BALL",1988
"249","SIVB","SIVB",17120
"250","DRE","DRE",13510
"251","FITB","FITB",4640
"252","WTW","WTW",144009
"253","URI","URI",66065
"254","FE","FE",8099
"255","STE","STE",25313
"256","LUV","LUV",9882
"257","MKC","MKC",7146
"258","MPWR","MPWR",160888
"259","MLM","MLM",29733
"260","PPL","PPL",8455
"261","VMC","VMC",11228
"262","MTCH","MTCH",26061
"263","GPC","GPC",5125
"264","ABC","ABC",31673
"265","TSCO","TSCO",29736
"266","LEN","LEN",6669
"267","CHD","CHD",3026
"268","HIG","HIG",61739
"269","WAT","WAT",61574
"270","VTR","VTR",110179
"271","NDAQ","NDAQ",149337
"272","ALGN","ALGN",141384
"273","MAA","MAA",29649
"274","NTRS","NTRS",7982
"275","DAL","DAL",3851
"276","TTWO","TTWO",64630
"277","CMS","CMS",3439
"278","CNP","CNP",5742
"279","RF","RF",4674
"280","PWR","PWR",66446
"281","IR","IR",30098
"282","PKI","PKI",4145
"283","MOS","MOS",162129
"284","AMCR","AMCR",100243
"285","MOH","MOH",152149
"286","RJF","RJF",8898
"287","HBAN","HBAN",5786
"288","DOV","DOV",4058
"289","VRSN","VRSN",66368
"290","K","K",6375
"291","TDY","TDY",126721
"292","HOLX","HOLX",20904
"293","ESS","ESS",30293
"294","SWKS","SWKS",1327
"295","CLX","CLX",3121
"296","EXPD","EXPD",4494
"297","ZBRA","ZBRA",24405
"298","WAB","WAB",60979
"299","TRMB","TRMB",22815
"300","MRO","MRO",7017
"301","ATO","ATO",4383
"302","CAH","CAH",2751
"303","KEY","KEY",9783
"304","J","J",6216
"305","TYL","TYL",10789
"306","CAG","CAG",3362
"307","DGX","DGX",64166
"308","TER","TER",10453
"309","KMX","KMX",64410
"310","DRI","DRI",31846
"311","NTAP","NTAP",61591
"312","COO","COO",3504
"313","FDS","FDS",63172
"314","STX","STX",150937
"315","AVY","AVY",1913
"316","IP","IP",6104
"317","IEX","IEX",15267
"318","EXPE","EXPE",126296
"319","PFG","PFG",145701
"320","EVRG","EVRG",6338
"321","AKAM","AKAM",125595
"322","WDC","WDC",11399
"323","LNT","LNT",11554
"324","BBY","BBY",2184
"325","JKHY","JKHY",11811
"326","TECH","TECH",15414
"327","JBHT","JBHT",5783
"328","LKQ","LKQ",155394
"329","PARA","PARA",13714
"330","AES","AES",24216
"331","PEAK","PEAK",13125
"332","BRO","BRO",15417
"333","CPT","CPT",28629
"334","GRMN","GRMN",141459
"335","SJM","SJM",9777
"336","OMC","OMC",4066
"337","DPZ","DPZ",160211
"338","POOL","POOL",61420
"339","NLOK","NLOK",15855
"340","CHRW","CHRW",65609
"341","VFC","VFC",11060
"342","TXT","TXT",10519
"343","SWK","SWK",10016
"344","CINF","CINF",14824
"345","IRM","IRM",62374
"346","HRL","HRL",5709
"347","UDR","UDR",10894
"348","FMC","FMC",4510
"349","INCY","INCY",29127
"350","BF.B","BF.B",2435
"351","ABMD","ABMD",13619
"352","KIM","KIM",24731
"353","NVR","NVR",12459
"354","LVS","LVS",161844
"355","PKG","PKG",128978
"356","WRB","WRB",14822
"357","MAS","MAS",7085
"358","PTC","PTC",18699
"359","CTXS","CTXS",61676
"360","BXP","BXP",64925
"361","NDSN","NDSN",7921
"362","NI","NI",7974
"363","HST","HST",7063
"364","CRL","CRL",137131
"365","APA","APA",1678
"366","AAP","AAP",145977
"367","EMN","EMN",29392
"368","SNA","SNA",9778
"369","UAL","UAL",10795
"370","BIO","BIO",2220
"371","MGM","MGM",14418
"372","VTRS","VTRS",7637
"373","TFX","TFX",10407
"374","IPG","IPG",6136
"375","QRVO","QRVO",64853
"376","WRK","WRK",29830
"377","L","L",6781
"378","HSIC","HSIC",61494
"379","CMA","CMA",3231
"380","TAP","TAP",3505
"381","HAS","HAS",5518
"382","CPB","CPB",2663
"383","PHM","PHM",8823
"384","RE","RE",61388
"385","FFIV","FFIV",121077
"386","LUMN","LUMN",2884
"387","AIZ","AIZ",157057
"388","REG","REG",29099
"389","WHR","WHR",11465
"390","BWA","BWA",28742
"391","NRG","NRG",135990
"392","CCL","CCL",13498
"393","GL","GL",10614
"394","AAL","AAL",1045
"395","JNPR","JNPR",121718
"396","BBWI","BBWI",6733
"397","TPR","TPR",140541
"398","RHI","RHI",2312
"399","ROL","ROL",9225
"400","LNC","LNC",6742
"401","SEE","SEE",9555
"402","PNW","PNW",1075
"403","RCL","RCL",28191
"404","ZION","ZION",11687
"405","AOS","AOS",9771
"406","PNR","PNR",8463
"407","XRAY","XRAY",13700
"408","DXC","DXC",3336
"409","NWL","NWL",7875
"410","BEN","BEN",4885
"411","UHS","UHS",11032
"412","FRT","FRT",4605
"413","MHK","MHK",25119
"414","IVZ","IVZ",29804
"415","PENN","PENN",30259
"416","ALK","ALK",1230
"417","DVA","DVA",61483
"418","VNO","VNO",11220
"419","RL","RL",64891
"420","PVH","PVH",8551
"421","DISH","DISH",60900
