"","ticker","tic","gvkey"
"82","DUK","DUK",4093
"83","GE","GE",5047
"84","MMC","MMC",7065
"85","MMM","MMM",7435
"86","SO","SO",9850
"87","MO","MO",8543
"88","BKNG","BKNG",119314
"89","CB","CB",28034
"90","CCI","CCI",113490
"91","TGT","TGT",3813
"92","GILD","GILD",24856
"93","TJX","TJX",11672
"94","SYK","SYK",10115
"95","CME","CME",149070
"96","NOC","NOC",7985
"97","VRTX","VRTX",24344
"98","LRCX","LRCX",6565
"99","CSX","CSX",2574
"100","MU","MU",7343
"101","BDX","BDX",2111
"102","PNC","PNC",8245
"103","CL","CL",3170
"104","D","D",4029
"105","PGR","PGR",13341
"106","TFC","TFC",11856
"107","EW","EW",133366
"108","USB","USB",4723
"109","EQIX","EQIX",138743
"110","WM","WM",14477
"111","EOG","EOG",16478
"112","FIS","FIS",165993
"113","EL","EL",61567
"114","REGN","REGN",23812
"115","FISV","FISV",12635
"116","ATVI","ATVI",180405
"117","HUM","HUM",27914
"118","AON","AON",3221
"119","F","F",4839
"120","NSC","NSC",7923
"121","BSX","BSX",25279
"122","SHW","SHW",9667
"123","ITW","ITW",5878
"124","ETN","ETN",4199
"125","OXY","OXY",8068
"126","KLAC","KLAC",6304
"127","DG","DG",4016
"128","SNPS","SNPS",24975
"129","ICE","ICE",163610
"130","FDX","FDX",4598
"131","CNC","CNC",145552
"132","APD","APD",1209
"133","EMR","EMR",4321
"134","GM","GM",5073
"135","GD","GD",5046
"136","SLB","SLB",9465
"137","SRE","SRE",8272
"138","PXD","PXD",14359
"139","CHTR","CHTR",126136
"140","AEP","AEP",1440
"141","CDNS","CDNS",13421
"142","MCO","MCO",139665
"143","PSA","PSA",10096
"144","MCK","MCK",7171
"145","HCA","HCA",22260
"146","NXPI","NXPI",184725
"147","ADSK","ADSK",1878
"148","LHX","LHX",5492
"149","ADM","ADM",1722
"150","ORLY","ORLY",28180
"151","VLO","VLO",15247
"152","GIS","GIS",5071
"153","APH","APH",14282
"154","ROP","ROP",24925
"155","EXC","EXC",8539
"156","KMB","KMB",6435
"157","O","O",30822
"158","MAR","MAR",28930
"159","SYY","SYY",10247
"160","CMG","CMG",165914
"161","MET","MET",133768
"162","FCX","FCX",14590
"163","AZO","AZO",23809
"164","COF","COF",30990
"165","ECL","ECL",4213
"166","FTNT","FTNT",183377
"167","PAYX","PAYX",8402
"168","AIG","AIG",1487
"169","STZ","STZ",2710
"170","XEL","XEL",7977
"171","MSI","MSI",7585
"172","WMB","WMB",11506
"173","A","A",126554
"174","MCHP","MCHP",27965
"175","WELL","WELL",5543
"176","TRV","TRV",62689
"177","JCI","JCI",6268
"178","DVN","DVN",14934
"179","CTAS","CTAS",3062
"180","DLTR","DLTR",31587
"181","PRU","PRU",143356
"182","SBAC","SBAC",121382
"183","PH","PH",8358
"184","DLR","DLR",160991
"185","MNST","MNST",24316
"186","EA","EA",16721
"187","GPN","GPN",141913
"188","AJG","AJG",4973
"189","HLT","HLT",5643
"190","NEM","NEM",7881
"191","CTSH","CTSH",111864
"192","WBD","WBD",164296
"193","YUM","YUM",65417
"194","NUE","NUE",8030
"195","AFL","AFL",1449
"196","RMD","RMD",31887
"197","DXCM","DXCM",162887
"198","KMI","KMI",6310
"199","ED","ED",3413
"200","HPQ","HPQ",5606
"201","SPG","SPG",29389
"202","ILMN","ILMN",138205
"203","TT","TT",5959
"204","IDXX","IDXX",24197
"205","HSY","HSY",5597
"206","TDG","TDG",148349
"207","PEG","PEG",8810
"208","WEC","WEC",11550
"209","ALL","ALL",28349
"210","BK","BK",2019
"211","IFF","IFF",6078
"212","CMI","CMI",3650
"213","PCAR","PCAR",8253
"214","MTB","MTB",4699
"215","ES","ES",7970
"216","MTD","MTD",65772
"217","KR","KR",6502
"218","BIIB","BIIB",24468
"219","HES","HES",1380
"220","DD","DD",4060
"221","PPG","PPG",8247
"222","BAX","BAX",2086
"223","AMP","AMP",164708
"224","FAST","FAST",14225
"225","APTV","APTV",118122
"226","RSG","RSG",112168
"227","AME","AME",1598
"228","ROK","ROK",9203
"229","ON","ON",134932
"230","KDP","KDP",28877
"231","FRC","FRC",14275
"232","AVB","AVB",29875
"233","ALB","ALB",29751
"234","ROST","ROST",9248
"235","DFS","DFS",177376
"236","AWK","AWK",179437
"237","TROW","TROW",12138
"238","WBA","WBA",11264
"239","GLW","GLW",3532
"240","ODFL","ODFL",24617
"241","CPRT","CPRT",29901
"242","EBAY","EBAY",114524
"243","CBRE","CBRE",260774
"244","WY","WY",11456
"245","KHC","KHC",5568
"246","OKE","OKE",8151
"247","EIX","EIX",9846
"248","TSN","TSN",10793
"249","HAL","HAL",5439
"250","EQR","EQR",28733
"251","STT","STT",10035
"252","DTE","DTE",3897
"253","EFX","EFX",4423
"254","WST","WST",11376
"255","EXR","EXR",160479
"256","CDW","CDW",28320
"257","DHI","DHI",25340
"258","ANSS","ANSS",63080
"259","IT","IT",12441
"260","ARE","ARE",64821
"261","CTRA","CTRA",20548
"262","AEE","AEE",10860
"263","ZBH","ZBH",144559
"264","GWW","GWW",5256
"265","LH","LH",14960
"266","ETR","ETR",7366
"267","BALL","BALL",1988
"268","SIVB","SIVB",17120
"269","DRE","DRE",13510
"270","FITB","FITB",4640
"271","WTW","WTW",144009
"272","URI","URI",66065
"273","FE","FE",8099
"274","STE","STE",25313
"275","LUV","LUV",9882
"276","MKC","MKC",7146
"277","MPWR","MPWR",160888
"278","MLM","MLM",29733
"279","PPL","PPL",8455
"280","VMC","VMC",11228
"281","MTCH","MTCH",26061
"282","GPC","GPC",5125
"283","ABC","ABC",31673
"284","TSCO","TSCO",29736
"285","LEN","LEN",6669
"286","CHD","CHD",3026
"287","HIG","HIG",61739
"288","WAT","WAT",61574
"289","VTR","VTR",110179
"290","NDAQ","NDAQ",149337
"291","ALGN","ALGN",141384
"292","ULTA","ULTA",178704
"293","MAA","MAA",29649
"294","CF","CF",163946
"295","NTRS","NTRS",7982
"296","DAL","DAL",3851
"297","TTWO","TTWO",64630
"298","CMS","CMS",3439
"299","CNP","CNP",5742
"300","RF","RF",4674
"301","PWR","PWR",66446
"302","IR","IR",30098
"303","PKI","PKI",4145
"304","MOS","MOS",162129
"305","AMCR","AMCR",100243
"306","MOH","MOH",152149
"307","RJF","RJF",8898
"308","HBAN","HBAN",5786
"309","BR","BR",176928
"310","DOV","DOV",4058
"311","VRSN","VRSN",66368
"312","K","K",6375
"313","TDY","TDY",126721
"314","HOLX","HOLX",20904
"315","ESS","ESS",30293
"316","SWKS","SWKS",1327
"317","CLX","CLX",3121
"318","EXPD","EXPD",4494
"319","FLT","FLT",184700
"320","ZBRA","ZBRA",24405
"321","WAB","WAB",60979
"322","TRMB","TRMB",22815
"323","MRO","MRO",7017
"324","GNRC","GNRC",183736
"325","ATO","ATO",4383
"326","CAH","CAH",2751
"327","KEY","KEY",9783
"328","J","J",6216
"329","TYL","TYL",10789
"330","CAG","CAG",3362
"331","DGX","DGX",64166
"332","TER","TER",10453
"333","KMX","KMX",64410
"334","DRI","DRI",31846
"335","NTAP","NTAP",61591
"336","COO","COO",3504
"337","FDS","FDS",63172
"338","STX","STX",150937
"339","AVY","AVY",1913
"340","IP","IP",6104
"341","IEX","IEX",15267
"342","EXPE","EXPE",126296
"343","PFG","PFG",145701
"344","EVRG","EVRG",6338
"345","AKAM","AKAM",125595
"346","WDC","WDC",11399
"347","LNT","LNT",11554
"348","BBY","BBY",2184
"349","JKHY","JKHY",11811
"350","TECH","TECH",15414
"351","JBHT","JBHT",5783
"352","LKQ","LKQ",155394
"353","PARA","PARA",13714
"354","AES","AES",24216
"355","PEAK","PEAK",13125
"356","BRO","BRO",15417
"357","CPT","CPT",28629
"358","GRMN","GRMN",141459
"359","SJM","SJM",9777
"360","OMC","OMC",4066
"361","DPZ","DPZ",160211
"362","POOL","POOL",61420
"363","NLOK","NLOK",15855
"364","CHRW","CHRW",65609
"365","VFC","VFC",11060
"366","TXT","TXT",10519
"367","SWK","SWK",10016
"368","CINF","CINF",14824
"369","LDOS","LDOS",165123
"370","IRM","IRM",62374
"371","HRL","HRL",5709
"372","UDR","UDR",10894
"373","FMC","FMC",4510
"374","INCY","INCY",29127
"375","BF.B","BF.B",2435
"376","ABMD","ABMD",13619
"377","KIM","KIM",24731
"378","NVR","NVR",12459
"379","LVS","LVS",161844
"380","PKG","PKG",128978
"381","LYV","LYV",165746
"382","WRB","WRB",14822
"383","MAS","MAS",7085
"384","PTC","PTC",18699
"385","CTXS","CTXS",61676
"386","CBOE","CBOE",184500
"387","BXP","BXP",64925
"388","NDSN","NDSN",7921
"389","NI","NI",7974
"390","HST","HST",7063
"391","CRL","CRL",137131
"392","APA","APA",1678
"393","AAP","AAP",145977
"394","CE","CE",162254
"395","EMN","EMN",29392
"396","SNA","SNA",9778
"397","UAL","UAL",10795
"398","BIO","BIO",2220
"399","MGM","MGM",14418
"400","VTRS","VTRS",7637
"401","TFX","TFX",10407
"402","SBNY","SBNY",160776
"403","IPG","IPG",6136
"404","QRVO","QRVO",64853
"405","WRK","WRK",29830
"406","L","L",6781
"407","HSIC","HSIC",61494
"408","MKTX","MKTX",158742
"409","CMA","CMA",3231
"410","TAP","TAP",3505
"411","HAS","HAS",5518
"412","CPB","CPB",2663
"413","PHM","PHM",8823
"414","RE","RE",61388
"415","FFIV","FFIV",121077
"416","LUMN","LUMN",2884
"417","AIZ","AIZ",157057
"418","REG","REG",29099
"419","WHR","WHR",11465
"420","BWA","BWA",28742
"421","NRG","NRG",135990
"422","CCL","CCL",13498
"423","GL","GL",10614
"424","AAL","AAL",1045
"425","JNPR","JNPR",121718
"426","BBWI","BBWI",6733
"427","TPR","TPR",140541
"428","RHI","RHI",2312
"429","NLSN","NLSN",100873
"430","ROL","ROL",9225
"431","LNC","LNC",6742
"432","SEE","SEE",9555
"433","PNW","PNW",1075
"434","RCL","RCL",28191
"435","ZION","ZION",11687
"436","AOS","AOS",9771
"437","PNR","PNR",8463
"438","XRAY","XRAY",13700
"439","DXC","DXC",3336
"440","NWL","NWL",7875
"441","BEN","BEN",4885
"442","UHS","UHS",11032
"443","FRT","FRT",4605
"444","WYNN","WYNN",149318
"445","MHK","MHK",25119
"446","IVZ","IVZ",29804
"447","PENN","PENN",30259
"448","ALK","ALK",1230
"449","DVA","DVA",61483
"450","VNO","VNO",11220
"451","RL","RL",64891
"452","PVH","PVH",8551
"453","DISH","DISH",60900
