"","ticker","tic","gvkey"
"84","FISV","FISV",12635
"85","AON","AON",3221
"86","F","F",4839
"87","NSC","NSC",7923
"88","SHW","SHW",9667
"89","ITW","ITW",5878
"90","ETN","ETN",4199
"91","OXY","OXY",8068
"92","KLAC","KLAC",6304
"93","DG","DG",4016
"94","FDX","FDX",4598
"95","APD","APD",1209
"96","EMR","EMR",4321
"97","GM","GM",5073
"98","GD","GD",5046
"99","SLB","SLB",9465
"100","SRE","SRE",8272
"101","PXD","PXD",14359
"102","AEP","AEP",1440
"103","CDNS","CDNS",13421
"104","PSA","PSA",10096
"105","MCK","MCK",7171
"106","HCA","HCA",22260
"107","ADSK","ADSK",1878
"108","LHX","LHX",5492
"109","ADM","ADM",1722
"110","VLO","VLO",15247
"111","GIS","GIS",5071
"112","APH","APH",14282
"113","EXC","EXC",8539
"114","KMB","KMB",6435
"115","SYY","SYY",10247
"116","FCX","FCX",14590
"117","AZO","AZO",23809
"118","ECL","ECL",4213
"119","PAYX","PAYX",8402
"120","AIG","AIG",1487
"121","STZ","STZ",2710
"122","XEL","XEL",7977
"123","MSI","MSI",7585
"124","WMB","WMB",11506
"125","WELL","WELL",5543
"126","JCI","JCI",6268
"127","DVN","DVN",14934
"128","CTAS","CTAS",3062
"129","PH","PH",8358
"130","MNST","MNST",24316
"131","EA","EA",16721
"132","AJG","AJG",4973
"133","HLT","HLT",5643
"134","NEM","NEM",7881
"135","NUE","NUE",8030
"136","AFL","AFL",1449
"137","KMI","KMI",6310
"138","ED","ED",3413
"139","HPQ","HPQ",5606
"140","TT","TT",5959
"141","IDXX","IDXX",24197
"142","HSY","HSY",5597
"143","PEG","PEG",8810
"144","WEC","WEC",11550
"145","BK","BK",2019
"146","IFF","IFF",6078
"147","CMI","CMI",3650
"148","PCAR","PCAR",8253
"149","MTB","MTB",4699
"150","ES","ES",7970
"151","KR","KR",6502
"152","BIIB","BIIB",24468
"153","HES","HES",1380
"154","DD","DD",4060
"155","PPG","PPG",8247
"156","BAX","BAX",2086
"157","FAST","FAST",14225
"158","AME","AME",1598
"159","ROK","ROK",9203
"160","FRC","FRC",14275
"161","ROST","ROST",9248
"162","TROW","TROW",12138
"163","WBA","WBA",11264
"164","GLW","GLW",3532
"165","ODFL","ODFL",24617
"166","WY","WY",11456
"167","KHC","KHC",5568
"168","OKE","OKE",8151
"169","EIX","EIX",9846
"170","TSN","TSN",10793
"171","HAL","HAL",5439
"172","STT","STT",10035
"173","DTE","DTE",3897
"174","EFX","EFX",4423
"175","WST","WST",11376
"176","IT","IT",12441
"177","CTRA","CTRA",20548
"178","AEE","AEE",10860
"179","GWW","GWW",5256
"180","LH","LH",14960
"181","ETR","ETR",7366
"182","BALL","BALL",1988
"183","SIVB","SIVB",17120
"184","DRE","DRE",13510
"185","FITB","FITB",4640
"186","FE","FE",8099
"187","LUV","LUV",9882
"188","MKC","MKC",7146
"189","PPL","PPL",8455
"190","VMC","VMC",11228
"191","GPC","GPC",5125
"192","LEN","LEN",6669
"193","CHD","CHD",3026
"194","NTRS","NTRS",7982
"195","DAL","DAL",3851
"196","CMS","CMS",3439
"197","CNP","CNP",5742
"198","RF","RF",4674
"199","PKI","PKI",4145
"200","AMCR","AMCR",100243
"201","RJF","RJF",8898
"202","HBAN","HBAN",5786
"203","DOV","DOV",4058
"204","K","K",6375
"205","HOLX","HOLX",20904
"206","SWKS","SWKS",1327
"207","CLX","CLX",3121
"208","EXPD","EXPD",4494
"209","ZBRA","ZBRA",24405
"210","TRMB","TRMB",22815
"211","MRO","MRO",7017
"212","ATO","ATO",4383
"213","CAH","CAH",2751
"214","KEY","KEY",9783
"215","J","J",6216
"216","TYL","TYL",10789
"217","CAG","CAG",3362
"218","TER","TER",10453
"219","COO","COO",3504
"220","AVY","AVY",1913
"221","IP","IP",6104
"222","IEX","IEX",15267
"223","EVRG","EVRG",6338
"224","WDC","WDC",11399
"225","LNT","LNT",11554
"226","BBY","BBY",2184
"227","JKHY","JKHY",11811
"228","TECH","TECH",15414
"229","JBHT","JBHT",5783
"230","PARA","PARA",13714
"231","AES","AES",24216
"232","PEAK","PEAK",13125
"233","BRO","BRO",15417
"234","SJM","SJM",9777
"235","OMC","OMC",4066
"236","NLOK","NLOK",15855
"237","VFC","VFC",11060
"238","TXT","TXT",10519
"239","SWK","SWK",10016
"240","CINF","CINF",14824
"241","HRL","HRL",5709
"242","UDR","UDR",10894
"243","FMC","FMC",4510
"244","BF.B","BF.B",2435
"245","ABMD","ABMD",13619
"246","KIM","KIM",24731
"247","NVR","NVR",12459
"248","WRB","WRB",14822
"249","MAS","MAS",7085
"250","PTC","PTC",18699
"251","NDSN","NDSN",7921
"252","NI","NI",7974
"253","HST","HST",7063
"254","APA","APA",1678
"255","SNA","SNA",9778
"256","UAL","UAL",10795
"257","BIO","BIO",2220
"258","MGM","MGM",14418
"259","VTRS","VTRS",7637
"260","TFX","TFX",10407
"261","IPG","IPG",6136
"262","L","L",6781
"263","CMA","CMA",3231
"264","TAP","TAP",3505
"265","HAS","HAS",5518
"266","CPB","CPB",2663
"267","PHM","PHM",8823
"268","LUMN","LUMN",2884
"269","WHR","WHR",11465
"270","CCL","CCL",13498
"271","GL","GL",10614
"272","AAL","AAL",1045
"273","BBWI","BBWI",6733
"274","RHI","RHI",2312
"275","ROL","ROL",9225
"276","LNC","LNC",6742
"277","SEE","SEE",9555
"278","PNW","PNW",1075
"279","ZION","ZION",11687
"280","AOS","AOS",9771
"281","PNR","PNR",8463
"282","XRAY","XRAY",13700
"283","DXC","DXC",3336
"284","NWL","NWL",7875
"285","BEN","BEN",4885
"286","UHS","UHS",11032
"287","FRT","FRT",4605
"288","ALK","ALK",1230
"289","VNO","VNO",11220
"290","PVH","PVH",8551
