"","ticker","tic","gvkey"
"84","WM","WM",14477
"85","EOG","EOG",16478
"86","REGN","REGN",23812
"87","FISV","FISV",12635
"88","AON","AON",3221
"89","F","F",4839
"90","NSC","NSC",7923
"91","BSX","BSX",25279
"92","SHW","SHW",9667
"93","ITW","ITW",5878
"94","ETN","ETN",4199
"95","OXY","OXY",8068
"96","KLAC","KLAC",6304
"97","DG","DG",4016
"98","SNPS","SNPS",24975
"99","FDX","FDX",4598
"100","APD","APD",1209
"101","EMR","EMR",4321
"102","GM","GM",5073
"103","GD","GD",5046
"104","SLB","SLB",9465
"105","SRE","SRE",8272
"106","PXD","PXD",14359
"107","AEP","AEP",1440
"108","CDNS","CDNS",13421
"109","PSA","PSA",10096
"110","MCK","MCK",7171
"111","HCA","HCA",22260
"112","ADSK","ADSK",1878
"113","LHX","LHX",5492
"114","ADM","ADM",1722
"115","VLO","VLO",15247
"116","GIS","GIS",5071
"117","APH","APH",14282
"118","ROP","ROP",24925
"119","EXC","EXC",8539
"120","KMB","KMB",6435
"121","SYY","SYY",10247
"122","FCX","FCX",14590
"123","AZO","AZO",23809
"124","ECL","ECL",4213
"125","PAYX","PAYX",8402
"126","AIG","AIG",1487
"127","STZ","STZ",2710
"128","XEL","XEL",7977
"129","MSI","MSI",7585
"130","WMB","WMB",11506
"131","MCHP","MCHP",27965
"132","WELL","WELL",5543
"133","JCI","JCI",6268
"134","DVN","DVN",14934
"135","CTAS","CTAS",3062
"136","PH","PH",8358
"137","MNST","MNST",24316
"138","EA","EA",16721
"139","AJG","AJG",4973
"140","HLT","HLT",5643
"141","NEM","NEM",7881
"142","NUE","NUE",8030
"143","AFL","AFL",1449
"144","KMI","KMI",6310
"145","ED","ED",3413
"146","HPQ","HPQ",5606
"147","TT","TT",5959
"148","IDXX","IDXX",24197
"149","HSY","HSY",5597
"150","PEG","PEG",8810
"151","WEC","WEC",11550
"152","BK","BK",2019
"153","IFF","IFF",6078
"154","CMI","CMI",3650
"155","PCAR","PCAR",8253
"156","MTB","MTB",4699
"157","ES","ES",7970
"158","KR","KR",6502
"159","BIIB","BIIB",24468
"160","HES","HES",1380
"161","DD","DD",4060
"162","PPG","PPG",8247
"163","BAX","BAX",2086
"164","FAST","FAST",14225
"165","AME","AME",1598
"166","ROK","ROK",9203
"167","FRC","FRC",14275
"168","ROST","ROST",9248
"169","TROW","TROW",12138
"170","WBA","WBA",11264
"171","GLW","GLW",3532
"172","ODFL","ODFL",24617
"173","WY","WY",11456
"174","KHC","KHC",5568
"175","OKE","OKE",8151
"176","EIX","EIX",9846
"177","TSN","TSN",10793
"178","HAL","HAL",5439
"179","STT","STT",10035
"180","DTE","DTE",3897
"181","EFX","EFX",4423
"182","WST","WST",11376
"183","DHI","DHI",25340
"184","IT","IT",12441
"185","CTRA","CTRA",20548
"186","AEE","AEE",10860
"187","GWW","GWW",5256
"188","LH","LH",14960
"189","ETR","ETR",7366
"190","BALL","BALL",1988
"191","SIVB","SIVB",17120
"192","DRE","DRE",13510
"193","FITB","FITB",4640
"194","FE","FE",8099
"195","STE","STE",25313
"196","LUV","LUV",9882
"197","MKC","MKC",7146
"198","PPL","PPL",8455
"199","VMC","VMC",11228
"200","GPC","GPC",5125
"201","LEN","LEN",6669
"202","CHD","CHD",3026
"203","NTRS","NTRS",7982
"204","DAL","DAL",3851
"205","CMS","CMS",3439
"206","CNP","CNP",5742
"207","RF","RF",4674
"208","PKI","PKI",4145
"209","AMCR","AMCR",100243
"210","RJF","RJF",8898
"211","HBAN","HBAN",5786
"212","DOV","DOV",4058
"213","K","K",6375
"214","HOLX","HOLX",20904
"215","SWKS","SWKS",1327
"216","CLX","CLX",3121
"217","EXPD","EXPD",4494
"218","ZBRA","ZBRA",24405
"219","TRMB","TRMB",22815
"220","MRO","MRO",7017
"221","ATO","ATO",4383
"222","CAH","CAH",2751
"223","KEY","KEY",9783
"224","J","J",6216
"225","TYL","TYL",10789
"226","CAG","CAG",3362
"227","TER","TER",10453
"228","COO","COO",3504
"229","AVY","AVY",1913
"230","IP","IP",6104
"231","IEX","IEX",15267
"232","EVRG","EVRG",6338
"233","WDC","WDC",11399
"234","LNT","LNT",11554
"235","BBY","BBY",2184
"236","JKHY","JKHY",11811
"237","TECH","TECH",15414
"238","JBHT","JBHT",5783
"239","PARA","PARA",13714
"240","AES","AES",24216
"241","PEAK","PEAK",13125
"242","BRO","BRO",15417
"243","SJM","SJM",9777
"244","OMC","OMC",4066
"245","NLOK","NLOK",15855
"246","VFC","VFC",11060
"247","TXT","TXT",10519
"248","SWK","SWK",10016
"249","CINF","CINF",14824
"250","HRL","HRL",5709
"251","UDR","UDR",10894
"252","FMC","FMC",4510
"253","BF.B","BF.B",2435
"254","ABMD","ABMD",13619
"255","KIM","KIM",24731
"256","NVR","NVR",12459
"257","WRB","WRB",14822
"258","MAS","MAS",7085
"259","PTC","PTC",18699
"260","NDSN","NDSN",7921
"261","NI","NI",7974
"262","HST","HST",7063
"263","APA","APA",1678
"264","SNA","SNA",9778
"265","UAL","UAL",10795
"266","BIO","BIO",2220
"267","MGM","MGM",14418
"268","VTRS","VTRS",7637
"269","TFX","TFX",10407
"270","IPG","IPG",6136
"271","L","L",6781
"272","CMA","CMA",3231
"273","TAP","TAP",3505
"274","HAS","HAS",5518
"275","CPB","CPB",2663
"276","PHM","PHM",8823
"277","LUMN","LUMN",2884
"278","WHR","WHR",11465
"279","CCL","CCL",13498
"280","GL","GL",10614
"281","AAL","AAL",1045
"282","BBWI","BBWI",6733
"283","RHI","RHI",2312
"284","ROL","ROL",9225
"285","LNC","LNC",6742
"286","SEE","SEE",9555
"287","PNW","PNW",1075
"288","ZION","ZION",11687
"289","AOS","AOS",9771
"290","PNR","PNR",8463
"291","XRAY","XRAY",13700
"292","DXC","DXC",3336
"293","NWL","NWL",7875
"294","BEN","BEN",4885
"295","UHS","UHS",11032
"296","FRT","FRT",4605
"297","MHK","MHK",25119
"298","ALK","ALK",1230
"299","VNO","VNO",11220
"300","PVH","PVH",8551
