"","Time","pp","pp_nr2"
"284",283,0.00411585455627314,0.00402290712368624
"285",284,0.00462774018524215,0.0041204903898012
"286",285,0.00450798819240715,0.00411180082144752
"287",286,0.00393796947901137,0.00401719101451864
"288",287,0.0039709169816758,0.00394756804423832
"289",288,0.00404649740085006,0.00394399699564338
"290",289,0.00370232727644699,0.00396787304401313
"291",290,0.00407216430176049,0.00412039132698273
"292",291,0.0044833516835102,0.00427884154579446
"293",292,0.0044522161479108,0.00425496191902102
"294",293,0.00478905785296645,0.00425347090979734
"295",294,0.0045623283367604,0.00434078785361133
"296",295,0.00415138181831155,0.00431340545272924
"297",296,0.00452362195937894,0.00434847705390602
"298",297,0.00444615426074181,0.0043462683035743
"299",298,0.00426062964834273,0.00436205673113742
"300",299,0.00475135525422437,0.00445692552767823
"301",300,0.00445114643662237,0.0044584857900207
"302",301,0.00443429932264345,0.00445873910905219
"303",302,0.00447721724049188,0.00445502259363069
"304",303,0.00466866471937725,0.00439806648377801
"305",304,0.00393142891698517,0.00435872933744889
"306",305,0.005005356888952,0.00451482770412126
"307",306,0.00476943250396289,0.00462784964067782
"308",307,0.00464720751291939,0.00457874961472211
"309",308,0.0042370306327939,0.00449482604711482
