"","Time","pp","pp_nr2"
"1",0,0.00291771395131946,0.00291760575623186
"2",1,0.00294740968383849,0.00291047288177445
"3",2,0.00300554272585682,0.00290222185787102
"4",3,0.00266735651530325,0.00284282068845779
"5",4,0.00277485232800245,0.00281699348237991
"6",5,0.002655760721407,0.00283074724644876
"7",6,0.00245977379381657,0.00298551466447129
"8",7,0.00458165898453444,0.00328442039833545
"9",8,0.00280410084607346,0.00314193329101901
"10",9,0.00280544036650099,0.003002120423945
"11",10,0.00320440999764417,0.00306841274597936
"12",11,0.00334918688167818,0.00302762422617493
"13",12,0.00250592112674245,0.00281175833838733
"14",13,0.00254474426765228,0.00276161036676133
"15",14,0.00242724233040852,0.00286597446438204
"16",15,0.00338440330233425,0.0030143921098174
"17",16,0.00301628486652459,0.00301477119326654
"18",17,0.00336999905994162,0.00293561798479409
"19",18,0.00206928527248757,0.00284923296121003
"20",19,0.00379379482806793,0.00299336090624608
"21",20,0.00306661167996936,0.00301697558329981
"22",21,0.00282825173053425,0.0028773710393099
"23",22,0.00261611398309469,0.00285135922836531
"24",23,0.00310941334464587,0.00294539542356286
"25",24,0.00307712471112609,0.00294228968977583
"26",25,0.00253203314995127,0.00288922350941234
"27",26,0.00280253638629802,0.00298890251362465
"28",27,0.00373865910140531,0.0032067435725715
"29",28,0.00338836311129853,0.00314779661537236
"30",29,0.00254491433900382,0.00291046693962436
"31",30,0.00244582934828941,0.00289907963112218
"32",31,0.00355226786008903,0.00305394913367379
"33",32,0.00305611614021473,0.00295371265717589
"34",33,0.00231665705463716,0.00277434541440284
"35",34,0.00247047129960265,0.00280471020311559
"36",35,0.00336529013501214,0.00303020606016354
"37",36,0.00338117795763537,0.00311555686425358
"38",37,0.00309642876631447,0.00303006703196879
"39",38,0.00255701277637854,0.00297935856219346
"40",39,0.00267297757922539,0.00312030124135865
"41",40,0.00449879991356283,0.00335141877676672
"42",41,0.00285177581411387,0.00322272804962234
"43",42,0.00285670108860359,0.00317321410963877
"44",43,0.00292400107719004,0.00337620063675761
"45",44,0.00500062396167777,0.0037948460200744
"46",45,0.00419317355512508,0.00383831974179681
"47",46,0.0032802167115733,0.00353364007309218
"48",47,0.00306621696134763,0.00341169826645428
"49",48,0.00404632391615046,0.00352814972900298
"50",49,0.00359167853769447,0.00342387022173456
"51",50,0.00283315795240924,0.00318559347746658
"52",51,0.00271581914941115,0.00316042017940296
"53",52,0.00351964958827011,0.00319089425697437
"54",53,0.00287826542210366,0.00308285125085622
"55",54,0.00269233592553064,0.00309462969536942
"56",55,0.00337081688589283,0.00331661664917768
"57",56,0.00396289539639838,0.00346548171700873
"58",57,0.00334855611436069,0.0033005668792592
"59",58,0.0023104886058718,0.00319968550274893
"60",59,0.0032642845596586,0.00354110295675453
"61",60,0.00849619873666338,0.00407117208600395
"62",61,0.00407263190884675,0.00408737495548981
"63",62,0.00289418917964213,0.00359816372981845
"64",63,0.00363110002529408,0.00353792586505787
"65",64,0.00428209721576422,0.00357573439294099
"66",65,0.0032262701009001,0.00333987528658045
"67",66,0.00286092478199862,0.00316477781268705
"68",67,0.00258744140488229,0.00317971781030016
"69",68,0.00374611467123032,0.00348212820117358
"70",69,0.00382698636635074,0.00360230535605264
"71",70,0.00339047461082893,0.00353489236371125
"72",71,0.00350875162985176,0.00361080204408077
"73",72,0.00469870815868489,0.00370058909280568
"74",73,0.0026684439674552,0.00349128989656068
"75",74,0.00285010704828892,0.00343289021853304
"76",75,0.00483356063653316,0.00367128279357876
"77",76,0.00336707197129726,0.00352932262065174
"78",77,0.00286047433369926,0.00326412413019989
"79",78,0.00250715504969574,0.00326538484796717
"80",79,0.00434950187004038,0.00364044727218837
"81",80,0.00358211333514191,0.00365607359391204
"82",81,0.00292921545250075,0.00355700183387091
"83",82,0.00285353581421077,0.00390577187956816
"84",83,0.00854979522409849,0.0046967632433675
"85",84,0.0038600011903327,0.0045249947239639
"86",85,0.00290915163766061,0.00376967321034673
"87",86,0.00292333590914495,0.00347468368276081
"88",87,0.00314089709094592,0.00353274273040808
"89",88,0.00401355241774581,0.00372766252555385
"90",89,0.00386696771186377,0.00376629418680448
"91",90,0.00381498198424067,0.00376477920301602
"92",91,0.00427639947156422,0.00376855468334885
"93",92,0.00303161956253462,0.00361741081529073
"94",93,0.00417594402097166,0.00361300698853149
"95",94,0.00372898122960968,0.00355634594595861
"96",95,0.00321888591861352,0.00338549759521982
"97",96,0.00284077812518392,0.0033223381504799
"98",97,0.00364253917359747,0.00342553363886298
"99",98,0.0036496287544391,0.00345728803244839
"100",99,0.0028173069586046,0.00330345833788399
"101",100,0.00309778949511903,0.00325818222233508
"102",101,0.00294389893367354,0.00334080720094683
"103",102,0.00364928040653467,0.00357625248071723
"104",103,0.00572766602272168,0.0038608436523875
"105",104,0.00399405961590154,0.0038706916371363
"106",105,0.0038733001856599,0.00385613567644198
"107",106,0.00514852834333267,0.00397220322150537
"108",107,0.00351625753683038,0.00372566056842469
"109",108,0.00295348734860974,0.00350181917590151
"110",109,0.00319707652670331,0.00357891690823608
"111",110,0.00521525082045368,0.00389524523618705
"112",111,0.00495125507586636,0.00407203325388047
"113",112,0.00352828204631805,0.00376435970610098
"114",113,0.00303492622333579,0.00355609513993703
"115",114,0.00374611204357019,0.00362402497089667
"116",115,0.00380759665858932,0.00381574658484864
"117",116,0.00379223123724972,0.00395685488190355
"118",117,0.00390900453203358,0.00411010807867394
"119",118,0.0047507340620671,0.00449016633078246
"120",119,0.00617687730118632,0.00484603411956132
"121",120,0.00482871862394469,0.00480573193852605
"122",121,0.00554887938778847,0.00466281895988062
"123",122,0.0056001593890999,0.00455091611097402
"124",123,0.00407970472588204,0.00431007031078054
"125",124,0.00362198234402708,0.00411366758036164
"126",125,0.00474113217205741,0.00412843523808788
"127",126,0.003727551416627,0.00394221965169034
"128",127,0.00329256983241066,0.00372121950051435
"129",128,0.00354525849356183,0.00374748232541427
"130",129,0.00466368146589957,0.00391856753816606
"131",130,0.00383403857371637,0.00388142706363449
"132",131,0.00326152957859449,0.00371337944210039
"133",132,0.00360847018393023,0.00377958769613347
"134",133,0.00415249107754789,0.00392398913993546
"135",134,0.00343573851776975,0.00391535548533117
"136",135,0.00447436526883394,0.00422391040565866
"137",136,0.00568461727483996,0.00466705446473814
"138",137,0.00453886680770665,0.00453501890385698
"139",138,0.00420358228231115,0.00419270885635151
"140",139,0.00308838762742068,0.00399873312512399
"141",140,0.00395903369644657,0.00430856208004689
"142",141,0.00813913031015545,0.00490657142564154
"143",142,0.00485742258440171,0.00462133113439641
"144",143,0.00329818960744888,0.00419052712410463
"145",144,0.00399732523198639,0.00417781811539159
"146",145,0.00498999483534135,0.00449809709726584
"147",146,0.00469404365867376,0.0046189925478557
"148",147,0.0030952395463828,0.00430529263375618
"149",148,0.00316094131475048,0.00461839851189462
"150",149,0.00870271387975663,0.00560591675052995
"151",150,0.00612467494128006,0.00570843801492317
"152",151,0.00330507280887105,0.00483454987993812
"153",152,0.00360250898769924,0.00453802457736249
"154",153,0.00537022542474525,0.00489314091935869
"155",154,0.00672533543547615,0.00522108458195832
"156",155,0.00539652078545519,0.00506739632893338
"157",156,0.00412012755987234,0.00462013258521753
"158",157,0.00368161359801888,0.00445469114044179
"159",158,0.00531815481372178,0.00483822239086333
"160",159,0.00766149728692004,0.00536657179801191
"161",160,0.0054595623514615,0.00502559855671268
"162",161,0.00362760008179716,0.00451415689143738
"163",162,0.00349601267953403,0.00463558380958081
"164",163,0.00676091673917004,0.00527044846247546
"165",164,0.00669841398485005,0.00545710862688883
"166",165,0.00454380885431809,0.00501863949762835
"167",166,0.00346093086409383,0.00476244339142647
"168",167,0.00859349473778691,0.00506920203861945
"169",168,0.00588988832896575,0.00518932833802519
"170",169,0.00355355411634914,0.00486400716607276
"171",170,0.00399601695244201,0.0048565069340384
"172",171,0.0094841921236366,0.00528414022001889
"173",172,0.00393209519097582,0.00511093537050185
"174",173,0.00368228275328875,0.00526130315638537
"175",174,0.0106706593069248,0.00635636402274501
"176",175,0.00678267383149692,0.00670515016726251
"177",176,0.00377245267736726,0.0056471766027481
"178",177,0.00642826966941357,0.00521139100162191
"179",178,0.00620436575263739,0.00529948060976827
"180",179,0.0057145065428423,0.00526346251334678
"181",180,0.00455437749042176,0.00491029842761115
"182",181,0.00343850437950875,0.00462047189557173
"183",182,0.00475282708066516,0.00504140117469138
"184",183,0.00899791744138513,0.00588958443180433
"185",184,0.00670880120014772,0.00595760992540594
"186",185,0.0034631718548813,0.00538804905595091
"187",186,0.00621601950842887,0.00531684965655965
"188",187,0.00573656525063728,0.00529430400244255
"189",188,0.00374152752920054,0.00524696690940571
"190",189,0.007510938548616,0.00585252004344665
"191",190,0.00717729993630201,0.00608214874422574
"192",191,0.00426202490260558,0.00553268579521976
"193",192,0.00385769282002002,0.00485704451163835
"194",193,0.00398196000605822,0.00468209713473042
"195",194,0.00619293813360855,0.00493883306084087
"196",195,0.00432258947486324,0.00474966706632699
"197",196,0.00342668863595463,0.00465931785468006
"198",197,0.0076409472551729,0.00501555024678951
"199",198,0.00528936224457409,0.00499356865814203
"200",199,0.00388349330751225,0.00473408734036565
"201",200,0.00640234566526487,0.00471971054057663
"202",201,0.00366401130200497,0.00433103151278135
"203",202,0.00295438180910423,0.00408651573840682
"204",203,0.00538474271473076,0.00446554788828469
"205",204,0.00791001645848155,0.00510919439023713
"206",205,0.00788941573617714,0.0052891428773049
"207",206,0.00418790764524601,0.00480610346333385
"208",207,0.00331368942611984,0.00455692475127241
"209",208,0.00596547243185341,0.00489044664202078
"210",209,0.00538862024300865,0.00484810362517672
"211",210,0.00331679528712162,0.00442517642753618
"212",211,0.00403345096856356,0.00436608853136085
"213",212,0.00377522219787352,0.00471425096905309
"214",213,0.00942281314304897,0.00544766745784192
"215",214,0.00494222849374637,0.00536019392424866
"216",215,0.00374434016911047,0.00470123177426639
"217",216,0.00494889542460442,0.00445328868843673
"218",217,0.00391623115865514,0.00424468659443971
"219",218,0.0034452770237944,0.00398791463040703
"220",219,0.00275279098423198,0.00409988276928693
"221",220,0.0063333329744637,0.00481231897629221
"222",221,0.00553093041526154,0.00511671519934761
"223",222,0.00399355307620551,0.00460195989173231
"224",223,0.00342651421669871,0.00428453843562317
"225",224,0.00445905823393592,0.00450204081219954
"226",225,0.00760644215292164,0.00475206992646774
"227",226,0.00352740078233182,0.00456190487358623
"228",227,0.00441538798622787,0.00466085702315797
"229",228,0.00622136431879231,0.00498884932305687
"230",229,0.00432584382360801,0.00487142220163879
"231",230,0.00376374334363001,0.00483021745117237
"232",231,0.00732834049267694,0.00526009503982888
"233",232,0.00540337891184858,0.00506934878578127
"234",233,0.00351222202880308,0.00459484938567174
"235",234,0.00435812016283827,0.00479456165246231
"236",235,0.00736671983031556,0.00521370018640527
"237",236,0.00410440796986222,0.00484236701910886
"238",237,0.00379097784752958,0.00471070624981536
"239",238,0.00775745770494853,0.00506718293954478
"240",239,0.00361245896783657,0.00475079765374373
"241",240,0.00344890226343913,0.00435255050827384
"242",241,0.00550578441470861,0.00459758632811015
"243",242,0.00488941753948373,0.00471475426606447
"244",243,0.00380328309256583,0.00446837095868502
"245",244,0.00428656505287758,0.00458597879660386
"246",245,0.005426790274214,0.00477358871773188
"247",246,0.00336277707745986,0.00462382349124563
"248",247,0.00472700817044824,0.00497855335681272
"249",248,0.00906440033577383,0.0055562546604449
"250",249,0.00384124662377872,0.00522682790030177
"251",250,0.00518044134202812,0.00517467256084765
"252",251,0.00615358876530081,0.00530428071370462
"253",252,0.00499876073029424,0.00505493484059788
"254",253,0.00425217719748616,0.00512230219588275
"255",254,0.00982619096924152,0.00559686205343817
"256",255,0.00498877665294068,0.00529295433171059
"257",256,0.00337881231098436,0.00471022820467602
"258",257,0.00565872777951881,0.00489323099082045
"259",258,0.00617704826540181,0.00514685444409095
