,Time,pp,pp_nr5,Accelerator,Brake,Steering,Speed,IN_Lat,IN_Long
1,0,0.00529469083870968,0.00501669637913072,22.8270284851485,20.3873356633663,-13.7003872079208,17.5643564356436,1836.08561043564,-5781.28461516832
2,1,0.00598579444,0.0054122574283329,22.7888260050251,29.1674726432161,-11.9582598190955,16.0854271356784,1836.08722079397,-5781.28539087437
3,2,0.00400286882727273,0.00500593941686444,22.7105390945274,33.428811278607,-26.1248093661692,14.6218905472637,1836.08906492537,-5781.28629283582
4,3,0.00503434253571429,0.00474282102305242,22.5004997788945,4.11022101190955,-195.241545311558,11.8341708542714,1836.09038095477,-5781.2869561809
5,4,0.0045634492,0.00458638409962392,31.2252128308458,-8.15551677860697,-347.34751159204,9.09950248756219,1836.09142776119,-5781.28762185075
6,5,0.00278282178571429,0.00404693491572285,33.2707438190955,-8.29117484924623,-374.412341457286,9,1836.09237961809,-5781.28862779899
7,6,0.00331252064210526,0.00379274166216204,33.1725202238806,-8.38916159154229,-347.039253532338,10.1641791044776,1836.09309516418,-5781.29027128358
8,7,0.00331206999645161,0.00365528233148202,32.8900352110553,-7.39449497638191,-305.224394271357,11.2010050251256,1836.09319977889,-5781.2924520603
9,8,0.0033828508,0.00368487228473353,32.8167986218905,-7.58308700547264,-329.429689353234,14.2338308457711,1836.09257483582,-5781.2947680597
10,9,0.00356398975294118,0.00357962702405488,32.7827810703518,-7.83971068542714,-371.125952512563,15,1836.09114901508,-5781.29671133668
11,10,0.00297110647368421,0.00351020639171809,32.7657352686567,-7.39886487512438,-335.899830099502,16.3383084577114,1836.08895367164,-5781.29766202985
12,11,0.00174039855,0.00246140030206272,32.78353659799,-7.02575952562814,-151.015426904523,16.6030150753769,1836.0863518191,-5781.29722938693
13,12,0.00359578828064516,0.00327629031107292,32.8004558905473,-7.64138515870647,-16.6816045365572,19.4577114427861,1836.08367743284,-5781.29581698507
14,13,0.00332310166666667,0.00330608975330947,32.8376034321608,-7.68305101809045,-8.91575609296482,20.0452261306533,1836.08087348744,-5781.29420095477
15,14,0.002597472859375,0.00328931752136144,33.2802807512438,-6.67525227064677,-4.8639761151194,22.4975124378109,1836.07790250746,-5781.29251086567
16,15,0.00206600152,0.00315810309885236,32.2456680653266,-6.28321741356784,-3.06386726432161,23.4070351758794,1836.07479250251,-5781.290688
17,16,0.00357513108846154,0.00323493263474738,31.6875709900497,-6.17844934278607,-4.78447821094527,24,1836.07153459701,-5781.28877895522
18,17,0.00347272239666667,0.00385987742508968,31.3348701155779,-5.98716266130653,-5.31922536130653,25.1859296482412,1836.06814640201,-5781.28682469347
19,18,0.00358083291666667,0.00400987885004664,25.1760379353234,-6.33005889751244,-3.42337304875622,25.7661691542289,1836.06463638806,-5781.28482844776
20,19,0.00570540938709677,0.004128481891714,23.488409678392,-6.81659646231156,-7.22577435829146,26.6231155778894,1836.06112561809,-5781.28282700502
21,20,0.0039612422,0.00398983915494656,24.5031324975124,-8.30167572686567,-3.42614568960199,25.5771144278607,1836.05768340299,-5781.28085238806
22,21,0.00402655381818182,0.00399185898108421,24.6461771708543,-8.58691170100503,0.22270325738191,25,1836.05428275377,-5781.27891078392
23,22,0.00438165804545455,0.00414469265942854,24.5625058606965,-9.35323954328358,6.8590313179602,24.8955223880597,1836.05091814925,-5781.27701608955
24,23,0.00369459496,0.00394277414713166,22.7552403417085,-3.35750636874874,6.57660248899497,25.1457286432161,1836.04758741709,-5781.27520971859
25,24,0.00393005176923077,0.00389850430612686,23.1713494328358,27.2703647661692,-0.77993963078607,24.273631840796,1836.04434907463,-5781.27350785075
26,25,0.00390158761538462,0.00374263444902375,22.4820428140704,26.7183623065327,-3.66385684036683,22.6984924623116,1836.04137937688,-5781.27194897487
27,26,0.00304472633928571,0.00363293067587173,22.1646765422886,24.4824545273632,-41.110281340796,20.4378109452736,1836.03867970149,-5781.27050489552
28,27,0.00284761032272727,0.00339200956563386,22.0421271457286,26.7107858492462,-160.921270788945,18.8743718592965,1836.03633774874,-5781.26906942714
29,28,0.00223894134545455,0.00313451780797237,22.7185930049751,-0.505084486517413,-285.674759353234,17.0199004975124,1836.0345381791,-5781.26735901493
30,29,0.00263090032222222,0.00339727178349753,25.9724464170854,-7.68941591005025,-302.422467537688,15.5125628140704,1836.03343106533,-5781.26506634171
31,30,0.00231755195791667,0.00337139991243866,29.6104045074627,-7.36987881243781,-235.86020318408,15.9800995024876,1836.03321253731,-5781.26234465672
32,31,0.003042810085,0.00366806461213912,30.4170376331658,-7.04173944321608,-78.2415246231156,16.3618090452261,1836.03387238191,-5781.25944663317
33,32,0.0043325082173913,0.00400305531059594,31.6477091243781,-7.1504505761194,-33.8758539502488,18.3781094527363,1836.03499504478,-5781.25641674627
34,33,0.0053144878,0.00432785803737842,31.3196405025126,-6.76020986180905,-18.7126711090452,20,1836.03631965829,-5781.25320750754
35,34,0.00513354841666667,0.00452396592866536,30.4319319253731,-6.99986986318408,-0.625541912044776,20.7661691542289,1836.03782973134,-5781.24980543284
36,35,0.00459301242857143,0.00464043393529528,28.1036537437186,-7.26353186482412,0.286410071060302,23.8090452261307,1836.03942428141,-5781.24620466332
37,36,0.00562235838888889,0.00465195296388928,27.5008869651741,-6.40342504676617,0.844298579840796,24,1836.04104671642,-5781.2424739403
38,37,0.0046714375,0.00473005047900315,27.0816333819095,-6.91026094472362,0.39757650199799,24,1836.04270676382,-5781.23865458291
39,38,0.0056005415625,0.0048250154166729,23.3650740298507,-6.29392622189055,1.91142454050746,25.2189054726368,1836.04440841791,-5781.2347421791
40,39,0.0052378815,0.00488457764349878,21.0048300201005,-6.58807506683417,0.0646175844225126,26.070351758794,1836.0461321608,-5781.230754
41,40,0.0064762582,0.0047701648648241,20.8284649353234,-7.83206769800995,1.75589167945274,26,1836.04785131343,-5781.22672441791
42,41,0.00417411881333333,0.00472720129816115,20.603024839196,-8.32069108090452,0.786377191792462,26,1836.0495699196,-5781.2226161608
43,42,0.00439501937272727,0.00509169817141892,21.0672494029851,-7.88708216169154,-0.887296305847761,26,1836.05133304478,-5781.21839656716
44,43,0.00572611728571429,0.00518806187224916,23.1399812512563,-2.46841482702513,1.93926860848643,26,1836.05316509548,-5781.21405964824
45,44,0.005386868375,0.00513744169742187,23.0475122985075,25.1716067462687,-7.88069488273632,27.6417910447761,1836.05500838806,-5781.20970835821
46,45,0.0052633814,0.00508369711097702,22.602334160804,18.6644437839196,-12.4041863326633,27.4924623115578,1836.05684433166,-5781.20555258291
47,46,0.00485214408333333,0.00499138789459326,22.2712260497512,19.0556749273632,-9.67882183547264,26.0149253731343,1836.05873071642,-5781.20159928358
48,47,0.00513868404761905,0.00495362043350902,22.2496897738693,7.87273927135678,-12.9469862077487,25.3316582914573,1836.06066497487,-5781.19780896482
49,48,0.0055348142173913,0.00501251806971145,21.9611453631841,7.55026338905473,-34.2487424825871,24.8109452736318,1836.06265940298,-5781.19421322388
50,49,0.00524751384,0.00520528416236593,21.7945648894472,20.4221954170854,-41.1666072864322,24,1836.06480916583,-5781.19083488442
51,50,0.0050441514,0.00524008918730303,21.8289477960199,13.8505224711443,-41.7258415323383,24,1836.06712820896,-5781.18771725373
52,51,0.00575482785185185,0.00544693552429375,21.7504144723618,8.68821656080402,-18.9839877906533,24,1836.0696058794,-5781.18485005025
53,52,0.00693860322222222,0.0055207680112189,21.493869840796,15.6074197054726,2.64360089970199,23.6169154228856,1836.07217104478,-5781.18216940298
54,53,0.00707550126315789,0.00538448873773584,21.4680875276382,23.9015865728643,23.0129895778894,22.5075376884422,1836.07465031156,-5781.17960137688
55,54,0.0065115737,0.00504321707958218,21.647071199005,31.1010255671642,57.0226102288557,21,1836.07687838806,-5781.17704435821
56,55,0.00281025975454545,0.00403648288746682,21.9000774321608,31.3239130653266,70.0678136532663,20.2010050251256,1836.07864263317,-5781.17454379899
57,56,0.00239349761666667,0.00245710457248666,23.2253759900498,42.3708909850746,55.5990226666667,16.6517412935323,1836.07984071642,-5781.17230014925
58,57,0.0002024584,0.00227614688697884,25.4010394422111,41.6323067638191,15.1778242944724,12.8492462311558,1836.08049575879,-5781.17074344724
59,58,0.0002155175,0.00223197446729775,26.2267227562189,40.1907659950249,7.19669411741294,7.83084577114428,1836.08069483582,-5781.17014020896
60,59,0.000729333755714286,0.00209364075658472,25.8819604271357,39.6875482663317,6.7628501321608,3.64824120603015,1836.08064509548,-5781.17011190955
61,60,0.000952891525,0.00196481613270112,25.7564582487562,35.1576930746269,3.28417060724478,3,1836.080628,-5781.17012337313
62,61,0.00138474368571429,0.00196012822263144,25.6901445427136,34.145384080402,-1.07250883593467,3,1836.08063324623,-5781.17013482412
63,62,0.00311080758625,0.00196859849664386,25.6584306517413,34.2391175671642,-0.589361365414577,0.0447761194029851,1836.08064814925,-5781.17014785075
64,63,0.00163150385714286,0.00188872224055766,25.6082741758794,34.1849196231156,1.9038496718593,0,1836.08066436181,-5781.1701598191
65,64,0.000880112285714286,0.00176912000248611,25.5749379651741,34.6950830199005,1.93975883731343,0,1836.08068041791,-5781.17017047761
66,65,0.0004688567875,0.00172041815376292,25.5283852160804,34.497193,1.67627409045226,0,1836.08069478392,-5781.170180201
67,66,0.000839490585714286,0.00181481996668032,25.4908164427861,34.3731918059702,1.40282784676617,0,1836.08070740299,-5781.17018752239
68,67,0.0023234395875,0.00200634047212434,25.4553837487437,34.0424515326633,1.17371757537688,0,1836.08071845226,-5781.17019467337
69,68,0.002787566,0.00214312693483375,25.441365278607,34.2994881890547,1.02790113223881,0,1836.08072650746,-5781.17020131343
70,69,0.00150725248333333,0.00218742399452228,25.4332792914573,34.2497371457286,0.897162077035176,0,1836.08073310553,-5781.17020766834
71,70,0.00290460957142857,0.00221160119329336,25.4264877512438,34.2324095522388,0.83784632880597,0,1836.08073970149,-5781.17021307463
72,71,0.0036279076375,0.00214275604475952,25.379696758794,34.0396740351759,1.31337137753769,0,1836.08074673367,-5781.17021692462
73,72,0.00121876657142857,0.00193592527575117,25.3679448955224,22.6143492636318,0.797660217845771,0,1836.08075629851,-5781.17021802985
74,73,0.0008396133,0.00172872764699163,27.151492758794,-7.31461059547739,3.77617271925678,0,1836.08082551759,-5781.17008631156
75,74,0.00102086674142857,0.00161207520186079,35.9655018756219,-7.6885825199005,1.03414247606965,0.925373134328358,1836.08102802985,-5781.16964668657
76,75,0.001063078175,0.00156621004317088,40.9730680201005,-8.32299318894472,-5.04162208063819,4.57788944723618,1836.08148961809,-5781.16858986935
77,76,0.00137167034285714,0.00155450531895558,39.9090744975124,-7.32970786915423,-55.5186031691542,8.71144278606965,1836.08230480597,-5781.16666853731
78,77,0.0007352701875,0.00158432952702339,37.4427531758794,-6.35886510351759,-159.856349547739,14.9949748743719,1836.0834778794,-5781.16421264322
79,78,0.00130696824285714,0.00167585538033673,37.0565429154229,-6.45093297164179,-268.035005671642,17.9701492537313,1836.0852538209,-5781.16187110448
80,79,0.00111723725,0.0018163642098338,41.2561211457286,-6.32439980502513,-241.686602663317,20.0301507537688,1836.08800335678,-5781.16042305528
81,80,0.00179786137142857,0.001975014185766,43.6397306517413,-8.04272838507463,-143.257225855721,23.3333333333333,1836.09147462687,-5781.1605681791
82,81,0.0014743259375,0.0021243209715603,44.2957867487437,-7.79040953869347,-40.2011896150754,25.7889447236181,1836.09523522613,-5781.16222019095
83,82,0.00129936485714286,0.00230322324688187,43.7914503432836,-8.2819290278607,-6.70982093210448,28.4577114427861,1836.0992261194,-5781.16460874627
