,Time,pp,pp_nr5,Accelerator,Brake,Steering,Speed,IN_Lat,IN_Long
1,0,0.00599934125,0.00695775718189271,22.4697635445545,-7.18458174158416,-79.7287718811881,16.1881188118812,1836.07183146535,-5781.18549148515
2,1,0.00819310023809524,0.00703163973851826,25.9458925477387,-6.74689695678392,-43.9313431316583,17.0502512562814,1836.07320156784,-5781.18400468342
3,2,0.0077632493125,0.00697534601346793,26.9880324626866,-7.27096594875622,-0.900969695880597,16.910447761194,1836.07508949254,-5781.18216280597
4,3,0.00657277633333333,0.00695158720693471,24.6306848492462,-5.13893673646231,39.6864771055276,16.1708542713568,1836.0770038191,-5781.18028697487
5,4,0.00571403675,0.00687802448537337,21.4988327014925,14.002365700398,72.4996422636816,17.2338308457711,1836.07882435821,-5781.17818979105
6,5,0.00505370185714286,0.00685642671928322,22.406077080402,37.9025596331658,79.2208797085427,16.713567839196,1836.08033683417,-5781.17591550754
7,6,0.00774907842857143,0.00686672380946615,23.8630283880597,45.6560710746269,60.3238608656716,14.9054726368159,1836.08138426866,-5781.17385585075
8,7,0.00808875171428571,0.0068716322946616,24.6214820201005,40.1519390703518,30.205843839196,11.7286432160804,1836.08193750754,-5781.17238509548
9,8,0.005687823375,0.00686683625114759,23.8895679950249,41.6790892885572,-5.80079920153234,7.07462686567164,1836.08214835821,-5781.17169853731
10,9,NA,NA,23.6823497788945,35.9398779698492,-39.6624994773869,3.51256281407035,1836.08227857286,-5781.17139717588
11,10,NA,NA,23.5811905671642,34.9637130049751,-57.1574677810945,3,1836.08233970149,-5781.17123429851
12,11,NA,NA,23.5239442562814,34.7198130251256,-38.1891274924623,3,1836.082344,-5781.171216
13,12,NA,NA,23.5247179850746,31.8154680348259,-36.3426606666667,2.37313432835821,1836.082344,-5781.171216
14,13,NA,NA,23.5010913266332,33.7608561155779,-37.4649276432161,0,1836.082344,-5781.17121452261
15,14,NA,NA,23.4768878905473,33.6230437512438,-37.7645052487562,0,1836.08234495522,-5781.17121
16,15,NA,NA,23.4593106231156,34.3824215226131,-37.9008276683417,0,1836.08235,-5781.17120746734
17,16,NA,NA,23.4398494676617,32.8116849054726,-38.7156611293532,0,1836.08236331343,-5781.17116635821
18,17,NA,NA,23.4256405929648,33.2015544924623,-37.764348120603,0,1836.08239730653,-5781.17107314573
19,18,NA,NA,23.411415761194,27.4032885621891,-33.6709734676617,0,1836.08241776119,-5781.17101940298
20,19,NA,NA,23.4184418944724,26.7651099447236,-33.9168558140704,0,1836.08244521608,-5781.17094859297
21,20,NA,NA,23.4151617860697,29.8527793383085,-31.1491109004975,0,1836.08248056716,-5781.17085856716
22,21,NA,NA,23.3956489497487,31.0833966130653,-32.3301191658291,0,1836.08254380905,-5781.170696201
23,22,NA,NA,23.4968132487562,4.48562559164179,-34.3997883781095,0,1836.08262877612,-5781.17048140299
24,23,NA,NA,30.6668490301508,-5.96367733768844,-33.2108186281407,0,1836.08279047236,-5781.17007542714
25,24,NA,NA,37.8142885472637,-7.10881084278607,-36.3918626119403,1.97014925373134,1836.08313910448,-5781.1692281194
26,25,NA,NA,37.455861959799,-6.26231956080402,-72.089786959799,8.41206030150754,1836.08384053266,-5781.16762670352
27,26,NA,NA,33.1782901940298,-4.19605017711443,-195.102425024876,12.9850746268657,1836.08493761194,-5781.16551352239
28,27,NA,NA,32.0091644773869,-4.62878288743719,-309.435259497487,15.7185929648241,1836.08659833166,-5781.16354815075
29,28,NA,NA,29.8570284676617,-4.83076276616915,-317.543515074627,18,1836.08899997015,-5781.16244038806
30,29,NA,NA,34.6373296884422,-4.3415722120603,-177.826456080402,18,1836.09177241206,-5781.16276284422
31,30,NA,NA,39.1951083432836,-2.6309740439801,-32.5570807064677,19.3731343283582,1836.09463620896,-5781.16424468657
32,31,NA,NA,41.1210047386935,-6.54752590150754,-5.17649799683417,22.5326633165829,1836.09778730653,-5781.16618784925
33,32,NA,NA,40.8722758159204,-7.81135358159204,-4.59691994006134,25.7810945273632,1836.1014018209,-5781.16831191045
34,33,0.007619301,0.00734476488323941,39.4976612512563,-5.4638175839196,-5.72910929283417,29.1155778894472,1836.10545536683,-5781.17061331658
35,34,0.0086378605,0.00746420035958311,36.3896525273632,-5.95957678955224,-2.90905657683085,32,1836.10986447761,-5781.17311346269
36,35,0.0080296568,0.00758100481328602,35.0484083266332,-6.04763820703518,-2.79345700780729,33.3869346733668,1836.11455121608,-5781.1757420804
37,36,0.010209663,0.00762656679931058,35.4540300199005,-6.36163245820896,-0.134580110153682,36.1791044776119,1836.11946450746,-5781.17847158209
38,37,0.00873480285714286,0.00765889902100241,35.282135080402,-5.91949077688442,5.20499215277387,37.2311557788945,1836.12458469347,-5781.18122689447
39,38,0.008326849,0.00765392355172297,34.1706574179104,-5.70706665621891,16.2269242054726,38.5422885572139,1836.12995877612,-5781.18377779105
40,39,0.00723357685714286,0.00758834482060553,35.0781299899498,-6.99102914472362,13.2121623738693,39.9045226130653,1836.13560310553,-5781.1858440603
41,40,0.008136202875,0.0074998868721675,35.0494457860697,-6.71433960049751,13.4452879432836,40.0298507462687,1836.14144140299,-5781.18743435821
42,41,0.006629227,0.00741355621000086,34.8857064472362,-7.45320293668342,15.506049838191,40.0100502512563,1836.14747538693,-5781.18858690452
43,42,0.0065765835,0.00735276270734859,31.3188589850746,-5.21482401373134,18.5348769154229,42,1836.15369537313,-5781.1892480597
44,43,0.00820181057142857,0.00734201845838305,19.772854040201,1.43466278574372,20.9630469899497,42.3417085427136,1836.16003088442,-5781.18934685427
45,44,0.0078632565,0.00737154632747043,20.1565999353234,31.0531638109453,17.8800738955224,43.1393034825871,1836.16627334328,-5781.18869916418
46,45,0.00745425242857143,0.00740528278987401,20.3721609396985,26.7472544673367,5.77521802435678,41.0954773869347,1836.17213231156,-5781.18747726633
47,46,0.008052474,0.00743208404400478,20.54326539801,28.224150199005,-14.0490890320697,38.7761194029851,1836.17762441791,-5781.18615059701
48,47,0.00745295057142857,0.0074567597411873,20.4942148040201,33.5756668894472,17.6488916261307,36.7336683417085,1836.18286504523,-5781.18505426131
49,48,0.008262667375,0.00746847968394396,20.8803110646766,43.5947508457711,25.1415698606965,34.6965174129353,1836.18768764179,-5781.18383152239
50,49,0.00744555385714286,0.00745789211713394,21.947454120603,45.7086026633166,31.9976880603015,31.7989949748744,1836.19178888442,-5781.18224321608
51,50,0.006805265,0.00745049995233174,22.9197839353234,46.3201189900497,25.9565631791045,26.9004975124378,1836.19492029851,-5781.18055444776
52,51,0.005644876,0.00748932781487852,22.7592195276382,37.2493339798995,13.9845403728643,21.1005025125628,1836.1971920201,-5781.17911085427
53,52,0.009127104875,0.00757714871496469,24.6761644626866,4.88935736875622,-22.1360688751592,16.2686567164179,1836.19901776119,-5781.17789032836
54,53,NA,NA,35.2254683316583,-5.31816783115578,-189.243076532663,13.7085427135678,1836.20075110553,-5781.1767799598
55,54,NA,NA,37.5461594726368,-6.65488353482587,-279.633721293532,13.8805970149254,1836.20287119403,-5781.17602364179
56,55,NA,NA,40.0329773517588,-6.90139151306533,-190.138630954774,18.2110552763819,1836.20560398995,-5781.17629760804
57,56,NA,NA,43.612487,-5.41935688158706,-92.691446238806,20.5870646766169,1836.20871516418,-5781.17788098507
58,57,NA,NA,43.4263714522613,-6.6763984,-52.7750611105528,24.9346733668342,1836.21203005025,-5781.18041038191
59,58,0.005836768,0.00764353702613963,43.9080364378109,-7.06068273681592,-29.8199256567164,28.955223880597,1836.21551862687,-5781.18375797015
60,59,NA,NA,43.2331612060302,-7.42467479396985,-14.2072092874372,33.6482412060301,1836.21923312563,-5781.18775561809
61,60,NA,NA,43.3534439154229,-7.5435628800995,-9.26209635572139,36.5223880597015,1836.22322397015,-5781.19229710448
62,61,0.0085887095,0.00767466287853048,42.5573088140704,-7.31220386984925,-7.1556414379397,39.4221105527638,1836.22754173869,-5781.19717552764
63,62,0.008570533875,0.00770431443821165,42.1945231144279,-7.36217521442786,-8.25677208683582,41.4278606965174,1836.23209791045,-5781.20232958209
64,63,0.00687180757142857,0.00771688241601405,40.3714838592965,-7.53116605778894,-3.82278112100503,44.7889447236181,1836.23681897487,-5781.20778792965
65,64,0.00894494342857143,0.00772247530306338,39.5608308059701,-7.44735265422886,-0.144591166149254,46.407960199005,1836.24170591045,-5781.21349122388
66,65,0.00698961371428571,0.00772588556041618,39.4682622361809,-7.35406748140703,-3.71567020457286,47.251256281407,1836.2467638995,-5781.21937567839
67,66,0.00880094528571428,0.0077175963493312,31.2149082885572,-5.5695417761194,-3.25687424132388,49,1836.25197632836,-5781.22539973134
68,67,0.007478722375,0.0076913152109078,20.0763927688442,-5.27313538572864,-7.34668251507538,49,1836.2572498191,-5781.23144523618
69,68,0.00747080214285714,0.00765539894751642,23.8292188905473,-5.74793369000498,-6.90303571393035,49,1836.26242647761,-5781.23742226866
70,69,0.008526513125,0.00762096297017478,29.8629873718593,-7.16510991557789,-7.81447857286432,48.3869346733668,1836.26751838191,-5781.24330627136
71,70,0.00704704842857143,0.00760548189314571,35.0654269850746,-6.98441624825871,-0.635265354719403,48,1836.27257170149,-5781.24911444776
72,71,0.008430170375,0.00762553734536957,37.0629763819096,-6.8766956678392,-3.89754667839196,48,1836.27761167839,-5781.25496207035
73,72,0.00969355128571429,0.00765099637501047,37.7901914129353,-7.21664245820896,-1.09876913150249,48,1836.28263161194,-5781.26088271642
74,73,0.00711004425,0.00766007991029005,36.8771553115578,-7.33823147537688,1.51515550277487,48.9949748743719,1836.28773850251,-5781.26683124623
75,74,0.007152376,0.00767991028998782,35.4728586716418,-7.72718093930348,-4.41046037850746,49.0248756218905,1836.29292250746,-5781.27281922388
76,75,0.007726051625,0.0077274236351036,35.2043838090452,-7.90852479698492,-4.1553507898995,49,1836.29812649246,-5781.27886655276
77,76,0.00722693285714286,0.00779336653741995,36.9431811044776,-7.63755104378109,-5.44217660625373,49.3482587064677,1836.30335447761,-5781.28494841791
78,77,0.0091601485,0.00785429372157159,38.2470188241206,-7.56964071809045,-0.830700232640201,50.3065326633166,1836.30860734673,-5781.29107935678
79,78,0.00841435257142857,0.0078822609845017,36.9754183980099,-7.8991543641791,-1.31916775540547,50,1836.31392232836,-5781.29726310448
80,79,0.007616869625,0.00788599065136457,35.2481484723618,-7.93909139497487,-6.4585344998794,50,1836.31930878392,-5781.30347782915
81,80,0.00745489,0.00789019800385511,23.1393907412935,-4.86900088749254,-5.21211976673632,50.7562189054726,1836.32469755224,-5781.30973549254
82,81,0.009000395875,0.00788504908554497,20.2422306281407,-6.09234945326633,1.11349686650251,51.5829145728643,1836.33001555779,-5781.31596726633
83,82,0.00816647828571429,0.00784189562927139,25.4427286616915,-5.12205151547264,-2.97408148603483,50.0149253731343,1836.33524868657,-5781.32203665672
84,83,0.0090931195,0.0077394953944981,29.6817484924623,-7.43484491407035,-4.08926756701005,48.6030150753769,1836.34037936683,-5781.32798822111
85,84,0.00681592442857143,0.00759762578820517,35.5600830646766,-7.55450105671642,1.22598817947065,49.3333333333333,1836.34544337313,-5781.33388943284
86,85,0.004690336,0.00749882353430181,36.7055388492462,-7.63511973015075,-1.09461080523116,48,1836.35055060302,-5781.33980508543
87,86,0.007323859,0.00748865833849093,36.5289952437811,-8.05929944527363,-3.64228179066169,49.2537313432836,1836.35575943284,-5781.34579874627
88,87,0.00875269525,0.00753737586938848,34.6195043969849,-8.16730603517588,-4.55208428358141,49.5929648241206,1836.36103836181,-5781.3519118794
89,88,0.008524892,0.00756141867442296,26.3519838308458,-6.13064071925373,-1.80491790238308,51,1836.36636916418,-5781.35813274627
90,89,0.007754504125,0.00752318329106859,19.5736956884422,-6.38769159497487,-2.88103018519598,51,1836.37170967839,-5781.36440005025
91,90,0.00780865585714286,0.00745243183990951,23.6132060149254,-6.74600280945274,-3.20621687857413,51,1836.37705862687,-5781.37056447761
92,91,0.006381016375,0.00740040642130702,25.8957502562814,-6.47194260502513,-3.53922819828643,50.5075376884422,1836.38235491457,-5781.37664665327
93,92,0.00797002542857143,0.00738509199138582,24.6304787860697,-7.22576398358209,-3.2422708740995,49.8208955223881,1836.38759659701,-5781.38268531343
94,93,0.007481750625,0.00738683215438649,22.8024938743719,-7.74722113668342,-2.46070144523618,48.6532663316583,1836.39279967839,-5781.38866588945
95,94,0.00795682814285714,0.00738906415009051,22.9000498159204,-8.38445254626866,-3.1668686718607,49.0845771144279,1836.39794958209,-5781.39455770149
96,95,0.007780566125,0.00737996724635941,21.6931103366834,-7.95310972110553,-11.337694411407,48,1836.40303203015,-5781.40038280402
97,96,0.008267923,0.00733918338350151,21.0098591890547,-5.04574173583085,-10.0988280177612,48,1836.40801080597,-5781.40615955224
98,97,0.00778312125,0.00725165330710486,21.0177944120603,31.2510126949749,-3.08509963992462,47.1005025125628,1836.41282701508,-5781.41186638191
99,98,0.00674353371428571,0.00714363428285155,21.292196,36.7379807711443,-5.04552890149254,45.2089552238806,1836.41742047761,-5781.41729322388
100,99,0.00681859175,0.00705236054430703,21.9842785728643,38.5729125879397,-8.1599178273705,41.748743718593,1836.42167041206,-5781.42220923618
101,100,0.00793798942857143,0.00696216131954697,22.529466800995,30.8230635870647,-5.04746167576119,38.6467661691542,1836.42542638806,-5781.42650546269
102,101,0.0081497895,0.00681930014399116,22.7349235829146,34.8462808040201,-6.30404340443719,33.3768844221105,1836.42866990955,-5781.43020407035
103,102,0.00628864542857143,0.0066124461960419,23.0211719353234,37.3519759054726,2.32627085104478,27.8507462686567,1836.43140074627,-5781.43329179105
104,103,0.005039784,0.00639501816505702,23.0313109497487,43.9497788944724,-9.89775044418794,23.5527638190955,1836.43358421106,-5781.43572877387
